counter,ntus
6,0
36,0
187,0
291,0
367,0
377,0
601,1
655,0
658,0
814,0
842,0
1077,0
1116,0
1264,0
1270,0
1605,0
1609,0
1641,0
1710,0
1746,0
1870,0
1891,0
1961,0
2005,0
2006,0
2027,0
2548,0
2626,1
2687,0
2759,0
2786,1
2787,0
2969,0
3057,0
3081,0
3082,0
3300,0
3386,0
3387,0
3615,0
3720,0
3722,0
3921,0
3922,0
4033,0
4034,0
4099,0
4171,0
4337,0
4344,0
4345,0
4796,1
4937,0
4967,0
4968,1
5270,0
5453,0
5778,1
5797,0
5823,1
5838,1
5854,1
5919,0
5920,0
5924,0
5973,0
5974,0
5977,0
5984,0
5986,0
5989,0
5991,0
5995,0
5996,0
5999,0
6000,0
6012,0
6032,0
6041,0
6058,0
6068,0
6070,0
6095,0
6105,0
6106,0
6125,0
6126,0
6140,0
6141,0
6225,0
6232,0
6233,1
6282,0
6291,0
6518,0
6520,0
6533,0
6555,0
6560,1
6570,0
6575,0
6640,0
6685,0
6699,0
6793,0
6795,0
6826,0
7106,0
7109,0
7191,0
7194,0
7195,0
