counter,ntus
11,0
12,0
187,0
189,1
192,0
210,0
212,0
333,0
401,1
402,0
563,0
564,1
569,1
576,0
583,1
612,0
636,1
661,1
723,0
739,0
740,0
746,0
794,0
812,0
816,0
824,0
826,0
836,0
837,0
838,0
844,0
845,0
891,0
897,0
902,0
1095,0
1098,1
1212,0
1221,1
1224,0
1225,0
1230,0
1238,0
1239,0
1243,1
1244,1
1251,0
1274,0
1277,0
1278,0
1279,0
1287,0
1304,0
1319,0
1356,0
1603,0
1604,0
1666,0
1752,0
1765,0
1767,0
1866,0
1876,0
2051,0
2055,0
2058,0
2068,0
2123,0
2131,0
2132,0
2133,0
2134,0
2162,0
2181,0
2189,0
2193,0
2194,0
2216,0
2228,0
2229,0
2235,0
2280,0
2320,0
2325,1
2333,0
2345,1
2364,0
2571,1
2578,0
2586,0
2587,0
2688,1
2712,1
2802,1
2805,0
2826,0
2844,1
2900,1
2911,0
2921,0
2926,0
2934,0
2936,0
2939,0
2948,0
2949,0
2950,0
2951,0
2956,0
2967,1
2971,0
3080,0
3095,0
3101,0
3103,0
3110,0
3112,0
3116,0
3124,0
3127,0
3132,0
3133,0
3164,0
3165,0
3181,0
3186,0
3199,0
3213,0
3216,0
3218,0
3263,0
3264,0
3420,0
3445,0
3454,0
3470,0
3475,0
3527,0
3554,0
3559,0
3560,0
3561,0
3604,0
3610,0
3611,0
3658,0
3676,0
3681,0
3684,0
3975,0
4154,0
4481,0
4482,0
4559,0
4565,0
4566,0
4568,0
4569,0
4586,0
4640,1
4660,0
4674,0
4676,0
4681,0
4683,1
4694,0
4695,0
4700,0
4709,0
4741,0
4746,0
4747,0
4755,0
4826,0
4828,0
4898,0
4982,0
5004,0
5023,0
5094,0
5101,0
5163,0
5223,0
5233,0
5265,0
5266,0
5293,0
5431,0
5464,0
5486,0
5493,0
5522,0
5565,0
5574,0
5575,0
5577,0
5592,0
5605,0
5679,0
5774,0
5775,0
5777,0
5784,0
5834,0
5835,0
5848,0
5887,1
5889,0
5892,0
5895,0
5917,0
5919,0
5920,0
5926,0
5928,0
5929,0
5930,0
5940,0
5953,0
5958,0
5960,0
5967,0
5979,1
5984,0
5995,0
6010,1
6011,1
6012,1
6013,1
6014,1
6024,0
6051,1
6052,0
6074,0
6084,1
6085,1
6108,0
6124,0
6138,0
6149,0
6150,0
6151,0
6174,1
6175,1
6190,0
6229,0
6233,0
6250,0
6263,0
6269,1
6271,0
6275,0
6278,0
6381,0
6385,0
6417,0
6480,0
6481,0
6498,0
6499,0
6505,0
6508,0
6509,0
6519,0
6528,0
6533,0
6539,1
6545,0
6552,0
6555,0
6578,0
6581,0
6592,0
6597,0
6598,0
6599,0
6605,0
6616,0
6617,0
6621,0
6636,0
6674,0
6682,0
6715,0
6725,0
6731,0
6736,0
6737,0
6752,0
6755,0
6764,0
6774,0
6800,1
6806,0
6838,0
6857,0
6859,0
6912,0
6923,0
7102,0
7130,0
7235,0
7237,0
7416,0
7431,0
7434,1
7437,1
7451,0
7463,0
7485,0
7496,0
7503,0
7523,0
7561,0
7563,0
7577,0
7591,0
7592,0
7595,0
7607,0
7609,0
7626,0
7670,0
7695,0
7698,0
7702,0
7718,0
7738,0
7739,0
7742,0
7747,0
7752,0
7753,1
7761,0
7767,0
7777,0
7780,0
7786,0
7790,0
7791,0
7812,0
7813,0
7818,0
7847,0
7848,0
7851,0
7855,0
7856,0
7861,0
7865,0
7870,0
7872,0
7874,0
7883,0
7886,0
7902,0
7906,0
7907,0
7908,0
7910,0
7914,0
7928,0
7931,0
7932,0
7944,0
7947,0
7948,0
7982,0
8009,0
8020,0
8023,0
8028,0
8030,0
8031,0
8043,0
8192,0
8222,0
8223,0
8244,0
8313,0
8318,0
8331,0
8354,1
8358,1
8368,1
8416,0
8508,0
8535,0
8543,0
8562,0
8563,0
8671,0
8672,0
8820,0
8821,0
8848,0
8849,0
8873,0
8885,0
8932,0
8984,0
9129,0
9171,0
9191,0
9192,0
9198,0
9200,0
9241,0
9251,0
9270,0
9587,0
9590,0
9592,0
9600,0
9601,0
9604,0
9606,0
9613,0
9618,0
9730,0
9835,0
9844,0
9848,0
9883,0
9884,0
9885,0
9889,0
9934,0
9935,0
9965,0
9978,0
9992,1
10025,0
10026,0
10036,0
10037,0
10038,0
10077,0
10078,0
10079,0
10080,0
10300,0
10310,0
10317,0
10355,0
10418,1
10419,1
10807,0
10814,0
10819,0
10824,0
10826,0
10848,0
10863,0
10895,0
10934,1
10935,1
10937,0
10977,0
10987,0
10989,0
10990,0
11067,0
11073,0
11103,0
11114,0
11117,0
11137,1
11150,0
11151,0
11159,0
11166,0
11188,0
11230,0
11235,0
11238,1
11242,0
11303,0
11330,0
11347,1
11381,0
11385,0
11387,0
11391,0
11398,0
11399,0
11408,0
11410,0
11411,0
11415,0
11422,0
11423,0
11426,0
11432,0
11442,0
11445,1
11446,0
11448,0
11449,0
11568,0
11598,0
11604,0
11611,0
11623,0
11629,0
11630,0
11634,0
11636,0
11781,0
11783,0
11898,0
11913,0
11919,0
11920,0
11966,0
11980,0
11981,0
11983,0
12011,0
12018,0
12152,0
12153,0
12159,0
12160,0
12165,0
12173,0
12176,0
12178,0
12184,1
12185,1
12187,0
12188,0
12196,1
12198,0
12201,0
12202,0
12212,0
12213,0
12220,1
12236,0
12252,0
12259,0
12295,0
12304,0
12308,0
12310,0
12311,1
12314,0
12317,1
12323,0
12324,0
12330,0
12332,0
12398,0
12422,0
12435,0
12450,0
12455,0
12459,1
12467,0
12469,0
12480,0
12506,0
12518,0
12573,0
12592,0
12614,0
12626,0
12630,0
12646,0
12681,0
12682,0
12695,0
12696,1
12702,0
12704,0
12705,0
12713,0
12720,1
12753,0
12759,0
12781,0
12808,1
12860,0
12925,0
12967,0
13343,0
13365,0
13366,0
13369,0
13371,0
13373,0
13376,1
13387,0
13393,0
13499,0
13501,1
13503,0
13504,0
13598,0
13602,0
13632,1
13794,0
13795,0
13797,0
13803,0
13804,0
13812,0
13888,0
13970,0
14046,1
14088,0
14120,1
14154,0
14165,1
14166,0
14167,0
14388,0
14409,0
14412,0
14413,0
14421,0
14461,0
14513,0
14526,0
14529,0
14566,1
14568,0
14583,0
14587,0
14588,0
14643,0
14647,0
14678,0
14690,0
14699,1
14717,0
14720,0
14721,0
14742,0
14778,0
14785,0
14807,0
14808,0
14812,0
14834,0
14837,1
15034,0
15063,1
15067,0
15105,0
15179,0
15234,0
15265,0
15294,0
15508,0
15548,0
15552,0
15622,0
15639,0
15642,0
15644,0
15658,0
15718,0
15726,0
15760,0
15779,0
15780,0
15787,0
15794,0
15805,0
15817,0
15818,0
15846,0
15885,0
15886,0
15887,0
15897,0
15971,0
15973,0
16013,0
16045,0
16051,0
16084,0
16087,0
16408,0
16423,0
16451,0
16495,0
16497,0
16510,0
16590,1
16595,0
16621,0
16693,0
16694,0
16764,0
16766,0
16774,0
16778,0
16784,0
16786,0
16791,0
16810,0
17089,0
17097,0
17098,1
17104,0
17134,0
17146,0
17149,0
17151,0
17157,0
17180,0
17193,0
17195,0
17238,0
17264,0
17265,0
17270,0
17271,0
17330,0
17411,0
17414,0
17434,1
17490,1
17523,0
17539,0
17544,0
17546,0
17569,0
17593,0
17605,0
17632,1
17735,0
17773,0
17815,0
17861,0
17885,0
17934,0
17959,0
17966,0
17999,0
18033,1
18207,0
18319,1
18360,0
18511,0
18519,0
18551,0
18553,0
18558,0
18559,1
18564,0
18580,0
18582,0
18585,0
18599,0
18602,1
18604,1
18608,0
18696,0
18735,0
18770,0
18846,0
18926,1
18986,0
18988,0
19080,0
19082,0
19088,0
19091,0
19106,0
19107,0
19111,0
19127,0
19225,1
19316,0
19415,0
19442,0
19449,0
19450,0
19454,0
19476,0
19479,0
19565,0
19575,0
19643,0
19648,0
19680,0
19681,0
19686,0
19706,1
19710,0
19718,0
19719,0
19729,0
19792,0
19801,0
19817,0
19823,0
19876,0
19947,0
19948,0
19950,0
19953,0
19954,1
19979,0
19985,0
19988,0
19989,0
19993,0
19994,0
20068,0
20086,0
20090,0
20124,0
20127,0
20131,0
20132,1
20308,0
20310,1
20313,1
20320,0
20321,0
20329,0
20378,0
20521,0
20569,0
20574,0
20578,0
20909,0
20922,0
20937,0
20942,0
20958,0
21020,0
21021,0
21047,0
21058,0
21061,1
21062,1
21073,0
21074,0
21080,0
21081,0
21086,0
21090,0
21102,0
21143,0
21155,0
21263,0
21287,0
21289,0
21291,0
21298,0
21333,0
21378,0
21410,0
21411,0
21420,0
21462,0
21479,0
21518,0
21579,0
21580,0
21583,0
21593,0
21599,0
21600,0
21612,0
21613,0
21617,0
21618,0
21622,1
21629,0
21639,0
21645,0
21667,0
21685,0
21696,0
21697,0
21700,0
21716,0
21717,1
21723,0
21724,0
21770,0
21773,0
21774,1
21781,0
21792,1
21800,1
21801,0
21816,0
21817,1
21830,0
21832,0
21835,0
21853,0
21854,0
21868,0
21870,0
21872,0
21879,0
21882,0
21884,0
21922,1
21962,0
21976,0
22025,0
22050,0
22052,0
22065,0
22068,0
22072,0
22079,0
22126,0
22131,0
22133,0
22135,1
22152,0
22185,1
22299,0
22310,0
22313,0
22335,0
22340,0
22341,0
22345,0
22350,0
22381,0
22386,0
22393,0
22410,0
22519,0
23006,1
23012,1
23033,0
23040,1
23175,0
23178,0
23180,0
23344,0
23345,1
23378,1
23385,1
23386,1
23388,0
23412,1
23428,0
23448,0
23459,0
23461,0
23474,0
23475,0
23515,0
23517,0
23518,0
23522,0
23543,0
23546,0
23554,0
23558,0
23564,0
23568,0
23569,0
23580,0
23583,0
23587,0
23610,0
23626,0
23629,0
23640,0
23641,0
23642,0
23644,0
23645,0
23646,0
23648,0
23650,0
23651,0
23652,0
23664,0
23679,0
23680,0
23683,0
23708,0
23709,0
23731,0
23756,0
23964,0
23984,0
24000,0
24002,0
24003,0
24009,0
24020,0
24022,0
24032,0
24037,0
24062,0
24069,0
24105,0
24117,0
24137,0
24138,0
24142,0
24155,0
24156,0
24309,0
24366,0
24384,0
24385,0
24387,0
24399,0
24400,0
24889,0
24929,0
24940,0
24942,0
24952,0
24958,0
24959,0
24960,0
24992,1
24995,0
25005,0
25011,0
25052,0
25092,0
25098,0
25100,0
25101,0
25155,0
25212,1
25215,0
25344,0
25394,0
25503,0
25507,0
25559,0
25561,0
25575,0
25577,0
25583,0
25597,0
25598,0
25607,1
25638,1
25642,0
25646,0
25661,0
25663,0
25683,0
25688,0
25713,0
25718,0
25758,0
25760,0
25795,0
25798,0
25816,0
25822,0
25835,0
25848,0
25851,0
25882,0
25895,0
25899,0
