counter,ntus
8,0
9,1
12,0
21,0
26,0
43,1
61,0
165,0
166,0
187,0
214,0
215,0
496,0
532,0
535,0
616,0
705,0
749,0
753,0
758,0
764,0
806,0
833,0
848,0
882,0
885,0
893,0
905,0
916,0
917,0
918,0
919,0
931,0
953,0
1054,0
1060,0
1061,0
1125,0
1134,0
1138,0
1170,0
1271,0
1285,0
1287,0
1306,0
1311,0
1326,0
1338,0
1340,0
1344,0
1366,0
1380,0
1458,0
1483,0
1490,0
1503,0
1527,1
1528,1
1529,1
1534,0
1535,0
1536,0
1537,0
1542,0
1555,0
1557,0
1615,0
1694,0
1695,0
1800,1
1847,1
1887,0
1892,0
1907,0
1908,0
1911,0
1955,1
1964,1
1969,1
2126,0
2241,0
2251,1
2267,0
2273,1
2521,0
2701,0
2706,0
2708,0
2724,0
2794,0
2817,0
2826,0
2827,0
2828,0
2830,0
2832,0
2834,0
2836,0
2872,0
2875,0
2882,0
2884,0
2885,0
2887,0
2891,0
2892,0
2894,0
2902,0
2918,0
2924,0
2958,0
2960,0
2966,0
3019,0
3031,0
3095,0
3159,0
3194,0
3208,0
3211,0
3212,0
3214,0
3215,0
3216,0
3217,0
3221,0
3226,0
3243,0
3244,0
3248,0
3249,0
3253,0
3288,0
3318,0
3319,0
3320,0
3322,0
3323,0
3328,0
3334,0
3337,1
3355,0
3357,0
3359,0
3360,0
3361,0
3379,0
3390,1
3398,0
3410,0
3425,1
3427,0
3429,0
3433,0
3434,0
3444,0
3461,0
3462,0
3464,0
3465,0
3599,0
3600,0
3609,1
3610,0
3761,0
3765,0
3798,0
3825,0
3836,1
3858,0
3866,1
3890,0
3895,0
3937,0
3942,0
3958,0
3983,0
4001,0
4054,0
4074,0
4077,0
4088,0
4089,0
4131,0
4137,0
4154,0
4231,0
4278,0
4310,1
4317,1
4344,1
4354,0
4355,0
4397,0
4476,0
4498,1
4507,0
4562,0
4585,0
4618,1
4642,0
4691,0
4712,1
4762,1
4769,0
4794,1
4803,0
4816,0
4841,0
5412,0
5414,0
5479,1
5480,0
5577,0
5717,0
5724,0
5729,0
5734,0
5738,0
5740,0
5744,0
5748,0
5780,0
5792,0
5796,0
5811,0
5817,0
5830,0
5837,0
5843,0
5860,0
5879,0
5938,0
5941,0
6010,0
6058,0
6060,0
6063,0
6068,0
6071,0
6092,0
6093,0
6103,0
6107,0
6109,0
6114,0
6115,0
6121,0
6126,0
6129,0
6130,0
6133,0
6150,0
6155,1
6215,0
6239,0
6240,0
6300,0
6466,0
6696,0
6699,0
6700,0
6704,0
6712,0
6775,0
6778,0
6780,0
6784,0
6820,0
6835,0
6837,0
6850,0
6862,0
6914,0
6929,1
6932,0
6937,0
6952,0
6958,0
6962,0
6965,0
6968,0
6974,0
6979,0
6996,0
7010,0
7021,0
7023,1
7024,1
7034,1
7070,0
7085,1
7087,1
7132,0
7133,0
7167,1
7172,0
7182,1
7197,0
7198,0
7239,0
7240,1
7258,1
7269,0
7272,0
7282,1
7294,0
7342,1
7354,0
7380,0
7381,1
7393,1
7399,0
7400,0
7409,0
7443,1
7449,0
7495,0
7570,0
7576,0
7583,0
7584,0
7599,0
7620,0
7621,0
7682,0
7700,0
7701,0
7703,1
7720,1
7723,1
7755,0
7757,0
7759,1
7767,0
7773,0
7776,1
7795,0
7831,0
7839,0
7840,0
7914,0
7918,0
7922,0
7933,0
7948,0
7955,0
8021,0
8025,0
8034,0
8050,0
8051,0
8093,0
8116,0
8118,0
8129,0
8161,0
8166,0
8217,0
8314,0
8318,0
8320,1
8329,0
8448,0
8455,0
8491,0
8492,0
8521,0
8522,0
8533,0
8534,0
8550,0
8878,0
8879,0
8896,0
8897,0
8981,0
8987,0
8990,0
9000,0
9027,0
9028,0
9068,0
9069,0
9162,0
9223,0
9228,0
9229,0
9314,0
9317,0
9364,0
9405,0
9409,0
9413,0
9419,0
9424,0
9425,0
9441,1
9443,1
9474,0
9476,0
9591,0
9614,0
9618,0
9636,0
9638,0
9653,0
9681,0
9685,0
9689,0
9767,0
9771,0
9802,1
10080,1
10281,0
10283,0
10292,0
10295,0
10299,0
10301,0
10305,0
10369,0
10374,0
10414,0
10466,0
10473,0
10474,0
10476,0
10482,0
10491,1
10498,0
10504,0
10505,0
10568,0
10626,0
10639,0
10647,0
10669,0
10692,0
10774,0
10831,1
10832,1
10857,0
10886,0
10947,0
10956,0
10981,0
10997,0
11003,1
11021,0
11045,0
11116,0
11119,0
11126,0
11128,0
11178,0
11239,0
11293,0
11311,0
11314,1
11422,0
11451,0
11685,0
11686,0
11690,0
11695,0
11716,0
11722,0
11727,0
11730,0
11867,0
11883,0
11888,0
11889,1
12037,0
12039,0
12046,0
12074,1
12082,0
12083,0
12104,0
12130,0
12131,0
12145,1
12165,0
12204,0
12221,1
12222,1
12271,0
12305,1
12315,0
12322,0
12325,0
12327,0
12330,0
12335,1
12871,0
12872,0
12892,0
12922,0
12959,1
12960,0
12996,0
13007,0
13060,0
13132,0
13152,0
13153,0
13244,0
13275,0
13282,0
13292,0
13294,0
13326,0
13327,0
13332,0
13346,0
13351,0
13356,0
13357,0
13364,0
13369,0
13386,0
13437,0
13453,0
13492,0
13503,1
13544,1
13577,0
13594,0
13614,1
13641,1
13681,0
13701,0
13718,0
13728,0
13734,1
13775,0
13786,0
13823,0
13864,0
13866,1
13870,1
13892,0
13909,0
13915,0
13921,0
13925,1
13934,1
13943,0
13948,0
13951,0
13956,0
13965,1
13973,0
13975,0
13980,0
13981,0
13982,0
13983,0
13985,1
13997,0
13998,1
13999,0
14000,0
14001,0
14002,0
14027,0
14032,0
14033,0
14038,0
14043,0
14046,0
14059,0
14068,0
14069,1
14070,0
14071,0
14083,1
14094,0
14104,0
14106,0
14121,0
14122,0
14123,0
14125,0
14126,0
14151,0
14152,0
14195,0
14208,0
14221,0
14253,0
14272,0
14301,0
14312,0
14314,0
14316,0
14319,0
14329,0
14352,0
14353,0
14382,0
14383,0
14439,0
14502,0
14513,0
14535,0
14541,0
14544,0
14558,0
14572,0
14573,0
14619,0
14622,0
14625,0
14646,0
14648,0
14669,0
14678,0
14681,0
14686,1
14694,1
14705,0
14727,0
14776,0
14783,0
14784,0
14799,0
14805,0
14806,0
14831,0
14840,0
14846,0
14850,0
14855,0
14857,0
14867,0
14876,0
14893,0
14899,0
14904,0
14906,0
14915,0
14917,0
14922,0
14934,0
14936,1
14967,0
14989,0
14990,0
15037,0
15038,0
15049,0
15051,0
15071,0
15083,0
15132,0
15151,0
15182,0
15202,0
15229,0
15242,0
15319,1
15451,0
15456,0
15462,0
15467,0
15509,0
15529,0
15532,0
15536,0
15549,0
15553,0
15581,0
15589,0
15672,0
15692,0
15696,0
16186,0
16187,0
16226,0
16232,0
16236,0
16238,0
16247,0
16248,0
16260,0
16329,0
16412,0
16420,0
16423,0
16432,1
16434,1
16445,0
16452,0
16453,0
16457,0
16503,0
16509,0
16516,0
16517,0
16571,0
16586,0
16588,0
16596,0
16604,0
16622,0
16623,0
16629,0
16630,0
16642,0
16694,0
16719,0
16721,0
16722,0
16734,0
16738,0
16739,0
16803,0
16804,0
16805,0
16853,0
16915,0
16916,0
16966,0
16974,0
16977,0
17052,0
17119,0
17141,0
17241,0
17450,0
17451,0
17453,0
17460,0
17471,0
17563,0
17580,0
17595,0
17655,0
17674,0
17698,0
17701,0
17848,0
17849,0
17867,0
17921,0
17933,0
17934,0
17941,0
17960,0
18067,0
18068,0
18072,0
18076,0
18091,0
18133,0
18157,0
18161,0
18174,0
18175,0
18231,1
18742,0
18743,0
18774,0
18844,1
18939,0
19141,1
19185,1
19258,1
19260,1
19313,0
19329,0
19330,0
19331,0
19339,0
19346,0
19351,0
19362,0
19364,0
19393,0
19400,0
19516,0
19517,0
19519,0
19569,0
19572,0
19588,0
19600,0
19729,0
19785,0
19803,0
19808,0
19814,0
19827,0
19834,0
19835,0
19839,0
19845,0
19846,0
19926,0
19990,0
19991,0
20014,0
20030,0
20033,0
20059,0
20112,0
20138,0
20154,0
20166,0
20231,0
20232,0
20235,0
20238,0
20245,0
20252,0
20253,0
20265,0
20295,0
20469,0
20494,0
20531,0
20563,0
20566,0
20575,0
20576,0
20578,0
20586,0
20587,0
20598,0
20607,0
20611,0
20637,0
20639,0
20698,0
20703,0
20708,0
20714,0
20716,0
20720,0
20738,0
20752,0
20813,0
20821,0
20851,0
20864,0
20872,0
20891,0
20924,0
20995,0
20996,1
21037,0
21039,0
21064,0
21065,0
21068,0
21070,0
21137,0
21145,0
21157,0
21164,0
21168,0
21197,0
21227,0
21264,0
21289,0
21292,0
21308,0
21379,0
21381,0
21419,0
21444,0
21446,0
21451,0
21452,0
21460,0
21464,0
21481,0
21485,0
21486,0
21487,0
21489,0
21491,0
21494,0
21496,0
21498,0
21499,0
21503,0
21517,0
21528,0
21530,0
21531,0
21538,0
21541,0
21549,1
21552,0
21558,0
21560,0
21563,0
21564,0
21570,0
21571,0
21572,0
21573,0
21594,0
21597,0
21602,0
21604,0
21605,0
21607,0
21608,0
21612,0
21622,0
21623,0
21643,0
21644,0
21667,0
21679,0
21689,0
21691,0
21692,0
21879,0
21914,0
21933,0
21973,0
21977,0
21978,0
21980,0
22015,0
22038,0
22082,0
22085,0
22104,0
22123,0
22125,0
22126,0
22141,0
22161,0
22193,0
22201,0
22221,0
22254,0
22259,0
22305,0
22308,1
22434,0
22458,0
22488,0
22489,0
22495,0
22496,0
22510,0
22534,0
22562,0
22575,0
22577,0
22581,0
22586,1
22609,0
22631,0
22634,0
22741,0
22747,0
22748,1
22749,1
22752,0
22756,0
22757,0
22788,0
22790,0
22842,0
22843,0
22846,0
22890,1
22891,0
22911,0
22912,0
22914,0
22917,0
22918,0
22919,0
22921,0
22922,0
22923,0
22924,0
22927,0
22928,0
22933,0
22934,0
22938,0
22939,0
22940,0
22941,0
22942,0
22964,0
22966,0
22967,0
22971,0
22972,0
22973,0
22975,0
22977,0
22978,0
22980,0
22981,0
22983,0
22995,0
22996,0
22999,0
23000,0
23018,0
23019,0
23027,1
23028,0
23034,0
23039,0
23045,0
23058,0
23065,0
23071,0
23084,0
23085,0
23102,0
23111,0
23113,0
23131,0
23149,0
23155,0
23183,0
23206,0
23221,0
23225,0
23232,0
23233,0
23269,0
23272,0
23273,0
23278,0
23306,0
23328,0
23397,0
23398,0
23402,0
23403,1
23408,0
23410,1
23411,1
23434,1
23435,1
23437,1
23438,1
23439,1
23456,0
23479,0
23483,0
23522,0
23535,0
23776,0
23823,0
23832,0
23849,0
23850,0
23852,0
23858,0
23904,0
23912,0
23914,0
23938,0
23944,0
23951,0
24152,0
24212,0
24223,1
24281,1
24376,0
24388,0
24398,0
24426,0
24471,0
24474,0
24475,0
24478,0
24479,0
24547,0
24548,0
24836,0
24837,0
24876,0
24877,0
24930,0
24948,0
24953,0
24959,0
25001,0
25003,0
25006,0
25072,0
25111,0
25129,0
25131,0
25146,0
25149,0
25151,0
25167,0
25168,0
25272,1
25422,0
25425,0
25448,0
25472,0
25478,0
25481,0
25482,0
25486,0
25489,0
25490,0
25495,0
25498,1
25499,0
25504,0
25506,0
25515,0
25516,0
25523,0
25524,0
25525,0
25540,0
25541,0
25543,0
25546,0
25556,0
25557,0
25558,0
25559,0
25562,1
25564,0
25565,0
25567,0
25571,0
25572,0
25589,0
25590,0
25597,0
25598,0
25606,0
25607,0
25613,0
25614,1
25644,0
25646,0
25648,0
25657,0
25732,0
25734,0
25761,0
25768,0
25769,0
25770,0
25776,0
25777,0
25810,0
25811,0
