counter,ntus
2,0
4,0
15,0
42,0
52,0
62,0
65,0
97,0
116,0
117,0
123,0
131,0
133,0
149,0
150,0
165,0
181,0
197,0
198,0
204,0
212,0
235,0
240,0
241,0
245,0
247,0
249,0
251,1
254,0
273,0
276,0
293,0
366,0
368,0
371,0
377,0
378,0
408,0
420,0
450,0
451,0
467,0
482,0
543,0
620,0
629,0
739,0
743,0
745,0
746,0
837,0
878,0
900,0
982,0
1007,1
1024,0
1095,0
1169,0
1170,0
1172,0
1208,0
1213,0
1247,0
1248,0
1251,0
1259,0
1260,0
1267,0
1270,0
1273,0
1291,0
1353,0
1376,0
1492,0
1493,0
1495,0
1503,0
1504,0
1508,0
1513,0
1515,0
1516,0
1518,0
1534,0
1541,0
1543,0
1547,0
1554,0
1555,0
1556,0
1559,0
1561,0
1562,0
1563,0
1569,0
1571,0
1575,0
1578,0
1583,0
1597,0
1599,0
1605,0
1606,0
1607,0
1610,0
1621,0
1636,0
1649,0
1652,0
1668,0
1674,0
1685,0
1690,0
1693,0
1712,0
1714,0
1717,0
1719,0
1735,0
1736,0
1738,0
1740,0
1742,0
1743,0
1746,0
1749,0
1751,0
1755,0
1757,0
1761,0
1764,0
1765,0
1770,0
1774,0
1812,0
1847,0
1866,0
1874,0
1884,0
1911,0
1959,0
1982,0
2042,0
2043,0
2097,0
2173,0
2174,0
2184,0
2186,0
2206,0
2209,1
2211,0
2223,0
2232,0
2242,0
2248,0
2285,0
2286,0
2291,0
2349,0
2350,0
2381,0
2393,0
2421,0
2423,0
2466,0
2473,0
2476,0
2492,0
2493,0
2494,0
2496,0
2497,0
2499,0
2502,0
2506,0
2507,1
2513,1
2574,0
2577,0
2605,0
2608,0
2625,0
2626,0
2628,0
2642,0
2645,0
2647,0
2650,0
2652,0
2740,0
2742,0
2746,0
2778,0
2787,0
2807,0
2808,0
2810,0
2812,0
2817,0
2818,0
2820,0
2854,0
2893,0
2899,0
2902,0
2903,0
2905,0
2912,0
2915,0
2935,0
2966,0
3227,0
3427,0
3648,0
3682,1
3685,1
3723,0
3732,0
3824,0
3841,0
3847,0
3850,0
3883,0
3925,0
4033,0
4088,1
4149,0
4203,0
4205,0
4206,1
4213,0
4215,1
4226,0
4230,0
4242,0
4295,0
4300,0
4383,1
4421,1
4424,1
4440,0
4525,0
4540,1
4541,1
4576,1
4580,0
4587,1
4590,0
4605,0
4616,1
4632,0
4736,0
4738,0
4746,0
4748,0
4768,0
4778,0
4832,0
5137,0
5283,0
5305,0
5419,0
5435,0
5444,0
5445,0
5449,0
5450,0
5481,0
5523,1
5525,0
5596,0
5614,0
5628,0
5632,0
5637,1
5682,0
5774,0
5785,0
5787,0
5788,0
5803,0
5807,0
5832,0
5842,0
5848,0
5864,0
5881,0
5908,0
5915,0
5933,0
5986,0
6023,0
6051,0
6054,0
6055,0
6056,0
6071,0
6072,0
6143,0
6203,0
6234,0
6254,0
6274,0
6290,0
6344,0
6355,0
6419,0
6421,0
6423,0
6424,0
6430,0
6433,0
6587,0
6603,0
6669,0
6684,0
6686,1
6723,0
6726,0
6727,0
6728,0
6731,1
6747,0
7289,0
7313,0
7339,0
7462,0
7487,0
7492,0
7510,1
7521,0
7567,0
7575,0
7576,0
7620,0
7623,0
7627,0
7630,0
7693,0
7695,0
7698,0
7702,0
7747,0
7876,1
8067,0
8144,1
8208,0
8222,0
8224,0
8240,0
8282,0
8283,0
8301,0
8302,0
8303,0
8305,0
8374,0
8384,1
8385,1
8416,0
8436,0
8454,0
8475,0
8490,0
8498,0
8512,0
8520,0
8535,0
8559,0
8567,0
8570,0
8594,0
8596,0
8605,0
8651,1
8665,0
8669,0
8744,0
8745,0
8797,0
8858,0
8947,0
8963,0
9037,0
9124,0
9141,0
9161,0
9162,0
9176,0
9177,0
9178,0
9181,0
9236,0
9237,0
9476,1
9480,1
9996,0
10002,0
10004,0
10038,0
10044,1
10147,0
10168,0
10170,0
10172,0
10182,0
10190,0
10204,0
10212,0
10217,0
10219,0
10227,0
10239,0
10243,0
10246,0
10250,0
10252,0
10259,0
10261,0
10289,0
10291,0
10292,0
10300,0
10319,0
10320,0
10325,0
10354,0
10364,0
10365,0
10372,0
10381,0
10383,0
10407,0
10414,0
10427,0
10435,0
10483,0
10486,0
10561,0
10695,0
10696,0
10703,0
10801,0
10948,0
10949,0
10991,0
10997,0
11002,0
11027,0
11030,1
11090,0
11092,0
11272,0
11295,0
11339,1
11499,0
11502,0
11520,0
11525,0
11526,0
11531,0
11532,0
11576,0
11577,0
11611,0
11654,0
11750,0
11828,0
11830,0
11840,0
11845,0
11861,0
11863,0
11884,0
11889,0
11940,0
11941,0
12005,0
12022,0
12023,0
12026,1
12027,0
12031,0
12032,0
12038,0
12039,0
12040,0
12044,0
12046,0
12049,0
12060,0
12204,0
12209,0
12284,0
12326,1
12329,0
12459,0
12464,0
12532,0
12575,0
12610,0
12618,0
12655,0
12666,0
12694,0
12699,0
12700,0
12702,0
12715,0
12716,0
12736,1
12738,0
12749,1
12754,0
12758,0
12777,0
12778,0
12782,0
12808,0
12833,0
12859,0
12930,0
12947,0
12953,0
12992,0
12995,0
13024,0
13067,0
13162,0
13164,0
13193,0
13234,0
13265,0
13286,0
13292,0
13308,0
13310,0
13312,0
13314,0
13351,0
13352,0
13368,1
13369,1
13371,1
13372,1
13406,0
13447,0
13471,0
13480,0
13499,0
13508,0
13510,0
13516,0
13524,0
13532,0
13552,0
13554,0
13571,0
13574,0
13576,0
13577,0
13578,0
13580,0
13582,0
13586,0
13618,0
13621,0
13622,0
13623,0
13643,0
13656,0
13661,0
13670,0
13721,0
13733,0
13735,0
13763,0
13810,0
13822,0
13825,1
13827,0
13828,0
13854,0
13861,0
13870,0
13876,0
13879,0
13952,0
13962,0
13974,0
13980,1
14017,0
14022,0
14023,0
14039,0
14043,0
14053,0
14062,0
14108,1
14109,1
14127,0
14168,0
14179,0
14219,0
14221,0
14436,0
14437,0
14442,1
14446,1
14462,0
14463,0
14475,0
14481,0
14488,0
14491,0
14493,1
14499,0
14507,1
14516,0
14617,1
14621,0
14624,0
14646,0
14662,0
14683,0
14684,0
14689,0
14695,0
14702,0
14705,0
14707,0
14712,0
14713,0
14714,0
14724,0
14755,0
14771,0
14773,0
14780,0
14781,0
14795,0
14817,1
14825,1
14865,1
14882,1
14902,1
14905,1
14910,1
14936,0
14937,0
14938,0
14939,0
14947,1
14980,0
14985,0
14986,1
14993,0
14994,0
14996,0
15035,0
15045,0
15068,0
15074,0
15080,0
15081,0
15082,0
15153,0
15159,0
15179,0
15184,0
15267,0
15270,0
15288,0
15303,1
15329,0
15332,0
15333,0
15334,0
15338,0
15344,0
15345,0
15348,0
15349,0
15380,0
15381,0
15407,0
15408,0
15411,0
15412,0
15413,0
15414,0
15456,0
15470,0
15471,1
15488,0
15519,0
15520,0
15579,0
15631,0
15632,0
15633,0
15638,0
15682,1
15687,0
15693,0
15694,0
15722,0
15737,0
15749,0
15760,0
15765,0
15793,0
15795,0
15812,0
15828,0
15831,0
15834,0
15838,0
15843,0
15844,0
15849,0
15852,1
15888,0
15937,0
15938,0
15967,0
15970,1
15973,0
15986,0
16002,0
16004,0
16009,0
16010,0
16201,0
16203,0
16204,0
16289,0
16337,0
16455,0
16514,0
16518,0
16522,0
16529,0
16536,0
16540,0
16543,0
16555,0
16572,1
16586,0
16655,0
16663,0
16752,0
16771,0
16773,0
16774,0
16981,0
16988,0
16992,0
16998,1
17036,0
17156,0
17167,0
17238,1
17382,0
17436,0
17474,0
17477,0
17496,0
17505,1
17510,0
17512,0
17532,0
17534,0
17600,0
17612,0
17614,0
17618,0
17619,0
17621,0
17633,0
17652,0
17654,0
17657,0
17661,0
17665,0
17667,0
17738,0
17740,0
17743,0
17767,0
17773,0
17776,0
17798,0
17803,0
17812,0
17819,0
17820,0
17839,0
17840,0
17841,0
17842,0
17866,0
17867,0
17873,0
17877,0
17882,0
17894,0
17904,0
17916,0
17917,0
17925,0
17976,0
17992,0
17994,0
18049,0
18051,0
18073,0
18083,0
18129,0
18134,0
18137,0
18207,0
18264,0
18292,0
18293,0
18474,0
18565,0
18627,0
18725,0
18738,0
18741,0
18747,0
18751,0
18804,0
18809,0
18857,0
18865,0
18938,0
18939,0
18945,0
18950,0
18956,0
18961,0
18988,0
18991,0
19023,0
19164,0
19169,0
19179,0
19204,0
19288,0
19449,0
19450,1
19457,0
19550,0
19551,0
19571,0
19593,0
19603,1
19703,0
19772,0
19781,0
20005,0
20053,0
20082,0
20089,0
20091,0
20120,0
20121,0
20134,0
20145,0
20185,0
20197,0
20208,0
20217,0
20225,0
20242,0
20249,0
20254,0
20255,0
20282,0
20285,0
20319,0
20372,0
20388,0
20389,1
20401,0
20431,0
20447,0
20460,0
20462,0
20467,0
20506,1
20513,0
20516,0
20529,0
20546,0
20554,0
20561,1
20574,0
20593,0
20601,0
20615,0
20617,0
20635,0
20639,0
20646,0
20647,0
20649,0
20657,0
20664,0
20682,0
20684,0
20690,0
20692,1
20693,0
20703,0
20704,0
20728,0
20729,0
20736,0
20745,0
20782,0
20788,0
20790,0
20795,0
20812,0
20821,0
20828,0
20830,0
20834,0
20837,0
20850,0
20852,0
20868,0
20876,0
20900,0
20925,0
20933,0
20935,0
20945,0
21177,0
21206,0
21215,0
21233,0
21276,0
21407,0
21419,0
21421,0
21424,0
21427,0
21429,0
21441,0
21443,0
21444,0
21484,0
21591,0
21596,0
21629,0
21636,0
21640,0
21647,0
21783,0
21801,0
21802,0
21848,0
21853,0
21919,1
21937,0
21958,0
21959,0
21965,0
21986,1
21995,0
22028,1
22088,0
22142,0
22152,0
22154,0
22163,0
22173,0
22192,0
22245,0
22253,0
22255,0
22257,0
22317,0
22321,0
22329,0
22337,0
22387,0
22389,0
22410,0
22437,0
22459,0
22460,0
22471,0
22488,0
22524,0
22555,0
22586,0
22594,0
22600,0
22610,1
22611,0
22631,0
22677,1
22699,0
22700,0
22756,1
22789,0
22810,1
22831,0
22905,1
22928,0
23077,0
23222,0
23225,0
23226,0
23235,0
23240,0
23242,0
23245,0
23248,0
23249,0
23313,0
23367,0
23370,0
23436,1
23445,1
23477,0
23478,1
23528,0
23626,0
23640,0
23641,0
23647,0
23651,0
23835,0
23844,0
23862,0
23868,0
23869,0
23870,0
23874,0
23875,0
23907,0
23908,0
23925,0
23926,0
23960,0
23965,0
24005,0
24030,0
24052,0
24063,0
24112,0
24131,0
24132,0
24166,0
24182,0
24271,0
24275,0
24277,0
24338,0
24363,0
24364,0
24387,0
24429,0
24490,1
24501,0
24506,0
24562,0
24566,0
24657,0
24658,0
24685,0
24689,0
24706,0
24710,0
24711,0
24713,0
24730,0
24731,0
24786,0
24810,0
24910,0
24915,0
24917,0
24967,0
24984,0
24985,1
24988,0
24991,0
25002,0
25051,0
25055,0
25056,0
25063,0
25102,0
25145,0
25146,0
25186,0
25706,0
25726,0
25727,0
25806,0
25825,0
25855,0
25857,0
25863,0
25875,0
25908,0
25991,0
25993,0
25995,0
26345,0
26346,0
26576,0
26590,0
26632,0
26653,1
26657,0
26700,0
26702,0
26708,0
26738,0
26739,1
26763,0
26869,0
26879,0
26947,0
26949,0
26965,0
26975,0
27005,0
27015,0
27028,0
27054,0
27064,0
27068,0
27074,0
27084,1
27113,1
27117,0
27123,0
27125,0
27133,0
27135,0
27136,0
27146,0
27148,0
27160,0
27172,0
27183,0
27198,0
27200,0
27201,0
27204,0
27205,0
27206,0
27213,0
27221,0
27223,0
27240,0
27245,0
27247,0
27251,0
27255,0
27268,0
27276,0
27306,0
27309,1
27314,0
27319,0
27325,0
27331,0
27333,0
27358,0
27360,0
27363,0
27371,0
27372,0
27380,0
27394,0
27396,0
27407,0
27409,0
27422,0
27426,0
27434,0
27435,0
27438,0
27441,0
27461,0
27508,0
27536,1
27537,0
27544,0
27600,0
27739,1
27833,0
27857,0
27874,0
27978,0
27982,0
27988,0
27990,0
28032,0
28044,0
28064,0
28098,1
28118,0
28185,0
28187,0
28217,0
28225,0
28226,0
28314,0
28315,0
28322,0
28397,0
28398,0
28821,0
28862,0
28864,0
28870,0
28872,0
28873,0
28875,0
28877,0
28884,0
29041,0
29112,1
29121,0
29145,0
29152,0
29167,0
29187,0
29201,0
29212,0
29215,0
29247,0
29259,0
29276,0
29341,0
29375,1
29385,0
29387,1
29460,0
29479,0
29480,0
29482,0
29491,0
29500,1
29506,0
29517,0
29519,0
29529,0
29536,1
29545,1
29551,0
29555,0
29562,0
29579,0
29593,0
29606,0
29632,0
29666,0
29674,0
29678,0
29682,0
29683,0
29702,0
29778,0
29779,0
29780,1
29786,0
29792,0
29807,0
29880,0
30317,1
30318,1
30324,0
30344,0
30400,1
30443,1
30445,1
30458,0
30459,0
30462,1
30463,0
30464,1
30476,0
30477,0
30482,0
30506,0
30508,0
30509,0
30516,0
30524,0
30533,1
30538,0
30547,0
30559,0
30568,1
30576,1
30579,0
30581,0
30589,1
30594,0
30600,1
30610,1
30615,0
30630,0
30636,0
30639,0
30642,0
30681,0
30684,1
30696,0
30714,0
30728,0
30730,0
30731,0
30747,0
30763,0
30766,0
30814,0
30818,0
30821,0
30824,0
30825,0
30832,0
30854,0
30879,0
30890,0
30918,0
30922,0
30955,0
30967,0
30980,0
30981,0
31002,0
31004,0
31009,0
31014,1
31022,1
31035,1
31084,0
31086,0
31088,0
31095,0
31105,0
31166,0
31167,0
31191,0
31194,0
31201,0
31228,1
31247,0
31256,0
31272,0
31287,0
31302,0
31305,0
31307,0
31327,0
31329,1
31331,0
31333,0
31337,0
31417,0
31428,1
31432,0
31436,0
31445,0
31457,0
31491,0
31496,0
31518,0
31535,0
31536,0
31577,0
31580,0
31775,0
31883,0
31975,0
31977,0
32085,1
32176,0
32281,0
32288,1
32289,1
32290,0
32389,0
32428,0
32432,0
32436,0
