counter,ntus
14,0
18,0
22,0
34,0
52,0
54,0
56,0
57,0
59,0
75,0
76,0
78,0
85,1
86,0
134,0
141,0
200,0
245,0
274,0
283,0
288,0
290,0
292,0
543,0
547,0
548,0
556,0
557,0
558,0
560,0
571,0
572,0
613,0
614,0
630,0
631,0
711,0
720,0
771,0
777,0
785,0
860,0
955,0
1052,0
1075,0
1229,0
1319,0
1320,0
1336,0
1348,0
1360,0
1392,0
1393,1
1416,0
1453,0
1455,0
1478,0
1479,1
1481,1
1484,1
1489,0
1491,0
1495,1
1499,0
1507,0
1527,1
1582,0
1584,0
1608,0
1613,0
1643,0
1646,0
1658,0
1675,0
1691,0
1900,0
1901,0
1939,0
1961,1
1962,1
1971,0
1972,0
1974,0
1977,0
1980,0
1982,1
1985,0
1992,0
1997,0
2003,0
2004,0
2041,0
2052,0
2057,0
2060,0
2061,1
2068,0
2137,0
2143,0
2163,0
2170,0
2172,0
2236,0
2243,0
2245,0
2287,0
2343,0
2400,0
2433,0
2434,0
2436,0
2438,0
2440,0
2446,0
2466,0
2473,1
2484,1
2529,1
2656,0
2663,0
2703,1
2712,1
2718,0
2738,0
2739,0
2781,0
2818,0
2820,1
2850,0
2868,0
2877,0
2878,0
2881,0
2888,0
2889,0
2895,0
2896,0
3055,0
3206,0
3213,0
3214,0
3235,0
3252,0
3255,0
3261,0
3282,0
3288,1
3298,0
3346,0
3352,0
3382,0
3389,0
3391,0
3396,0
3400,0
3449,1
3459,0
3469,0
3481,1
3498,1
3520,0
3524,1
3525,0
3526,0
3600,0
3666,0
3667,1
3736,1
3738,1
3787,0
3790,1
3822,0
3843,0
3849,0
3860,0
3861,0
3863,0
3866,0
3878,0
3907,0
3977,0
3983,0
3984,0
3986,0
3989,0
3991,0
3992,0
3998,0
4080,0
4112,0
4120,0
4121,0
4133,0
4178,0
4244,0
4253,0
4262,0
4263,0
4264,0
4334,0
4336,0
4354,0
4355,0
4371,0
4379,0
4380,0
4399,0
4413,0
4424,0
4439,0
4444,0
4459,0
4460,0
4477,1
4485,0
4488,0
4521,0
4584,0
4590,0
4599,0
4604,0
4638,0
4640,1
4647,0
4654,0
4658,0
4671,0
4674,0
4675,0
4703,0
4736,0
4737,0
4845,0
4857,1
4861,0
4870,0
4926,0
4930,0
4943,1
4945,1
4955,1
4970,0
5062,0
5096,0
5097,0
5151,1
5325,0
5326,0
5327,0
5328,0
5330,0
5361,1
5378,1
5393,0
5405,0
5410,0
5449,0
5450,0
5474,0
5475,0
5476,0
5495,0
5501,0
5508,0
5524,0
5525,0
5577,0
5592,1
5594,0
5613,0
5627,1
5636,1
5703,1
5709,0
5913,1
5917,1
6059,0
6071,0
6076,0
6083,0
6089,0
6091,0
6107,0
6164,0
6172,0
6174,0
6182,0
6237,0
6264,0
6285,1
6286,1
6302,0
6458,0
6470,0
6481,1
6573,0
6709,0
6778,0
6807,0
6817,0
6819,0
6821,0
6903,0
6914,0
6919,0
7171,0
7172,0
7228,0
7230,0
7232,0
7237,0
7344,0
7347,0
7363,0
7364,0
7373,0
7375,0
7385,0
7388,0
7418,0
7419,0
7496,0
7566,0
7593,0
7594,0
7608,0
7616,0
7622,0
7638,0
7655,0
7658,0
7659,0
7662,0
7665,0
7667,0
7670,0
7683,0
7697,0
7698,0
7759,0
7764,0
7790,0
7795,0
7822,0
7823,0
7842,0
7843,0
7848,0
7849,0
7853,0
7865,0
7866,0
7869,1
7885,0
7888,0
7890,0
7913,0
7916,0
8007,0
8096,0
8420,0
8431,0
8447,0
8458,0
8572,0
8577,0
8599,1
8692,0
8737,0
8741,1
8814,0
8958,0
8999,0
9002,0
9176,0
9186,0
9188,0
9223,0
9291,0
9295,0
9296,0
9418,0
9426,0
9429,0
9436,0
9505,0
9507,0
9519,0
9530,0
9531,0
9539,0
9540,0
9661,0
10030,0
10031,0
10050,0
10106,0
10116,0
10135,0
10160,0
10163,0
10167,0
10171,0
10173,0
10224,0
10291,0
10309,0
10312,0
10313,0
10340,0
10348,0
10366,0
10376,0
10742,0
10895,0
10911,0
11414,0
11539,0
11540,0
11551,0
11600,0
11610,0
11644,0
11732,0
11741,0
11774,1
11926,0
11928,0
11930,0
11936,0
11953,0
11974,0
12011,0
12014,0
12018,0
12030,0
12031,0
12039,0
12054,0
12058,0
12064,0
12073,0
12114,0
12145,0
12146,0
12147,1
12181,0
12192,0
12198,0
12200,0
12264,0
12293,0
12316,0
12324,0
12333,0
12380,0
12388,0
12424,1
12470,0
12471,0
12498,0
12505,0
12547,1
12551,1
12552,0
12588,0
12632,0
12676,0
12720,0
12726,0
12734,0
12741,0
12746,0
12747,0
12855,0
12874,0
12902,0
12908,0
12909,0
12911,0
12923,1
13043,0
13044,0
13045,0
13047,0
13049,0
13051,0
13059,0
13060,0
13065,0
13095,0
13101,0
13106,0
13112,0
13113,0
13114,0
13116,0
13117,0
13124,0
13129,0
13135,0
13136,0
13137,0
13143,0
13148,0
13152,0
13153,0
13155,0
13156,0
13162,0
13168,0
13169,0
13170,0
13171,0
13178,0
13180,0
13187,0
13189,0
13194,0
13195,0
13206,0
13207,0
13236,1
13279,0
13294,0
13302,0
13307,0
13314,0
13315,0
13328,0
13337,0
13343,0
13349,0
13354,0
13364,0
13381,0
13383,0
13388,0
13389,0
13391,0
13392,0
13393,0
13394,0
13406,0
13415,0
13482,0
13483,0
13846,0
13848,0
13850,0
13855,0
13858,0
13862,0
13879,0
13893,0
13931,1
13972,0
13982,0
14012,0
14013,0
14018,0
14020,0
14023,0
14035,0
14103,1
14204,0
14306,0
14317,0
14318,1
14334,0
14523,0
14526,0
14542,0
14560,0
14562,1
14581,0
15099,0
15110,0
15166,0
15173,0
15181,0
15206,0
15260,0
15266,0
15270,0
15271,0
15275,0
15285,0
15303,0
15304,0
15315,0
15380,0
15393,0
15396,0
15398,0
15403,0
15405,0
15407,0
15412,0
15419,0
15423,0
15426,0
15428,0
15429,0
15608,0
15609,0
15613,0
15634,0
15640,0
15644,0
15658,0
15675,0
15744,0
15792,0
15821,0
15841,0
15892,0
15893,0
15912,0
15915,0
15917,0
15919,0
15928,0
15942,0
15946,0
16012,0
16024,0
16027,0
16033,0
16047,0
16058,0
16061,0
16063,0
16090,0
16096,0
16097,0
16103,0
16122,0
16126,0
16130,0
16190,0
16191,0
16261,0
16263,0
16269,0
16275,0
16284,0
16286,1
16305,0
16321,0
16325,0
16388,0
16395,1
16397,1
16421,0
16423,0
16430,0
16461,0
16480,0
16488,0
16500,0
16507,1
16516,0
16589,1
16824,0
16827,1
16832,1
16855,1
16912,1
16988,0
16993,0
17004,0
17107,0
17116,0
17118,0
17120,0
17121,0
17130,0
17135,1
17138,0
17140,0
17162,0
17164,0
17169,0
17170,0
17308,0
17366,0
17378,0
17399,1
17406,0
17431,0
17432,0
17448,0
17451,0
17456,0
17465,0
17483,0
17485,0
17508,0
17509,0
17511,0
17515,0
17525,0
17548,0
17608,0
17629,0
17673,0
17692,0
17725,0
17771,0
17804,0
17847,0
17877,0
17878,0
17929,0
17931,0
17941,0
17942,0
17951,0
17962,0
17965,0
17977,0
17997,0
18010,0
18053,0
18184,0
18185,1
18235,0
18349,1
18352,1
18355,0
18421,0
18482,0
18483,0
18544,0
18561,0
18563,0
18831,0
18835,0
18918,0
19048,0
19049,0
19057,0
19063,0
19079,0
19087,0
19089,0
19146,0
19148,0
19159,0
19166,0
19229,0
19455,0
19518,0
19541,0
19603,0
19611,0
19614,0
19615,0
19657,0
19691,0
19734,0
19772,0
19773,1
20053,0
20237,0
20238,0
20301,0
20303,0
20305,0
20308,0
20309,0
20314,0
20326,1
20331,0
20334,0
20345,0
20348,0
20375,0
20382,0
20385,0
20390,0
20755,0
20756,1
20786,1
20908,0
20910,0
20922,0
20933,0
20936,0
20942,0
21012,0
21036,0
21037,0
21043,0
21046,0
21048,0
21078,0
21082,0
21083,0
21086,0
21087,0
21088,0
21112,0
21124,0
21133,0
21139,0
21140,1
21301,0
21479,0
21514,0
21515,0
21530,0
21566,0
21591,1
21596,0
21600,0
21602,0
21608,1
21627,0
21649,0
21729,0
21739,1
21749,0
21751,0
21782,0
21824,0
21825,0
21832,0
21866,0
21918,0
21926,1
22018,1
22023,0
22057,0
22168,0
22169,0
22173,0
22175,0
22193,0
22194,1
22201,0
22202,0
22205,0
22216,0
22219,0
22220,0
22224,1
22243,0
22246,0
22261,0
22293,0
22314,0
22340,0
22341,0
22370,1
22382,0
22389,0
22390,1
22430,0
22436,0
22501,0
22502,1
22506,0
22507,0
22508,1
22510,1
22516,1
