counter,ntus
87,0
111,0
207,0
290,0
586,0
645,0
890,0
1051,0
1072,0
1129,0
1130,0
1253,0
1281,0
1520,0
2312,0
2355,0
2617,0
2709,0
2726,0
2823,0
2825,0
2948,0
2984,0
3091,0
3123,0
3199,0
3330,0
3498,0
3571,0
3591,0
3592,0
3675,0
3688,0
3689,0
3741,0
3861,0
3904,0
3916,0
4085,0
4138,0
4246,0
4274,0
4275,0
4291,0
4401,0
4404,1
4721,0
4764,0
4765,0
4767,0
4819,0
4841,0
4882,0
4911,0
4975,0
4980,0
4981,0
5066,0
5089,0
5107,0
5351,0
5355,0
5366,0
5413,0
5636,0
5698,0
5796,0
5872,0
5901,0
6059,0
6178,0
6185,0
6186,0
6274,0
6318,0
6332,0
6542,0
6571,1
6619,1
6627,1
6761,0
6802,0
6805,0
6827,0
6869,0
6880,1
6928,0
6929,0
6934,0
6940,0
6944,1
7085,0
7107,0
7173,0
7242,0
7243,1
7246,1
7247,1
7278,0
7284,0
7287,0
7288,0
7292,0
7311,0
7358,0
7405,0
7413,0
7430,0
7431,0
7468,0
7469,0
7476,0
7507,0
7516,0
7517,0
7554,0
7595,0
7640,0
7643,0
7680,0
7736,0
7745,0
7765,0
7766,0
7826,0
7856,0
7857,0
7877,0
7890,0
8152,0
8170,0
8171,0
8173,0
8183,0
8237,0
8287,0
8318,0
8361,0
8380,0
8452,0
8454,0
8457,0
8496,0
8508,0
8552,0
8600,0
8624,0
8637,0
8641,0
8653,0
8679,0
