counter,ntus
2,0
14,0
16,0
17,0
24,0
25,0
56,0
64,0
66,0
70,0
74,0
79,0
94,0
95,0
100,0
106,0
108,0
122,0
139,0
141,0
166,0
192,0
194,0
204,0
215,0
266,0
462,0
463,0
478,0
489,0
492,0
498,1
502,0
504,0
554,0
601,0
606,0
616,0
620,0
624,0
633,0
636,0
642,0
648,0
662,0
673,0
702,0
703,0
705,0
706,0
725,0
737,0
738,0
787,0
788,0
802,0
812,0
828,0
839,1
856,0
857,0
884,1
934,0
954,1
982,1
988,1
1021,0
1025,1
1056,1
1058,1
1072,0
1077,1
1078,1
1083,0
1125,1
1126,0
1129,1
1130,0
1143,1
1144,0
1187,0
1193,0
1196,1
1197,1
1199,1
1210,1
1211,1
1213,1
1231,1
1233,1
1272,1
1277,1
1279,0
1309,0
1310,0
1339,0
1391,0
1394,0
1412,0
1416,0
1420,0
1464,0
1479,0
1481,0
1484,0
1496,0
1519,0
1523,0
1528,0
1536,0
1552,0
1568,0
1578,0
1608,0
1610,0
1611,0
1628,0
1665,1
1672,0
1680,1
1692,0
1703,1
1721,0
1732,0
1750,1
1762,1
1774,1
1786,1
1790,1
1804,1
1811,1
1816,1
1821,1
1827,0
1849,1
1854,1
1858,1
1862,1
1869,0
1898,1
1918,1
1932,1
1934,0
1982,1
1989,1
2003,1
2011,0
2024,0
2025,0
2044,1
2046,1
2051,1
2053,1
2093,1
2100,1
2104,0
2118,1
2121,0
2124,1
2137,0
2145,0
2178,0
2184,0
2188,0
2192,0
2199,0
2207,0
2254,0
2269,0
2280,0
2281,0
2283,0
2286,0
2291,0
2321,0
2364,0
2365,0
2445,0
2457,0
2476,0
2477,0
2480,0
2500,0
2503,0
2505,0
2506,0
2507,0
2522,0
2523,0
2557,0
2561,0
2563,0
2616,0
2618,0
2619,0
2638,0
2639,0
2646,0
2667,0
2668,0
2669,0
2671,0
2674,0
2675,0
2676,0
2678,0
2684,0
2685,0
2687,0
2703,0
2705,0
2708,0
2711,0
2712,0
2713,0
2714,0
2740,0
2741,0
2742,0
2743,0
2745,0
2750,0
2751,0
2754,0
2757,0
2758,0
2759,0
2761,0
2763,0
2767,0
2781,0
2813,0
2814,0
2850,0
2851,0
2861,0
2862,0
2864,0
2880,0
2886,0
2893,0
2901,0
2916,0
2918,0
2919,1
2930,0
2931,0
2955,0
2968,0
2974,0
2981,0
2989,0
2990,0
2991,0
2993,0
2994,0
2996,0
3013,0
3088,0
3105,0
3184,0
3188,0
3225,0
3226,0
3240,0
3736,0
3754,0
3755,0
3774,0
3776,0
3781,0
3787,0
3788,0
3797,0
3811,0
3875,0
3878,1
3883,0
3944,0
3953,0
3958,0
4037,0
4039,0
4089,0
4091,0
4093,0
4114,0
4122,0
4123,0
4128,0
4135,0
4152,0
4153,0
4154,0
4171,0
4178,0
4289,0
4296,0
4298,0
4348,0
4385,0
4397,0
4399,0
4401,0
4416,0
4443,0
4464,0
4629,0
4632,0
4668,0
4676,0
4680,0
4687,0
4708,0
4790,0
5144,0
5329,0
5377,0
5398,0
5404,0
5418,0
5419,0
5420,0
5513,0
5514,1
5515,0
5638,0
5736,0
5741,0
5742,0
5744,0
5745,0
5805,0
5815,0
5827,0
5855,0
5860,0
5863,1
5864,0
5881,0
5882,0
5885,0
5903,0
5904,0
5905,0
5943,0
5964,0
6003,0
6063,0
6069,0
6116,0
6117,0
6126,0
6127,0
6160,0
6162,0
6177,0
6180,1
6187,0
6188,0
6197,0
6200,0
6214,0
6231,0
6232,0
6246,0
6247,0
6250,0
6255,0
6262,0
6263,0
6265,0
6270,0
6281,0
6293,0
6311,0
6333,0
6334,0
6335,0
6340,0
6347,0
6374,0
6377,0
6379,1
6414,0
6425,0
6426,1
6428,1
6433,0
6436,0
6439,0
6441,0
6448,0
6453,1
6474,0
6480,0
6485,0
6491,0
6492,1
6500,0
6503,0
6505,0
6506,0
6507,0
6509,1
6510,1
6522,0
6546,1
6595,0
6606,0
6624,0
6625,0
6631,0
6632,0
6721,0
6740,0
6765,0
6767,0
6775,0
6839,1
6845,0
6846,0
6847,0
6848,0
6852,0
6853,0
6856,1
6857,1
6860,0
6864,0
7008,0
7048,0
7060,0
7061,0
7119,0
7126,0
7201,0
7212,0
7215,0
7216,0
7259,0
7275,0
7278,0
7280,0
7316,0
7361,0
7362,0
7363,0
7369,0
7370,0
7377,0
7385,0
7393,0
7400,0
7402,0
7403,0
7412,0
7414,0
7416,0
7422,1
7424,1
7431,1
7441,0
7458,0
7493,0
7511,0
7542,0
7550,0
7585,0
7607,0
7610,0
7641,0
7657,0
7658,0
7675,0
7680,0
7682,0
7701,0
7711,0
7713,0
7791,0
7823,0
8122,0
8123,0
8125,0
8129,0
8130,0
8139,1
8141,0
8154,0
8159,0
8172,0
8176,0
8211,0
8222,0
8235,0
8277,0
8282,0
8360,1
8441,0
8444,0
8445,0
8451,0
8452,0
8457,0
8459,0
8461,0
8470,1
8486,0
8489,0
8491,0
8493,0
8495,0
8497,0
8498,0
8504,0
8512,0
8516,0
8522,0
8523,0
8526,0
8529,0
8530,0
8560,0
8561,0
8638,0
8653,0
8671,0
8737,0
8744,0
8747,0
8755,0
8756,0
8804,0
8853,0
8867,0
8870,0
8879,0
8882,0
8914,0
8915,0
8926,1
8986,0
8987,0
8997,0
9031,0
9034,0
9057,0
9058,0
9075,0
9076,1
9107,0
9111,0
9118,0
9254,0
9261,1
9264,0
9288,0
9294,0
9314,0
9315,0
9316,0
9318,0
9322,0
9323,1
9329,0
9332,0
9333,0
9334,0
9335,0
9338,0
9339,0
9374,0
9375,0
9383,0
9390,0
9399,0
9413,0
9421,0
9430,0
9452,0
9457,0
9474,1
9491,0
9508,0
9509,1
9515,0
9520,0
9521,0
9522,0
9524,0
9526,0
9529,0
9536,1
9537,0
9540,0
9566,0
9567,0
9570,0
9571,1
9574,0
9578,0
9591,0
9593,0
9599,0
9610,0
9611,0
9625,0
9645,0
9655,0
9663,0
9689,0
9697,0
9721,0
9725,0
9727,0
9728,0
9775,0
9776,0
9780,0
9782,0
9785,0
9788,0
9801,0
9806,0
9812,0
9823,0
9855,0
9858,0
9862,0
9892,0
9899,0
10020,0
10023,0
10133,0
10212,1
10223,0
10397,0
10506,0
10517,0
10576,0
10601,0
10610,0
10624,0
10627,0
10646,0
10650,0
10653,0
10678,0
10680,0
10681,0
10682,0
10684,0
10685,0
10747,0
10748,0
10757,0
10758,0
10762,0
10782,1
10783,0
10850,0
10860,0
10865,0
10867,1
10869,0
10878,0
10882,0
10899,0
10905,0
10910,0
10927,0
10934,0
10937,0
10950,0
10961,0
10963,0
10964,0
10965,0
10978,0
11093,0
11129,0
11316,0
11450,0
11561,0
11638,0
11643,0
11651,0
11733,0
11934,0
11962,0
11993,0
11994,0
12004,0
12110,0
12117,0
12173,0
12175,0
12187,0
12199,0
12243,0
12249,0
12271,1
12297,0
12350,0
12369,0
12371,0
12376,0
12399,0
12416,1
12425,0
12439,0
12474,0
12579,0
12582,1
12588,0
12967,0
12969,0
12970,0
12999,0
13002,1
13019,0
13031,0
13039,0
13053,1
13201,0
13232,1
13250,0
13251,0
13281,0
13295,0
13307,0
13311,0
13317,0
13379,0
13382,0
13410,0
13445,0
13493,0
13494,0
13498,0
13500,0
13501,0
13503,0
13509,0
13510,0
13513,0
13515,0
13517,0
13519,0
13530,0
13544,0
13545,0
13546,0
13548,0
13549,0
13550,0
13556,0
13557,0
13558,0
13568,0
13569,0
13680,0
13683,0
13684,0
13738,0
13752,0
13753,0
13833,1
13860,1
13940,0
13942,0
14028,0
14032,0
14035,0
14043,0
14054,0
14058,0
14064,0
14132,1
14246,0
14247,1
14310,0
14525,1
14578,0
14579,0
14634,0
14639,0
14679,0
14739,0
14819,0
14824,0
14826,0
14827,0
14828,0
14829,0
14830,0
14832,0
14837,1
14847,1
14850,0
14858,0
14864,0
14893,0
14917,0
14955,0
14961,1
14963,0
15005,0
15028,0
15063,0
15067,0
15077,0
15103,0
15105,0
15107,0
15130,0
15131,0
15138,0
15144,0
15158,0
15160,0
15162,0
15164,0
15167,0
15169,0
15172,0
15180,0
15192,0
15198,0
15215,0
15221,0
15222,0
15224,0
15250,0
15251,0
15252,0
15253,0
15261,0
15272,0
15273,0
15282,0
15283,0
15301,0
15305,0
15312,0
15314,0
15317,0
15319,0
15321,0
15322,0
15325,0
15333,0
15338,0
15343,0
15371,0
15471,0
15496,0
15500,0
15537,0
15549,0
15553,0
15554,0
15559,0
15561,0
15613,0
15671,0
15679,0
15682,0
15684,0
15690,0
15693,1
15702,0
15705,0
15710,0
15715,0
15731,0
15734,0
15935,0
15938,1
15945,0
16099,0
16115,0
16180,0
16264,0
16286,0
16301,0
16306,0
16320,0
16335,0
16345,0
16347,0
16349,0
16355,0
16358,0
16359,0
16377,0
16378,0
16390,0
16418,0
16505,0
16507,0
16508,0
16513,0
16514,0
16528,0
16530,0
16545,0
16546,0
16573,0
16580,0
16893,0
16894,0
16995,0
17018,0
17079,1
17092,0
17144,0
17149,0
17165,0
17185,0
17193,0
17200,0
17201,0
17210,0
17219,0
17223,0
17383,0
17384,0
17386,0
17388,0
17389,0
17390,0
17394,0
17395,0
17396,0
17397,0
17399,0
17488,0
17550,0
17573,0
17579,0
17583,0
