username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Ungvarizs,0,0,0,5,5,11,6,0,0,21,0,0,24,0
Nelon Gerrard,4,2,4,0,0,0,3,0,10,0,0,1,10,0
Shinebright5522,2,3,3,15,4,71,49,0,8,90,25,1,205,0
Stephrhodes12,1,0,1,0,0,0,0,0,2,0,0,1,3,0
Mrraktima,0,1,0,0,0,0,0,0,1,0,0,1,4,0
Gary Patrick,6,5,11,0,0,0,9,0,22,0,0,1,22,0
ArthurBJ,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Yevolution,0,0,0,0,0,1,0,0,0,1,0,0,2,0
Merujan Karapetyan,0,0,0,3,2,5,2,0,0,10,0,0,14,0
DrVentureWasRight,1,0,5,3,2,5,4,0,6,10,8,0,57,0
Spartan44,3,0,11,0,0,0,12,0,14,0,0,0,52,0
ErmengardeTenderstone,1,0,2,0,1,0,2,0,3,1,0,1,6,0
Lucybee13,0,0,0,4,6,6,5,0,0,16,0,0,19,0
Mattmcg91,0,0,0,1,0,1,0,0,0,2,0,0,9,0
Srikanth Aviator,1,1,24,14,4,10,26,1,27,29,12,0,150,0
BBoniface,10,0,9,20,11,25,24,3,19,56,2,1,127,0
Miarren,0,0,0,2,2,6,3,0,0,10,7,0,35,0
Seth groves22,0,0,0,1,0,1,2,0,0,2,0,0,4,0
Iman Shirwa,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MABVN 5.56,0,0,0,1,0,0,0,0,0,1,0,0,3,0
Aallnu1,0,0,0,8,4,3,2,0,0,16,0,1,21,0
MBS1313,0,0,9,0,0,0,6,0,9,0,0,1,14,0
Nielex,0,0,0,0,2,0,0,0,0,2,0,1,6,0
Mercer.philosophy,1,1,21,36,20,58,51,0,23,114,5,0,208,0
Nunufarhanah,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TheRealGuy.TheBestGuy.,0,0,3,0,0,0,1,0,3,0,0,1,4,0
Dhanush.K.S,1,1,2,0,0,0,2,0,4,0,0,1,6,0
Zany3781,0,0,0,0,0,0,0,0,0,0,0,1,2,0
AZgrace,0,0,0,4,0,1,1,0,0,5,0,1,6,0
Nikmand,0,0,0,0,0,12,11,0,0,12,0,1,14,0
GPAppleyard,0,0,0,2,0,2,2,0,0,4,0,1,5,0
Marc A Turner,0,0,2,0,0,1,1,0,2,1,0,1,10,0
Sfgiants24,0,0,0,0,4,0,0,0,0,4,2,0,8,0
Cedar Darrough,0,0,2,0,1,3,3,0,2,4,0,0,10,0
Chrsm,6,2,10,6,4,6,13,0,19,16,0,1,49,0
Bbcfan2001,0,0,0,1,0,0,0,0,0,1,0,1,2,0
KEVINASHBURNER,21,35,22,0,0,0,14,0,78,0,0,1,82,0
Iwannas,0,0,0,2,0,0,0,0,0,2,0,1,3,0
Amphiplex,4,4,15,12,7,8,17,0,23,27,0,0,61,0
KeshavKaps,5,2,14,0,0,1,10,0,21,1,0,1,34,0
AKSHAY KUMAR .M,0,0,5,0,0,0,5,0,5,0,0,1,17,0
Ek pahal,8,1,13,0,0,0,12,0,22,0,0,1,23,0
NekoLockLi,0,0,4,0,0,0,3,0,4,0,0,1,5,0
Krishna Mishra A,0,1,0,0,0,0,0,0,1,0,0,1,4,0
Dane Frizzell,10,7,5,0,0,1,4,0,22,1,0,1,26,0
Ollie231213,137,84,116,10,1,27,102,0,337,38,0,0,499,0
Gg53000,1,5,88,15,4,20,50,0,94,39,6,0,499,0
Rapperdash,3,0,0,0,0,0,0,0,3,0,0,1,3,0
Anvita Pandey,0,0,2,0,0,0,1,0,2,0,0,1,2,0
Twirlypen,8,12,18,11,7,11,13,2,38,29,12,1,135,0
Douglasweathers,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SamTheMusicalGamer,1,0,1,0,1,0,1,1,2,1,4,1,10,0
EngjellusheL,20,3,51,0,0,0,50,0,74,0,0,1,74,0
Arjen37,0,0,1,0,0,1,0,0,1,1,0,0,4,0
Darrin32751,0,0,0,0,0,1,1,0,0,1,0,1,5,0
Ron belshaw,0,0,0,6,3,7,6,0,0,16,0,0,18,0
Powercp,2,3,3,0,0,0,1,0,8,0,0,0,16,0
Nypheean172,0,0,0,3,5,1,0,0,0,9,2,1,22,0
Misterbrownstone,2,6,4,0,0,1,3,0,12,1,0,0,35,0
GameShowGeek,0,1,21,0,0,0,21,0,22,0,0,0,59,0
Stefan Milosevic,0,0,0,75,10,155,124,0,0,240,18,0,499,0
Avraamu,1,0,4,0,0,3,5,0,5,3,0,1,19,0
MKayeGSA,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Loowit research project,0,0,0,3,2,3,1,0,0,8,0,0,12,0
ObiWanKenobi11,4,2,14,2,2,6,16,0,21,10,1,0,218,0
DanTheMusicMan2,1,0,3,76,29,160,81,0,4,265,10,1,499,0
SAUDES,1,1,6,3,1,1,6,0,8,5,2,0,21,0
WesternDreamer,0,0,0,0,1,0,0,0,0,1,0,0,3,0
ThaoVyTran,1,0,0,0,0,0,0,0,1,0,0,1,2,0
Sabeer.shobi,0,1,1,0,0,0,0,0,2,0,0,1,2,0
Estefaniahrndz,2,1,0,2,0,0,0,0,3,2,0,0,8,0
LudRiK,0,0,0,0,2,1,0,0,0,3,0,0,8,0
Yuvan Anbu,1,0,1,0,0,0,1,0,2,0,0,1,2,0
Pilotniner,0,0,0,3,1,4,4,0,0,8,0,0,12,0
John K. Landre,4,6,13,1,0,0,11,0,23,1,0,0,32,0
Mirmehedi,0,0,2,0,0,0,1,0,2,0,0,0,3,0
Shorty Cake,0,0,1,0,0,0,0,0,1,0,0,1,2,0
XAPFIRE,1,1,2,0,0,0,1,0,4,0,0,1,5,0
Xue Fuqiao,0,2,0,0,2,1,0,0,2,3,3,1,15,0
BOHFGM,0,0,2,9,0,7,7,0,2,16,0,1,26,0
I edited this page,0,0,0,0,1,0,0,0,0,1,1,0,7,0
Sajjad Altaf,12,6,48,81,54,89,90,0,66,224,16,0,499,0
Antoinelemonnier,0,1,1,0,0,0,0,0,2,0,0,0,4,0
Hkenne3,0,0,0,4,2,8,7,0,0,14,0,1,21,0
Amr Wael,0,0,0,0,0,2,1,0,0,2,0,0,6,0
Ohwrotcod No. 2 public terminal,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Ric8cruz,0,0,4,8,11,6,5,0,4,25,0,1,36,0
ZheerKURD,0,0,0,2,0,0,0,0,0,2,1,1,7,0
Juventiuswijayaaa,1,0,1,0,0,0,0,0,2,0,0,1,2,0
Pygarcia,6,5,5,8,13,3,6,0,16,24,2,0,69,0
Edito45678,0,0,0,9,1,25,21,0,0,35,1,0,55,0
Dr. Michael Hildreth,6,1,8,0,1,0,8,0,15,1,0,0,44,0
Coopedia,0,0,1,7,13,2,0,0,1,22,0,1,31,0
Wirapermana3,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Azreenm,5,0,1,0,0,0,0,0,6,0,0,1,12,0
Eddybrad,1,8,0,0,0,0,0,0,9,0,0,0,12,0
Codekman,0,1,2,0,0,0,1,0,3,0,0,1,3,0
Smbergst,0,2,16,0,0,0,14,0,18,0,0,1,55,0
Valerians Mariach Julius Malcom,0,2,0,0,0,0,0,0,2,0,0,1,3,0
LeutrimMucaj,0,1,1,0,0,0,0,0,2,0,0,1,5,0
Conixat,0,0,2,0,0,1,1,0,2,1,0,0,4,0
Rossoh,13,11,8,2,5,8,10,1,32,15,19,0,127,0
Hafiztask,1,0,2,0,0,0,2,0,3,0,0,1,3,0
JRW03,0,0,0,0,0,7,5,0,0,7,1,1,17,0
Erikthau,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Honest-john,14,1,31,24,2,208,228,0,46,234,2,1,499,0
GreekSoldier11,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Swaggydudes,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Creepydog101,0,0,0,1,0,3,3,0,0,4,0,0,7,0
DenDAY04,3,1,0,0,0,0,0,0,4,0,0,1,5,0
PhatDago,0,0,0,0,0,1,0,0,0,1,0,1,3,0
Kpoglu,0,2,0,0,0,0,0,0,2,0,0,1,2,0
Coplander101,0,0,1,0,0,0,0,0,1,0,0,0,2,0
Jkimxpolygons,1,5,2,3,3,7,4,0,8,13,0,0,51,0
Kailash chandra behera,1,6,2,0,0,0,2,0,9,0,0,1,9,0
RedStar24,0,0,2,3,1,0,1,0,2,4,0,1,12,0
Scitechie,0,0,0,1,1,1,0,0,0,3,0,0,9,0
Lisacarolinamartinez,1,1,0,1,3,3,1,0,2,7,2,1,23,0
"Oh Yeah, That Dude",0,0,6,0,0,0,6,0,6,0,0,1,23,0
Sjwiki2014,0,0,0,107,42,342,322,0,0,492,0,0,499,0
Silver44Stick,0,0,1,0,0,0,0,0,1,0,0,0,6,0
Rachel Marr,0,0,0,0,0,0,0,0,0,0,0,1,4,0
ArrowFanDude!,0,0,0,1,0,0,0,0,0,1,0,1,2,0
Fortgk,23,33,14,1,0,0,8,0,70,1,0,1,86,0
Mr.Davidovic,1,1,2,2,1,15,15,0,4,18,0,0,27,0
Huggyfee,0,0,13,0,0,0,13,0,13,0,0,0,16,0
Trakarom,0,0,2,7,4,9,10,0,2,20,0,0,27,0
Fushan007,7,1,23,18,19,48,34,10,31,85,38,1,499,0
Kevindibacco,0,0,16,0,0,0,15,0,16,0,0,1,17,0
Samipie,0,0,0,0,0,2,1,0,0,2,0,1,3,0
Perfect Blue Sphere,0,0,0,0,0,1,0,0,0,1,0,0,3,0
Archduke Liamus,0,0,1,0,0,0,0,0,1,0,0,1,1,0
Hypnopompus,5,0,13,15,5,24,17,0,18,44,34,0,169,0
Shashank Janardan,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Johnnyboyfresshh,7,8,35,6,1,43,62,4,50,50,6,1,163,0
Judgejoker,3,7,8,5,1,0,6,0,18,6,0,0,56,0
Erick Shepherd,0,1,0,0,0,0,0,0,1,0,0,1,7,0
LegalizeDA.HERBandFREEyourSOUL,2,1,5,0,0,0,4,0,8,0,0,1,9,0
Amber Agrahari,2,0,2,0,0,0,1,0,4,0,0,1,4,0
Yokefor,4,0,9,10,1,25,28,0,13,36,0,0,103,0
LMoore37,0,0,0,3,9,2,1,0,0,14,0,0,17,0
Mellivora capensis,0,0,0,0,0,0,0,0,0,0,0,1,2,0
127845gqou,2,0,5,58,8,150,133,0,7,216,0,0,286,0
Rj99,0,0,1,0,0,2,1,0,1,2,1,0,11,0
Tekbahadurkhulal,0,0,3,0,0,0,2,0,3,0,0,1,4,0
NiranjanNawada,0,0,5,3,2,1,4,0,5,6,0,0,22,0
Derp4002,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Billym2k,0,0,0,1,0,0,0,0,0,1,0,1,3,0
Mithun de,0,0,0,0,0,1,0,0,0,1,0,0,3,0
KickStarRabbit,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Biochemputer,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Vinnyboy08,4,0,9,12,4,14,16,0,13,30,2,1,97,0
JaptheRapper,0,0,0,0,0,0,0,0,0,0,0,1,3,0
MINEDUTYMax,1,0,3,0,0,0,2,0,4,0,0,1,5,0
Mangacomicswiki,0,0,0,0,0,0,0,0,0,0,0,1,1,0
PERFECTIONALIST,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Emad Mayez,2,2,0,0,0,0,0,0,4,0,0,1,4,0
Pratik Mandlik,1,0,1,0,0,0,0,0,2,0,0,1,3,0
Bidesh pal,1,0,1,0,0,0,1,0,2,0,0,1,3,0
Carapanan,1,0,0,0,0,0,0,0,1,0,0,1,3,0
SpringheelForever,0,0,3,8,1,17,14,0,3,26,8,0,60,0
