username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Josh miller135,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Xtrabunny,0,0,0,1,0,1,0,0,0,2,0,0,4,1
Sophielouise1018,0,0,0,0,1,1,0,0,0,2,0,0,3,1
Laternevercame,0,0,0,0,1,1,0,0,0,2,0,0,2,1
Taylorannesmithh,0,0,0,1,0,0,0,0,0,1,0,0,1,1
59 units,0,0,0,2,1,0,0,0,0,3,0,0,4,1
Jonnaoh000,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Monkyman22,0,0,0,2,0,8,7,0,0,10,0,0,12,1
Julianbrm,0,0,0,1,1,2,2,0,0,4,0,0,6,1
BillyBOBJonesthe IV,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Bobanator4000,0,0,0,3,0,0,0,0,0,3,0,0,3,1
Pantsman19,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Lolcopter213,0,0,0,0,0,1,0,0,0,1,0,0,3,1
Lildanny420,0,0,0,0,2,1,0,0,0,3,0,0,3,1
Slapatitty,1,0,1,0,0,0,1,0,2,0,0,0,8,1
Yobluesuedeshoes,0,0,0,0,0,0,0,0,0,0,1,0,2,1
Huntedyeti1,0,0,0,0,0,9,7,0,0,9,0,0,10,1
Calebon,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Thalyaisawesome,0,0,0,1,1,1,1,0,0,3,0,0,3,1
Lmoawuedod,0,0,0,0,0,6,5,0,0,6,0,0,8,1
Joedingles,0,0,0,0,0,1,0,0,0,1,0,0,2,1
SlapInFace,0,0,0,2,0,0,0,0,0,2,0,1,5,1
Iceyoshi51,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Dt.berlin,0,0,0,0,0,2,1,0,0,2,0,0,4,1
Pradhvin,0,0,0,1,0,2,1,0,0,3,0,0,6,1
Sarahfinn82,0,0,0,0,1,4,3,0,0,5,0,0,11,1
Treyfrac,0,0,0,0,0,2,1,0,0,2,0,0,5,1
2u3Bb1hWztDM,0,0,1,0,0,0,0,0,1,0,0,1,1,1
IQso49UOW84,0,0,1,0,0,0,0,0,1,0,0,1,1,1
16samueljames96,0,0,0,0,0,1,0,0,0,1,0,0,2,1
Believeeeewhatisaycreo,0,0,0,2,0,0,0,0,0,2,0,0,2,1
Lolzthisisfake,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Real101facts,0,0,0,1,0,3,3,0,0,4,0,0,4,1
