username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Edit Author,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1,14,0
Andru.miller,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,21,0
Chimpoo1000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3,0
CommOERChip,14.0,11.0,13.0,1.0,0.0,1.0,9.0,1.0,38.0,2.0,0.0,1,99,0
Rydbergite,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0,12,0
Zedekiah Nandwa,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,4,0
Hal.MacGregor,0.0,0.0,0.0,6.0,0.0,5.0,4.0,0.0,0.0,11.0,0.0,1,21,0
Bloodclan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,0
Jattsikh,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1,3,0
Eebeejay,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0,11,0
Pachydermatous Mameluke,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1,4,0
Muhammad Ibrahim Ahmad,8.0,2.0,11.0,2.0,1.0,0.0,11.0,0.0,21.0,3.0,0.0,1,30,0
Souagague,0.0,0.0,0.0,2.0,3.0,16.0,13.0,0.0,0.0,21.0,0.0,1,26,0
Bchigu007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0
ImmersionHeaterGuru,0.0,0.0,2.0,4.0,7.0,11.0,10.0,0.0,2.0,22.0,1.0,1,30,0
IngeWinter,7.0,4.0,7.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,1,21,0
Athifsarwar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
Arwa syr,10.0,5.0,11.0,3.0,0.0,2.0,12.0,0.0,26.0,5.0,0.0,1,37,0
IA-chemist,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,9.0,8.0,0,23,0
TyAbot,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,7,0
Burgerconquest,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,5,0
Katherineatnokia,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1,7,0
A. Patrick DeAula,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,7.0,0.0,0,10,0
SachuKorattyswaroopam,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3,0
EricsonWillians,0.0,0.0,2.0,24.0,5.0,138.0,124.0,1.0,2.0,167.0,5.0,0,195,0
PeterGriff49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
Freewake,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0,27,0
AchisDeGeth,0.0,3.0,0.0,11.0,6.0,16.0,8.0,0.0,3.0,33.0,14.0,1,117,0
