username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Yvettejanemarie1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,3,1
Dogfish19,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0,7,1
PunkPositive,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,1
Lubricatedearings,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,3,1
Lanceadrian,0.0,0.0,0.0,26.0,12.0,11.0,5.0,0.0,0.0,49.0,12.0,0,83,1
Iphonelover1234,0.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,9.0,0.0,0,9,1
Tekay99,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,3,1
Himan1234567890087654321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,1
WorlclTraveller101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,1
Kevin2341,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0,11,1
Delta99999,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0,7,1
12345678901234567890qwerty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
Jams94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
Doughnut07771,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,5,1
Tedsnotface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1
Tetronix,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,3,1
B2929,0.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0,7,1
Jamese216,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0,5,1
HeyItsTrain,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,2,1
Post1ngm3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,1
Ballasdon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1
Nutter121212,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,6,1
HISTORY UNIVERSITY,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,2,1
Sushi1009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,1
Lobster900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,1
Bobbabobba12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,8,1
Liberty2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,1
Liberty2044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,1
Abdullahc9,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1,7,1
Hallw025,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0,4,1
69Jew69,0.0,0.0,2.0,5.0,0.0,9.0,11.0,0.0,2.0,14.0,0.0,0,28,1
Commputer,2.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,1,16,1
Bgfbx,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,3,1
Swagginout,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,13,1
Kzpf4s,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0,6,1
IAmBoredToDeath,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,8,1
Johnwattjohnwatt,0.0,0.0,0.0,1.0,0.0,14.0,11.0,0.0,0.0,15.0,0.0,0,18,1
Iamsosmartandurnot,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0,3,1
Flame1142,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0,3,1
NinjaproFTW,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,4,1
Islamicschools,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0,5,1
Jokerfan999,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,3,1
Kafil bappy,1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,1,7,1
Kirkjohnson495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
PizzaPizza12345678910,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,2,1
Dbk0825,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,7,1
Thecoon1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
Phuckmehico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
Pattonlawd,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0,6,1
Alzweea,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0,8,1
Sammmx7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
Themagicboss1990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,1
DickSerious,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1,3,1
Bhhnfg,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0,6,1
Abe1McLovin,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0,10,1
Urbex3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1
