username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Cornelius754,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,9.0,1,29,0
Shepherd of Fire,3.0,1.0,9.0,6.0,6.0,25.0,16.0,0.0,13.0,37.0,17.0,1,147,0
Pakistan230,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,0
OfeliaOrtega,0.0,0.0,8.0,3.0,10.0,14.0,11.0,0.0,8.0,27.0,4.0,0,52,0
Marthyn Phrytz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,7,0
Aidancrane,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0,20,0
Tauqeer Tariq,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,2,0
Ituta,9.0,12.0,21.0,0.0,0.0,0.0,13.0,0.0,42.0,0.0,0.0,1,74,0
Belgdn,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0,8,0
UMWmelissa,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1,13,0
Rkasak,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1,6,0
KenLudden,8.0,6.0,7.0,4.0,0.0,2.0,7.0,0.0,21.0,6.0,0.0,0,34,0
KathrynDockter,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1,9,0
Janus von Abaton,0.0,2.0,4.0,0.0,2.0,5.0,2.0,1.0,6.0,7.0,1.0,0,43,0
Martyegan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0
Jptvgrey,0.0,1.0,0.0,0.0,6.0,7.0,3.0,0.0,1.0,13.0,5.0,0,55,0
Corvus Park,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,12.0,1,499,0
Sara8s001,3.0,0.0,3.0,16.0,38.0,7.0,7.0,0.0,6.0,61.0,0.0,1,85,0
Quantumpanda,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,7,0
Alex10259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0
Cchantre12,2.0,0.0,4.0,22.0,10.0,87.0,83.0,0.0,6.0,119.0,0.0,1,133,0
Waya David,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,2,0
Mohammed Zouhri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
Caddecadde,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1,7,0
Ayhabfarhat,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,7,0
Coach Carvalho,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0
Mhiggins104,7.0,9.0,5.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,1,34,0
Silvry moon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,0
LeslieSavannah,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,2,0
Ddots22,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1,5,0
Munna thrivikram,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,0
Lolita1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0
