counter,crf_crv
71,1
72,1
80,1
107,1
108,1
124,1
125,1
126,1
127,1
163,1
164,1
167,1
174,1
187,1
216,1
217,1
219,1
220,1
221,1
222,1
223,1
224,1
225,1
229,1
235,1
241,1
242,1
245,1
246,1
247,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
272,1
278,1
279,1
280,1
281,1
282,1
283,1
284,1
285,1
297,1
309,1
310,1
311,1
312,1
313,1
314,1
330,1
331,1
332,1
334,1
340,1
341,1
343,1
349,1
350,1
353,1
356,1
358,1
371,1
391,1
396,1
411,1
416,1
420,1
428,1
435,1
436,1
439,1
440,1
441,1
445,1
448,1
451,1
454,1
456,1
457,1
464,1
465,1
470,1
472,1
476,1
477,1
479,1
483,1
484,1
485,1
487,1
488,1
489,1
490,1
491,1
492,1
494,1
495,1
496,1
498,1
499,1
500,1
501,1
502,1
503,1
506,1
508,1
509,1
510,1
511,1
512,1
513,1
515,1
516,1
517,1
518,1
519,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
533,1
534,1
535,1
536,1
537,1
542,1
545,1
546,1
547,1
548,1
550,1
552,1
553,1
554,1
555,1
556,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
583,1
584,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
610,1
613,1
660,1
662,1
741,1
742,1
743,1
744,1
745,1
756,1
778,1
779,1
783,1
784,1
797,1
798,1
800,1
807,1
808,1
814,1
816,1
817,1
818,1
826,1
827,1
830,1
833,1
834,1
836,1
840,1
841,1
849,1
854,1
855,1
860,1
868,1
870,1
875,1
1007,1
1014,1
1017,1
1018,1
1019,1
1020,1
1059,1
1060,1
1064,1
1066,1
1077,1
1098,1
1118,1
1133,1
1163,1
1170,1
1171,1
1179,1
1180,1
1215,1
1229,1
1257,1
1259,1
1260,1
1269,1
1273,1
1288,1
1289,1
1298,1
1299,1
1300,1
1301,1
1302,1
1309,1
1310,1
1317,1
1318,1
1324,1
1327,1
1328,1
1355,1
1362,1
1363,1
1364,1
1369,1
1371,1
1376,1
1377,1
1413,1
1421,1
1433,1
1436,1
1445,1
1446,1
1454,1
1456,1
1457,1
1463,1
1465,1
1466,1
1469,1
1470,1
1473,1
1474,1
1477,1
1488,1
1499,1
1506,1
1524,1
1561,1
1562,1
1581,1
1588,1
1595,1
1598,1
1602,1
1603,1
1604,1
1607,1
1608,1
1618,1
1622,1
1623,1
1626,1
1627,1
1628,1
1629,1
1631,1
1635,1
1674,1
1675,1
1681,1
1682,1
1683,1
1686,1
1687,1
1699,1
1700,1
1701,1
1706,1
1710,1
1730,1
1765,1
1803,1
1804,1
1819,1
1850,1
1867,1
1869,1
1935,1
1940,1
1941,1
1945,1
1954,1
1962,1
1963,1
1969,1
1981,1
1985,1
1986,1
1987,1
1988,1
1995,1
1996,1
1997,1
1998,1
1999,1
2002,1
2003,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2019,1
2021,1
2023,1
2029,1
2032,1
2053,1
2055,1
2056,1
2059,1
2062,1
2063,1
2068,1
