counter,crf_crv
0,1
2,1
3,1
4,1
5,1
6,1
19,1
20,1
22,1
31,1
34,1
35,1
38,1
39,1
41,1
42,1
56,1
58,1
75,1
76,1
77,1
81,1
84,1
87,1
90,1
99,1
101,1
103,1
104,1
116,1
122,1
123,1
125,1
154,1
155,1
157,1
159,1
160,1
165,1
172,1
173,1
183,1
184,1
185,1
201,1
202,1
207,1
226,1
227,1
233,1
234,1
235,1
236,1
241,1
242,1
243,1
247,1
256,1
261,1
267,1
276,1
277,1
282,1
284,1
285,1
286,1
287,1
289,1
290,1
294,1
297,1
306,1
307,1
318,1
321,1
322,1
325,1
326,1
328,1
345,1
349,1
357,1
365,1
370,1
374,1
378,1
382,1
384,1
389,1
390,1
397,1
406,1
407,1
414,1
418,1
420,1
455,1
456,1
457,1
458,1
468,1
474,1
475,1
476,1
477,1
480,1
502,1
503,1
504,1
508,1
509,1
510,1
518,1
546,1
566,1
567,1
569,1
584,1
596,1
609,1
612,1
613,1
616,1
625,1
626,1
650,1
652,1
654,1
664,1
670,1
676,1
707,1
710,1
711,1
717,1
722,1
747,1
750,1
751,1
783,1
795,1
796,1
797,1
805,1
806,1
807,1
812,1
823,1
824,1
831,1
832,1
839,1
841,1
846,1
847,1
866,1
868,1
869,1
870,1
871,1
872,1
875,1
876,1
877,1
878,1
881,1
882,1
883,1
886,1
890,1
903,1
915,1
916,1
917,1
921,1
924,1
934,1
935,1
953,1
954,1
983,1
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
1011,1
1021,1
1023,1
1024,1
1029,1
1032,1
1033,1
1039,1
1041,1
1051,1
1063,1
1064,1
1065,1
1066,1
1069,1
1072,1
1084,1
1085,1
1086,1
1087,1
1088,1
1092,1
1095,1
1112,1
1113,1
1114,1
1115,1
1133,1
1134,1
1138,1
1148,1
1162,1
1165,1
1168,1
1170,1
1171,1
1186,1
1187,1
1189,1
1190,1
1202,1
1203,1
1205,1
1211,1
1216,1
1219,1
1233,1
1234,1
1240,1
1269,1
1270,1
1271,1
1272,1
1273,1
1275,1
1279,1
1284,1
1288,1
1291,1
1303,1
1314,1
1334,1
1344,1
1345,1
1353,1
1358,1
1362,1
1365,1
1367,1
1370,1
1375,1
1376,1
1406,1
1413,1
1414,1
1415,1
1416,1
1417,1
1424,1
1443,1
1468,1
1473,1
1474,1
1490,1
1491,1
1496,1
1498,1
1499,1
1502,1
1510,1
1514,1
1531,1
1542,1
1544,1
1549,1
1551,1
1552,1
1555,1
1557,1
1577,1
1578,1
1579,1
1615,1
1622,1
1630,1
1631,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1647,1
1668,1
1671,1
1672,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1685,1
1686,1
1687,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1707,1
1708,1
1709,1
1710,1
1715,1
1716,1
1717,1
1718,1
1726,1
1731,1
1732,1
1752,1
1753,1
1758,1
1761,1
1762,1
1768,1
1785,1
1790,1
1791,1
1798,1
1805,1
1808,1
1809,1
1810,1
1815,1
1822,1
1824,1
1838,1
1843,1
1858,1
1861,1
1864,1
1931,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1947,1
1956,1
1959,1
1962,1
1963,1
1973,1
1985,1
1996,1
1997,1
2018,1
2029,1
2031,1
2032,1
2035,1
2036,1
2051,1
2057,1
2061,1
2062,1
2063,1
2065,1
2066,1
2068,1
2069,1
2070,1
2072,1
2073,1
2093,1
2094,1
2095,1
2112,1
2113,1
2124,1
2142,1
2145,1
2148,1
2155,1
2156,1
2158,1
2160,1
2165,1
2166,1
2167,1
2168,1
2169,1
2170,1
2176,1
2177,1
2178,1
2181,1
2182,1
2190,1
2200,1
2201,1
2209,1
2212,1
2215,1
2218,1
2219,1
2220,1
2256,1
2267,1
2268,1
2274,1
2275,1
2295,1
2296,1
2299,1
2300,1
2305,1
2306,1
2331,1
2332,1
2335,1
2336,1
2339,1
2340,1
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2349,1
2357,1
2358,1
2363,1
2364,1
2370,1
2383,1
2388,1
2399,1
2401,1
2413,1
2417,1
2430,1
2435,1
2441,1
2454,1
2455,1
2473,1
2475,1
2476,1
2477,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,1
2489,1
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2511,1
2527,1
2532,1
2540,1
2544,1
2557,1
2558,1
2559,1
2560,1
2570,1
2571,1
2572,1
2573,1
2574,1
2589,1
2609,1
2612,1
2613,1
2614,1
2615,1
2618,1
2619,1
2620,1
2621,1
2627,1
2646,1
2647,1
2657,1
2672,1
2673,1
2685,1
2688,1
2695,1
2696,1
2699,1
2705,1
2707,1
2714,1
2715,1
2717,1
2720,1
2721,1
2724,1
2728,1
2729,1
2730,1
2741,1
2745,1
2755,1
2756,1
2759,1
2774,1
2775,1
2776,1
2781,1
2782,1
2790,1
2791,1
2792,1
2818,1
2823,1
2860,1
2867,1
2883,1
2884,1
2885,1
2886,1
2893,1
2903,1
2913,1
2919,1
2920,1
2921,1
2923,1
2933,1
2941,1
2942,1
2949,1
2950,1
2955,1
2972,1
2976,1
2986,1
2987,1
2988,1
2989,1
2994,1
2995,1
3003,1
3004,1
3005,1
3006,1
3007,1
3024,1
3025,1
3026,1
3027,1
3029,1
3036,1
3050,1
3056,1
3148,1
3161,1
3180,1
3181,1
3184,1
3185,1
3216,1
3217,1
3218,1
3219,1
3220,1
3232,1
3240,1
3249,1
3262,1
3268,1
3276,1
3277,1
3278,1
3291,1
3292,1
3295,1
3305,1
3307,1
3309,1
3314,1
3316,1
3320,1
3348,1
3351,1
3356,1
3357,1
3367,1
3379,1
3380,1
3386,1
3388,1
3394,1
3402,1
3404,1
3411,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,1
3418,1
3434,1
3435,1
3436,1
3437,1
3439,1
3440,1
3446,1
3465,1
3466,1
3468,1
3471,1
3472,1
3473,1
3474,1
3475,1
3496,1
3497,1
3498,1
3499,1
3500,1
3502,1
3504,1
3536,1
3537,1
3540,1
3541,1
3542,1
3543,1
3547,1
3548,1
3559,1
3584,1
3586,1
3613,1
3614,1
3615,1
3616,1
3617,1
3621,1
3628,1
3629,1
3635,1
3636,1
3637,1
3653,1
3658,1
3659,1
