counter,crf_crv
11,1
14,1
26,1
29,1
32,1
33,1
49,1
50,1
51,1
52,1
57,1
71,1
78,1
79,1
98,1
99,1
132,1
139,1
168,1
169,1
170,1
193,1
199,1
206,1
209,1
210,1
215,1
217,1
220,1
223,1
224,1
225,1
240,1
246,1
249,1
251,1
252,1
254,1
256,1
277,1
278,1
307,1
312,1
313,1
322,1
328,1
338,1
342,1
344,1
347,1
355,1
356,1
367,1
377,1
388,1
392,1
393,1
395,1
396,1
397,1
398,1
399,1
404,1
417,1
420,1
434,1
444,1
445,1
447,1
456,1
457,1
458,1
461,1
466,1
471,1
473,1
474,1
477,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
493,1
494,1
502,1
505,1
525,1
526,1
538,1
540,1
548,1
549,1
556,1
557,1
560,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
574,1
580,1
583,1
594,1
595,1
600,1
601,1
609,1
623,1
629,1
630,1
631,1
632,1
634,1
635,1
638,1
639,1
657,1
658,1
660,1
665,1
671,1
675,1
687,1
704,1
711,1
713,1
716,1
717,1
718,1
719,1
720,1
724,1
725,1
726,1
727,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
749,1
753,1
756,1
758,1
760,1
761,1
762,1
767,1
769,1
770,1
771,1
777,1
778,1
788,1
809,1
810,1
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
833,1
839,1
840,1
841,1
842,1
843,1
865,1
866,1
872,1
873,1
880,1
881,1
882,1
883,1
884,1
902,1
903,1
905,1
931,1
932,1
934,1
940,1
941,1
944,1
949,1
950,1
951,1
973,1
978,1
984,1
986,1
987,1
998,1
1000,1
1003,1
1004,1
1005,1
1007,1
1019,1
1022,1
1025,1
1027,1
1028,1
1032,1
1068,1
1071,1
1075,1
1076,1
1083,1
1104,1
1106,1
1113,1
1119,1
1122,1
1132,1
1135,1
1138,1
1141,1
1148,1
1152,1
1167,1
1203,1
1204,1
1205,1
1206,1
1215,1
1216,1
1219,1
1220,1
1221,1
1225,1
1233,1
1234,1
1240,1
1246,1
1249,1
1250,1
1251,1
1278,1
1279,1
1280,1
1290,1
1292,1
1293,1
1308,1
1314,1
1315,1
1316,1
1318,1
1343,1
1344,1
1354,1
1361,1
1362,1
1366,1
1367,1
1382,1
1386,1
1396,1
1397,1
1398,1
1404,1
1406,1
1411,1
1415,1
1416,1
1435,1
1450,1
1451,1
1486,1
1487,1
1490,1
1498,1
1504,1
1506,1
1509,1
1526,1
1529,1
1534,1
1535,1
1536,1
1537,1
1540,1
1541,1
1544,1
1545,1
1546,1
1547,1
1551,1
1553,1
1572,1
1577,1
1581,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1602,1
1603,1
1607,1
1639,1
1640,1
1641,1
1642,1
1643,1
1652,1
1653,1
1654,1
1656,1
1658,1
1659,1
1660,1
1664,1
1665,1
1666,1
1702,1
1712,1
1713,1
1714,1
1715,1
1720,1
1723,1
1737,1
1749,1
1753,1
1754,1
1764,1
1767,1
1768,1
1770,1
1771,1
1777,1
1778,1
1779,1
1782,1
1783,1
1784,1
1787,1
1788,1
1809,1
1816,1
1821,1
1825,1
1826,1
1829,1
1830,1
1841,1
1847,1
1848,1
1872,1
1873,1
1874,1
1879,1
1880,1
1896,1
1897,1
1910,1
1911,1
1912,1
1915,1
1918,1
1934,1
1951,1
1958,1
1959,1
1960,1
1961,1
1969,1
1973,1
1974,1
1983,1
1986,1
1987,1
1988,1
1991,1
1992,1
1993,1
1994,1
1999,1
2000,1
2007,1
2024,1
2027,1
2037,1
2052,1
2053,1
2054,1
2055,1
2056,1
2067,1
2078,1
2084,1
2085,1
2086,1
2090,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,1
2107,1
2108,1
2109,1
2115,1
2118,1
2122,1
2125,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,1
2141,1
2142,1
2148,1
2149,1
2150,1
2151,1
2152,1
2153,1
2154,1
2173,1
2174,1
2202,1
2203,1
2204,1
2205,1
2206,1
2207,1
2224,1
2233,1
