counter,crf_crv
2,1
3,1
4,1
6,1
10,1
17,1
25,1
26,1
29,1
41,1
56,1
57,1
60,1
61,1
62,1
63,1
68,1
91,1
97,1
101,1
104,1
112,1
126,1
174,1
176,1
201,1
202,1
203,1
204,1
205,1
206,1
215,1
220,1
227,1
228,1
229,1
232,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
247,1
248,1
249,1
250,1
251,1
253,1
254,1
266,1
267,1
283,1
284,1
285,1
286,1
288,1
289,1
294,1
298,1
304,1
312,1
314,1
315,1
320,1
321,1
322,1
324,1
325,1
327,1
333,1
340,1
346,1
388,1
390,1
402,1
414,1
416,1
417,1
418,1
419,1
442,1
449,1
468,1
495,1
508,1
514,1
519,1
520,1
527,1
528,1
536,1
550,1
551,1
552,1
553,1
558,1
572,1
573,1
575,1
576,1
577,1
578,1
581,1
582,1
592,1
593,1
594,1
599,1
607,1
609,1
614,1
654,1
679,1
680,1
681,1
683,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
700,1
710,1
716,1
724,1
725,1
745,1
746,1
762,1
763,1
764,1
765,1
772,1
777,1
781,1
797,1
798,1
799,1
812,1
821,1
823,1
824,1
825,1
833,1
834,1
835,1
837,1
838,1
839,1
841,1
851,1
861,1
867,1
872,1
873,1
874,1
882,1
896,1
905,1
908,1
922,1
923,1
932,1
937,1
957,1
968,1
969,1
970,1
971,1
980,1
989,1
996,1
997,1
998,1
999,1
1010,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1038,1
1049,1
1050,1
1087,1
1090,1
1094,1
1105,1
1108,1
1111,1
1112,1
1132,1
1137,1
1157,1
1158,1
1165,1
1166,1
1168,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1185,1
1186,1
1187,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1219,1
1243,1
1281,1
1282,1
1283,1
1284,1
1285,1
1294,1
1295,1
1296,1
1299,1
1303,1
1335,1
1338,1
1342,1
1345,1
1349,1
1353,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1371,1
1372,1
1373,1
1374,1
1375,1
1378,1
1379,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1397,1
1404,1
1410,1
1420,1
1437,1
1440,1
1445,1
1449,1
1454,1
1455,1
1456,1
1457,1
1459,1
1480,1
1485,1
1489,1
1490,1
1525,1
1532,1
1534,1
1535,1
1541,1
1550,1
1551,1
1560,1
1561,1
