counter,crf_crv
8,1
23,1
31,1
32,1
36,1
43,1
44,1
47,1
48,1
62,1
66,1
67,1
74,1
77,1
86,1
90,1
93,1
103,1
104,1
106,1
109,1
110,1
111,1
124,1
127,1
131,1
132,1
134,1
135,1
138,1
148,1
149,1
155,1
163,1
174,1
186,1
187,1
190,1
192,1
193,1
194,1
200,1
201,1
204,1
205,1
206,1
213,1
216,1
217,1
223,1
243,1
244,1
264,1
269,1
284,1
285,1
286,1
287,1
288,1
289,1
296,1
297,1
298,1
303,1
311,1
312,1
318,1
319,1
324,1
328,1
329,1
330,1
333,1
335,1
336,1
337,1
344,1
345,1
346,1
347,1
348,1
350,1
351,1
354,1
362,1
370,1
380,1
394,1
397,1
412,1
422,1
423,1
424,1
425,1
441,1
448,1
467,1
471,1
472,1
474,1
476,1
500,1
503,1
514,1
520,1
530,1
531,1
535,1
537,1
538,1
549,1
584,1
587,1
588,1
593,1
623,1
627,1
633,1
634,1
635,1
647,1
648,1
656,1
657,1
662,1
663,1
677,1
685,1
686,1
693,1
718,1
719,1
720,1
721,1
722,1
723,1
730,1
736,1
737,1
741,1
742,1
743,1
756,1
765,1
771,1
824,1
834,1
836,1
837,1
838,1
869,1
870,1
871,1
877,1
878,1
891,1
899,1
928,1
929,1
930,1
933,1
935,1
939,1
941,1
947,1
948,1
949,1
950,1
953,1
955,1
958,1
1007,1
1009,1
1016,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1030,1
1031,1
1032,1
1040,1
1041,1
1042,1
1043,1
1044,1
1060,1
1067,1
1068,1
1069,1
1093,1
1094,1
1096,1
1097,1
1098,1
1118,1
1155,1
1156,1
1185,1
1186,1
1203,1
1212,1
1213,1
1214,1
1216,1
1223,1
1224,1
1230,1
1231,1
1232,1
1233,1
1234,1
1237,1
1347,1
1369,1
1377,1
1402,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1468,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1483,1
1485,1
1487,1
1488,1
1489,1
1491,1
1493,1
1495,1
1497,1
1506,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,1
1524,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1547,1
1548,1
1549,1
1551,1
1552,1
1553,1
1554,1
1555,1
1557,1
1560,1
1561,1
1562,1
1566,1
1568,1
1569,1
1571,1
1572,1
1575,1
1578,1
1579,1
1580,1
1581,1
1607,1
1620,1
1634,1
1657,1
1689,1
1690,1
1692,1
1699,1
1706,1
1714,1
1728,1
1748,1
1753,1
1760,1
1765,1
1766,1
1800,1
1809,1
1822,1
1850,1
1870,1
1874,1
1875,1
1888,1
1892,1
1893,1
1894,1
1902,1
1907,1
1908,1
1909,1
1911,1
1912,1
1913,1
1914,1
1917,1
1927,1
1931,1
1938,1
1939,1
1949,1
1979,1
2003,1
2016,1
2055,1
2068,1
2072,1
2075,1
2076,1
2080,1
2146,1
2147,1
2150,1
2188,1
2214,1
2216,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2304,1
2307,1
2308,1
2309,1
2310,1
2321,1
2324,1
2325,1
2330,1
2332,1
2333,1
2345,1
2370,1
2371,1
2373,1
2376,1
2377,1
2379,1
2380,1
2387,1
2397,1
2400,1
2405,1
2406,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2430,1
2431,1
2432,1
2435,1
2436,1
2437,1
2441,1
2458,1
2459,1
2467,1
2470,1
2471,1
2473,1
2474,1
2484,1
2487,1
2491,1
2493,1
2496,1
2497,1
2498,1
2499,1
2500,1
2503,1
2504,1
2505,1
2506,1
2507,1
2530,1
2531,1
2544,1
2557,1
2560,1
2574,1
2576,1
2592,1
2593,1
2595,1
2596,1
2602,1
2603,1
2604,1
2605,1
2609,1
2610,1
2612,1
2620,1
2621,1
2622,1
2623,1
2624,1
2626,1
2627,1
2629,1
2630,1
2631,1
2632,1
2635,1
2636,1
2637,1
2639,1
2642,1
2644,1
2645,1
2646,1
2647,1
2648,1
2649,1
2652,1
2653,1
2654,1
2656,1
2657,1
2659,1
2714,1
2741,1
2742,1
2752,1
2764,1
2783,1
2800,1
2801,1
2809,1
2811,1
2813,1
2814,1
2815,1
2816,1
