counter,crf_crv
6,1
7,1
24,1
25,1
27,1
32,1
38,1
44,1
136,1
137,1
139,1
143,1
163,1
180,1
181,1
184,1
185,1
257,1
301,1
317,1
481,1
492,1
521,1
562,1
563,1
573,1
575,1
576,1
598,1
599,1
601,1
620,1
649,1
700,1
703,1
714,1
715,1
716,1
723,1
724,1
725,1
728,1
729,1
730,1
734,1
740,1
744,1
746,1
747,1
752,1
756,1
757,1
764,1
765,1
767,1
782,1
792,1
793,1
794,1
796,1
799,1
829,1
835,1
841,1
847,1
876,1
881,1
885,1
892,1
926,1
927,1
928,1
929,1
933,1
944,1
947,1
961,1
962,1
965,1
968,1
969,1
973,1
975,1
976,1
977,1
978,1
979,1
984,1
985,1
992,1
1009,1
1010,1
1013,1
1014,1
1015,1
1017,1
1019,1
1020,1
1022,1
1027,1
1028,1
1031,1
1032,1
1035,1
1036,1
1037,1
1038,1
1039,1
1046,1
1047,1
1056,1
1059,1
1070,1
1093,1
1097,1
1120,1
1125,1
1128,1
1139,1
1147,1
1148,1
1152,1
1154,1
1172,1
1175,1
1186,1
1187,1
1192,1
1193,1
1203,1
1224,1
1232,1
1236,1
1237,1
1241,1
1248,1
1251,1
1259,1
1267,1
1272,1
1291,1
1342,1
1343,1
1402,1
1403,1
1407,1
1408,1
1410,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1428,1
1429,1
1431,1
1432,1
1433,1
1440,1
1441,1
1457,1
1458,1
1460,1
1461,1
1468,1
1469,1
1470,1
1475,1
1482,1
1485,1
1524,1
1549,1
1561,1
1562,1
1568,1
1569,1
1572,1
1589,1
1590,1
1614,1
1619,1
1621,1
1623,1
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1644,1
1654,1
1655,1
1664,1
1679,1
1680,1
1682,1
1695,1
1697,1
1700,1
1701,1
1702,1
1709,1
1712,1
1713,1
1718,1
1721,1
1722,1
1723,1
1727,1
1728,1
1731,1
1741,1
1742,1
1752,1
1759,1
1762,1
1808,1
1811,1
1825,1
1837,1
1858,1
1859,1
1902,1
1907,1
1908,1
1918,1
1924,1
1930,1
1937,1
1975,1
1990,1
1999,1
2000,1
2009,1
2010,1
2012,1
2013,1
2019,1
2027,1
2032,1
2066,1
2073,1
2076,1
2079,1
2082,1
2091,1
2092,1
2122,1
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2133,1
2139,1
2145,1
2147,1
2160,1
2164,1
2165,1
2167,1
2180,1
2189,1
2199,1
2212,1
2215,1
2221,1
2224,1
2225,1
2226,1
2229,1
2230,1
2234,1
2258,1
2262,1
2270,1
2274,1
2276,1
2283,1
2284,1
2288,1
2295,1
2296,1
2301,1
2303,1
2304,1
2305,1
2306,1
2309,1
2312,1
2313,1
2316,1
2317,1
2320,1
2323,1
2328,1
2329,1
2332,1
2334,1
2335,1
2336,1
2345,1
2352,1
2353,1
2355,1
2356,1
2357,1
2358,1
2359,1
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,1
2377,1
2378,1
2379,1
2380,1
2384,1
2391,1
2392,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2408,1
2409,1
2410,1
2411,1
2416,1
2419,1
2420,1
2422,1
2423,1
2424,1
2426,1
2427,1
2470,1
2502,1
2513,1
2518,1
2538,1
2563,1
2564,1
2584,1
2589,1
2592,1
2594,1
2601,1
2602,1
2610,1
2612,1
2619,1
2623,1
2637,1
2638,1
2641,1
2650,1
2659,1
2676,1
2681,1
2682,1
2683,1
2686,1
2687,1
2688,1
2690,1
2691,1
2692,1
2693,1
2706,1
2716,1
2721,1
2734,1
2743,1
2751,1
2758,1
2812,1
2824,1
2830,1
2831,1
2835,1
2959,1
3005,1
3034,1
3035,1
3053,1
3130,1
3201,1
3207,1
3208,1
3211,1
3233,1
3240,1
3243,1
3245,1
3246,1
3264,1
3266,1
3267,1
3268,1
3294,1
3305,1
3306,1
3312,1
3341,1
3344,1
3364,1
3367,1
3374,1
3407,1
3436,1
3438,1
3440,1
3450,1
3460,1
3471,1
3492,1
3501,1
3502,1
3503,1
3504,1
3536,1
3538,1
3540,1
3541,1
3542,1
3543,1
3548,1
3549,1
3550,1
3552,1
3554,1
3555,1
3557,1
3558,1
3561,1
3562,1
3568,1
3577,1
3589,1
3596,1
3597,1
3601,1
3616,1
3629,1
3644,1
3673,1
3675,1
3676,1
3680,1
3691,1
3692,1
3707,1
3730,1
3764,1
3766,1
3767,1
3792,1
3815,1
3823,1
3824,1
3829,1
3832,1
3833,1
3836,1
3837,1
3854,1
3880,1
3881,1
3882,1
3887,1
3888,1
3889,1
3890,1
3903,1
3911,1
3912,1
3913,1
3914,1
3920,1
3921,1
3922,1
3923,1
3924,1
3927,1
3930,1
3931,1
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3938,1
3943,1
3944,1
3945,1
3946,1
3947,1
3955,1
3956,1
3957,1
3963,1
3987,1
3996,1
4010,1
4014,1
4018,1
4019,1
4020,1
4026,1
4027,1
4028,1
4029,1
4030,1
4031,1
4035,1
4043,1
4048,1
4049,1
