counter,crf_crv
6,1
13,1
18,1
24,1
25,1
36,1
37,1
47,1
48,1
49,1
50,1
51,1
56,1
57,1
59,1
60,1
61,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
75,1
78,1
89,1
90,1
104,1
105,1
106,1
107,1
125,1
129,1
130,1
131,1
136,1
162,1
165,1
171,1
179,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
194,1
199,1
200,1
201,1
202,1
203,1
220,1
240,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
270,1
273,1
279,1
288,1
292,1
300,1
302,1
308,1
316,1
334,1
335,1
345,1
358,1
361,1
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,1
385,1
404,1
407,1
420,1
453,1
463,1
464,1
472,1
473,1
474,1
480,1
481,1
490,1
498,1
502,1
531,1
533,1
536,1
541,1
542,1
543,1
549,1
558,1
559,1
567,1
578,1
582,1
583,1
584,1
605,1
606,1
607,1
623,1
631,1
634,1
635,1
636,1
648,1
649,1
659,1
660,1
662,1
665,1
672,1
681,1
689,1
716,1
726,1
733,1
734,1
735,1
738,1
751,1
752,1
764,1
765,1
768,1
783,1
784,1
785,1
796,1
803,1
813,1
826,1
827,1
839,1
840,1
850,1
851,1
852,1
913,1
916,1
917,1
918,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
950,1
961,1
965,1
981,1
991,1
1007,1
1023,1
1029,1
1030,1
1037,1
1038,1
1039,1
1088,1
1091,1
1094,1
1095,1
1109,1
1115,1
1155,1
1160,1
1166,1
1173,1
1175,1
1176,1
1193,1
1201,1
1202,1
1203,1
1204,1
1206,1
1209,1
1213,1
1214,1
1217,1
1235,1
1236,1
1255,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1267,1
1268,1
1269,1
1272,1
1273,1
1274,1
1275,1
1298,1
1304,1
1305,1
1306,1
1318,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1343,1
1344,1
1345,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1359,1
1360,1
1364,1
1368,1
1369,1
1375,1
1377,1
1381,1
1382,1
1383,1
1388,1
1392,1
1393,1
1400,1
1402,1
1416,1
1419,1
1426,1
1427,1
1432,1
1439,1
1442,1
1449,1
1460,1
1461,1
1462,1
1463,1
1480,1
1487,1
1488,1
1489,1
1496,1
1508,1
1529,1
1539,1
1540,1
1541,1
1554,1
1555,1
1575,1
1591,1
1592,1
1595,1
1602,1
1605,1
1606,1
1607,1
1608,1
1612,1
1616,1
1618,1
1622,1
1630,1
1631,1
1632,1
1633,1
1634,1
1636,1
1652,1
1656,1
1657,1
1672,1
1683,1
1685,1
1694,1
1695,1
1696,1
1699,1
1700,1
1710,1
1711,1
1712,1
1713,1
1715,1
1723,1
1726,1
1728,1
1730,1
1731,1
1732,1
1733,1
1734,1
1737,1
1739,1
1742,1
1797,1
1813,1
1814,1
1818,1
1822,1
1823,1
1825,1
1833,1
1842,1
1843,1
1850,1
1870,1
1889,1
1890,1
1900,1
1901,1
1918,1
1932,1
1950,1
1953,1
1956,1
1957,1
1958,1
1959,1
1973,1
1977,1
1978,1
1986,1
1989,1
2000,1
2007,1
2013,1
2014,1
2017,1
2027,1
2028,1
2041,1
2060,1
2061,1
2062,1
2069,1
2070,1
2077,1
2078,1
2079,1
2082,1
2085,1
2096,1
2097,1
2098,1
2099,1
2103,1
2104,1
2105,1
2109,1
2121,1
2122,1
2129,1
2130,1
2132,1
2137,1
2140,1
2157,1
2163,1
2164,1
2183,1
2194,1
2206,1
2209,1
2210,1
2217,1
2218,1
2219,1
2223,1
2232,1
2238,1
2255,1
2259,1
2260,1
2261,1
2262,1
2263,1
2280,1
2292,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2307,1
2321,1
2338,1
2369,1
2382,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2397,1
2398,1
2399,1
2410,1
2428,1
2435,1
2436,1
2437,1
2444,1
2452,1
2455,1
2466,1
2491,1
2494,1
2495,1
2509,1
2525,1
2527,1
2530,1
2547,1
2558,1
2573,1
2574,1
2575,1
2576,1
2601,1
2606,1
2608,1
2646,1
2651,1
2664,1
2665,1
2666,1
2695,1
2696,1
2697,1
2703,1
2706,1
2720,1
2724,1
2747,1
2752,1
2753,1
2764,1
2765,1
2766,1
2781,1
2782,1
2793,1
2794,1
2802,1
2808,1
2810,1
2811,1
2812,1
2816,1
2827,1
2828,1
2832,1
2836,1
2839,1
2843,1
2844,1
2845,1
2846,1
2847,1
2851,1
2855,1
2856,1
2857,1
2875,1
2889,1
2896,1
2903,1
2915,1
2916,1
2922,1
2923,1
2929,1
2934,1
2936,1
2939,1
2950,1
2967,1
2968,1
2971,1
2977,1
2993,1
3013,1
3014,1
3046,1
3051,1
3052,1
3053,1
3057,1
3058,1
3062,1
3063,1
3064,1
3065,1
3068,1
3071,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3080,1
3083,1
3085,1
3092,1
3094,1
3095,1
3099,1
3129,1
3133,1
3136,1
3140,1
3146,1
3147,1
3150,1
3152,1
3153,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,1
3178,1
3179,1
3183,1
3184,1
3185,1
3191,1
3224,1
3229,1
3232,1
3233,1
3234,1
3235,1
3236,1
3237,1
3238,1
3239,1
3240,1
3243,1
3246,1
3247,1
3260,1
3263,1
3264,1
3265,1
3273,1
3274,1
