counter,crf_crv
10,1
11,1
13,1
15,1
16,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
30,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
46,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
66,1
67,1
68,1
69,1
70,1
71,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
99,1
101,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
120,1
121,1
123,1
124,1
125,1
127,1
136,1
139,1
140,1
141,1
147,1
157,1
180,1
185,1
223,1
229,1
245,1
246,1
248,1
249,1
250,1
251,1
252,1
254,1
257,1
260,1
261,1
262,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
284,1
293,1
295,1
302,1
303,1
304,1
305,1
312,1
315,1
319,1
321,1
325,1
326,1
327,1
349,1
369,1
374,1
383,1
388,1
392,1
395,1
436,1
445,1
499,1
540,1
546,1
555,1
558,1
605,1
606,1
607,1
610,1
618,1
633,1
634,1
639,1
641,1
642,1
645,1
656,1
678,1
680,1
683,1
686,1
694,1
695,1
697,1
699,1
701,1
702,1
705,1
706,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
721,1
722,1
723,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
740,1
741,1
772,1
778,1
786,1
818,1
835,1
836,1
872,1
884,1
885,1
889,1
899,1
908,1
921,1
922,1
924,1
926,1
927,1
929,1
948,1
949,1
956,1
957,1
973,1
992,1
1033,1
1059,1
1066,1
1071,1
1079,1
1083,1
1102,1
1114,1
1120,1
1122,1
1123,1
1124,1
1125,1
1132,1
1133,1
1137,1
1141,1
1142,1
1145,1
1148,1
1149,1
1207,1
1226,1
1237,1
1240,1
1241,1
1247,1
1248,1
1249,1
1250,1
1251,1
1265,1
1292,1
1299,1
1311,1
1312,1
1313,1
1320,1
1322,1
1323,1
1324,1
1336,1
1391,1
1394,1
1397,1
1398,1
1418,1
1419,1
1420,1
1429,1
1444,1
1445,1
1477,1
1485,1
1486,1
1487,1
1492,1
1493,1
1498,1
1499,1
1500,1
1501,1
1516,1
1517,1
1528,1
1529,1
1530,1
1531,1
1541,1
1547,1
1553,1
1584,1
1590,1
1603,1
1610,1
1614,1
1615,1
1633,1
1634,1
1635,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1674,1
1675,1
1676,1
1703,1
1704,1
1705,1
1706,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1740,1
1741,1
1749,1
1765,1
1766,1
1773,1
1776,1
1791,1
1823,1
1841,1
1848,1
1872,1
1880,1
1896,1
1901,1
1902,1
1903,1
1906,1
1911,1
1913,1
1930,1
1937,1
1940,1
1955,1
1973,1
1986,1
1987,1
2000,1
2054,1
2089,1
2093,1
2094,1
2104,1
2105,1
2112,1
2113,1
2114,1
2116,1
2118,1
2121,1
2122,1
2125,1
2126,1
2127,1
2128,1
2129,1
2131,1
2132,1
2133,1
2134,1
2138,1
2143,1
2146,1
2147,1
2156,1
2186,1
2190,1
2198,1
2201,1
2202,1
2206,1
2207,1
2208,1
2209,1
2212,1
2213,1
2215,1
2226,1
2228,1
2231,1
2241,1
2247,1
2248,1
2249,1
2250,1
2251,1
2254,1
2258,1
2266,1
2270,1
2277,1
2278,1
2282,1
2287,1
2294,1
2298,1
2302,1
2303,1
2314,1
2317,1
2384,1
2385,1
2386,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2412,1
2428,1
2440,1
2448,1
2465,1
2469,1
2470,1
2473,1
2474,1
2476,1
2478,1
2512,1
2548,1
2549,1
2553,1
2554,1
2557,1
2559,1
2572,1
2611,1
2616,1
2620,1
2623,1
2624,1
2625,1
2696,1
2757,1
2770,1
2780,1
2791,1
2826,1
2833,1
2880,1
2885,1
2895,1
2909,1
2974,1
2988,1
3098,1
3193,1
3203,1
3242,1
3249,1
3252,1
3254,1
3290,1
3298,1
3299,1
3337,1
3339,1
3340,1
3341,1
3352,1
3360,1
3375,1
3376,1
3403,1
3404,1
3405,1
3406,1
3413,1
3421,1
3422,1
3424,1
3427,1
3431,1
3433,1
3448,1
3450,1
3454,1
3455,1
3458,1
3460,1
3462,1
3466,1
3470,1
3475,1
3490,1
3491,1
3492,1
3493,1
3494,1
3497,1
3504,1
3505,1
3506,1
3507,1
3511,1
3513,1
3518,1
3525,1
3526,1
3527,1
3528,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,1
3537,1
3539,1
3540,1
3541,1
3542,1
3543,1
3544,1
3550,1
3551,1
3557,1
3663,1
3668,1
3692,1
3739,1
3740,1
3741,1
3743,1
3750,1
3753,1
3787,1
3799,1
3807,1
3830,1
3839,1
3851,1
3856,1
3879,1
3883,1
3889,1
3891,1
3894,1
3897,1
3899,1
3904,1
3906,1
3925,1
3926,1
3934,1
3935,1
3940,1
3949,1
3951,1
3952,1
3953,1
3971,1
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3990,1
3992,1
3993,1
3996,1
3997,1
3998,1
4003,1
4004,1
4016,1
4032,1
4034,1
4037,1
4048,1
4055,1
4092,1
4108,1
4128,1
4133,1
4173,1
4205,1
4206,1
4222,1
4226,1
4229,1
4230,1
4243,1
4255,1
4263,1
4268,1
4269,1
4276,1
4279,1
4280,1
4281,1
4308,1
4316,1
4317,1
4320,1
4321,1
4343,1
4361,1
4374,1
4380,1
4385,1
4386,1
4443,1
4478,1
4481,1
4482,1
4495,1
4503,1
4521,1
4525,1
4528,1
4545,1
4560,1
4569,1
4613,1
4625,1
4636,1
4637,1
4638,1
4639,1
4655,1
4680,1
4681,1
4682,1
4685,1
4698,1
4746,1
4753,1
4758,1
4767,1
4810,1
4811,1
4812,1
4828,1
4829,1
4965,1
4966,1
4980,1
4983,1
4987,1
4995,1
5011,1
5014,1
5022,1
5024,1
5032,1
5035,1
5043,1
5045,1
5054,1
5055,1
5056,1
5057,1
5087,1
5088,1
5089,1
5091,1
5093,1
5095,1
5097,1
5098,1
5100,1
5101,1
5102,1
5104,1
5108,1
5113,1
5115,1
5116,1
5117,1
5120,1
5121,1
5122,1
5124,1
5128,1
5130,1
5131,1
5137,1
5141,1
5147,1
5148,1
5149,1
5151,1
5152,1
5153,1
5163,1
5169,1
5176,1
5177,1
5190,1
5191,1
5192,1
5193,1
5196,1
5197,1
5199,1
5205,1
5212,1
5213,1
5225,1
5238,1
5239,1
5240,1
5242,1
5243,1
5244,1
5245,1
5246,1
5253,1
5254,1
5293,1
5294,1
5295,1
5296,1
5297,1
5300,1
5302,1
5303,1
5304,1
5312,1
5313,1
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5342,1
5346,1
5347,1
5351,1
5353,1
5361,1
5364,1
5365,1
5366,1
5368,1
5369,1
5370,1
5371,1
5373,1
5374,1
5379,1
5381,1
5384,1
5385,1
5402,1
5411,1
5420,1
5421,1
5426,1
5431,1
5437,1
5438,1
5443,1
5444,1
5446,1
5460,1
5476,1
5490,1
5533,1
5534,1
5535,1
5536,1
5537,1
5548,1
5549,1
5554,1
5555,1
5558,1
5559,1
5560,1
5563,1
5564,1
5567,1
5568,1
5569,1
5570,1
5582,1
5584,1
5588,1
5589,1
5590,1
5622,1
5627,1
5653,1
5654,1
5669,1
5670,1
5672,1
5682,1
5686,1
5691,1
5698,1
5732,1
5778,1
5779,1
5791,1
5792,1
5800,1
5825,1
5826,1
5827,1
5834,1
5835,1
5836,1
5839,1
5840,1
5869,1
5870,1
5887,1
5889,1
5890,1
5891,1
5892,1
5893,1
5894,1
5895,1
5903,1
5904,1
5930,1
5940,1
5944,1
5971,1
5983,1
5992,1
5998,1
5999,1
6000,1
6001,1
6002,1
6057,1
6067,1
6068,1
6069,1
6092,1
6097,1
6098,1
6099,1
6100,1
6101,1
6107,1
6108,1
6111,1
6113,1
6119,1
6120,1
6123,1
6131,1
6134,1
6137,1
6138,1
6140,1
6147,1
6158,1
6160,1
6172,1
6185,1
6186,1
6187,1
6189,1
6194,1
6199,1
6201,1
6202,1
6204,1
6205,1
6208,1
6213,1
6223,1
6224,1
6225,1
6228,1
6229,1
6233,1
6238,1
6255,1
6290,1
6325,1
6385,1
6396,1
6412,1
6438,1
6462,1
6469,1
6486,1
6494,1
6503,1
6504,1
6528,1
6530,1
6531,1
6534,1
6589,1
6590,1
6591,1
6592,1
6593,1
6611,1
6617,1
6619,1
6621,1
6626,1
6632,1
6636,1
6672,1
6685,1
6749,1
6751,1
6782,1
6793,1
6801,1
6830,1
6831,1
6832,1
6842,1
6843,1
