counter,crf_crv
61,1
62,1
69,1
73,1
74,1
78,1
82,1
123,1
125,1
130,1
136,1
137,1
138,1
139,1
140,1
144,1
152,1
218,1
229,1
273,1
285,1
295,1
312,1
313,1
315,1
474,1
483,1
484,1
485,1
501,1
516,1
517,1
529,1
539,1
545,1
546,1
550,1
558,1
568,1
569,1
577,1
578,1
579,1
581,1
588,1
591,1
592,1
595,1
596,1
597,1
598,1
604,1
605,1
607,1
608,1
625,1
639,1
651,1
653,1
689,1
692,1
696,1
723,1
730,1
737,1
741,1
744,1
761,1
777,1
794,1
831,1
845,1
846,1
880,1
886,1
888,1
889,1
890,1
906,1
913,1
914,1
915,1
916,1
917,1
940,1
941,1
945,1
964,1
1053,1
1059,1
1122,1
1131,1
1153,1
1175,1
1184,1
1185,1
1189,1
1195,1
1196,1
1197,1
1207,1
1209,1
1215,1
1216,1
1223,1
1224,1
1225,1
1226,1
1229,1
1231,1
1235,1
1236,1
1237,1
1238,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1253,1
1255,1
1257,1
1264,1
1267,1
1268,1
1269,1
1271,1
1272,1
1273,1
1274,1
1275,1
1278,1
1279,1
1280,1
1281,1
1282,1
1288,1
1289,1
1290,1
1291,1
1292,1
1294,1
1295,1
1296,1
1297,1
1299,1
1300,1
1301,1
1302,1
1303,1
1308,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1319,1
1321,1
1323,1
1328,1
1329,1
1333,1
1334,1
1335,1
1338,1
1339,1
1343,1
1344,1
1345,1
1346,1
1349,1
1351,1
1354,1
1356,1
1360,1
1361,1
1362,1
1366,1
1367,1
1371,1
1373,1
1377,1
1378,1
1386,1
1387,1
1389,1
1391,1
1394,1
1400,1
1401,1
1402,1
1409,1
1415,1
1426,1
1429,1
1433,1
1434,1
1435,1
1437,1
1438,1
1441,1
1460,1
1461,1
1489,1
1504,1
1505,1
1506,1
1514,1
1526,1
1527,1
1528,1
1534,1
1535,1
1537,1
1538,1
1539,1
1540,1
1542,1
1543,1
1544,1
1545,1
1558,1
1559,1
1569,1
1610,1
1621,1
1645,1
1646,1
1647,1
1648,1
1650,1
1651,1
1653,1
1654,1
1655,1
1657,1
1658,1
1659,1
1660,1
1661,1
1664,1
1671,1
1672,1
1676,1
1677,1
1678,1
1694,1
1695,1
1704,1
1711,1
1718,1
1720,1
1723,1
1724,1
1924,1
1930,1
1932,1
1946,1
1952,1
1991,1
2011,1
2012,1
2025,1
2034,1
2040,1
