counter,crf_crv
0,1
3,1
10,1
11,1
12,1
13,1
14,1
15,1
39,1
40,1
41,1
48,1
51,1
52,1
55,1
58,1
59,1
64,1
69,1
70,1
71,1
73,1
76,1
80,1
82,1
85,1
86,1
101,1
102,1
134,1
135,1
136,1
137,1
138,1
146,1
148,1
149,1
150,1
153,1
158,1
159,1
164,1
166,1
172,1
176,1
191,1
200,1
201,1
202,1
206,1
212,1
213,1
215,1
225,1
244,1
245,1
256,1
271,1
272,1
274,1
275,1
278,1
280,1
283,1
318,1
319,1
337,1
339,1
342,1
343,1
357,1
363,1
381,1
386,1
389,1
401,1
430,1
431,1
478,1
501,1
502,1
526,1
531,1
534,1
548,1
558,1
565,1
610,1
631,1
636,1
669,1
670,1
671,1
674,1
679,1
685,1
686,1
687,1
692,1
699,1
711,1
718,1
723,1
724,1
740,1
744,1
749,1
750,1
751,1
752,1
753,1
754,1
766,1
775,1
817,1
823,1
825,1
829,1
838,1
862,1
865,1
872,1
873,1
874,1
891,1
902,1
903,1
911,1
912,1
913,1
915,1
930,1
950,1
960,1
964,1
965,1
966,1
986,1
1018,1
1023,1
1024,1
1025,1
1026,1
1029,1
1035,1
1036,1
1039,1
1054,1
1055,1
1056,1
1061,1
1064,1
1094,1
1104,1
1105,1
1127,1
1128,1
1140,1
1141,1
1156,1
1157,1
1165,1
1168,1
1178,1
1179,1
1181,1
1184,1
1189,1
1190,1
1191,1
1192,1
1193,1
1206,1
1217,1
1239,1
1261,1
1273,1
1274,1
1278,1
1280,1
1292,1
1303,1
1304,1
1305,1
1306,1
1308,1
1311,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1328,1
1339,1
1343,1
1363,1
1364,1
1365,1
1366,1
1369,1
1370,1
1373,1
1375,1
1380,1
1392,1
1393,1
1397,1
1411,1
1412,1
1413,1
1414,1
1415,1
1429,1
1442,1
1443,1
1445,1
1447,1
1449,1
1450,1
1451,1
1452,1
1453,1
1455,1
1456,1
1457,1
1458,1
1459,1
1461,1
1475,1
1476,1
1477,1
1479,1
1482,1
1489,1
1496,1
1519,1
1539,1
1575,1
1576,1
1581,1
1584,1
1589,1
1591,1
1592,1
1593,1
1597,1
1598,1
1611,1
1617,1
1618,1
1653,1
1667,1
1669,1
1670,1
1674,1
1678,1
1679,1
1680,1
1688,1
1689,1
1690,1
1714,1
1717,1
1720,1
1729,1
1730,1
1738,1
1749,1
1751,1
1752,1
1758,1
1761,1
1783,1
1790,1
1793,1
1804,1
1814,1
1823,1
1826,1
1833,1
1838,1
1839,1
1847,1
1852,1
1857,1
1860,1
1861,1
1866,1
1867,1
1868,1
1873,1
1874,1
1877,1
1878,1
1879,1
1880,1
1881,1
1886,1
1897,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1913,1
1914,1
1932,1
1952,1
1953,1
1954,1
1955,1
1985,1
1989,1
1990,1
2038,1
2039,1
2040,1
2041,1
2042,1
2053,1
2063,1
2079,1
2092,1
2096,1
2116,1
2117,1
2118,1
2119,1
2125,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,1
2144,1
2145,1
2147,1
2151,1
2165,1
2166,1
2167,1
2169,1
2170,1
2174,1
2175,1
2192,1
2197,1
2203,1
2217,1
2228,1
2233,1
2234,1
2235,1
2240,1
2249,1
2259,1
2314,1
2318,1
2319,1
2332,1
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2351,1
2352,1
2357,1
2362,1
2363,1
2378,1
2379,1
2380,1
2388,1
2393,1
2394,1
2395,1
2396,1
2397,1
2398,1
2399,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2412,1
2428,1
2429,1
2430,1
2431,1
2439,1
2440,1
2443,1
