counter,crf_crv
0,1
4,1
5,1
19,1
28,1
29,1
30,1
32,1
51,1
55,1
64,1
65,1
66,1
67,1
68,1
69,1
78,1
79,1
82,1
83,1
84,1
85,1
89,1
90,1
91,1
92,1
93,1
94,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
114,1
116,1
117,1
118,1
119,1
120,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
158,1
161,1
162,1
178,1
179,1
188,1
189,1
195,1
222,1
417,1
428,1
429,1
441,1
447,1
448,1
459,1
462,1
464,1
465,1
469,1
472,1
482,1
487,1
489,1
508,1
509,1
525,1
533,1
540,1
548,1
549,1
550,1
554,1
555,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
569,1
573,1
578,1
579,1
580,1
585,1
589,1
592,1
594,1
595,1
603,1
606,1
607,1
614,1
630,1
631,1
633,1
636,1
645,1
649,1
650,1
652,1
674,1
679,1
680,1
684,1
685,1
686,1
687,1
688,1
689,1
695,1
696,1
703,1
707,1
708,1
709,1
710,1
712,1
713,1
716,1
722,1
725,1
726,1
727,1
728,1
729,1
730,1
732,1
733,1
736,1
738,1
739,1
740,1
741,1
743,1
744,1
745,1
746,1
772,1
773,1
774,1
775,1
776,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
790,1
791,1
792,1
797,1
804,1
811,1
812,1
813,1
814,1
816,1
820,1
821,1
830,1
831,1
834,1
835,1
836,1
838,1
842,1
843,1
844,1
845,1
850,1
852,1
853,1
854,1
855,1
862,1
869,1
876,1
877,1
897,1
898,1
899,1
926,1
927,1
938,1
942,1
948,1
949,1
956,1
964,1
970,1
974,1
978,1
979,1
982,1
1015,1
1032,1
1033,1
1034,1
1035,1
1039,1
1044,1
1046,1
1049,1
1051,1
1074,1
1099,1
1103,1
1131,1
1140,1
1143,1
1184,1
1190,1
1194,1
1195,1
1203,1
1208,1
1211,1
1265,1
1274,1
1275,1
1276,1
1277,1
1278,1
1280,1
1290,1
1292,1
1295,1
1298,1
1352,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1397,1
1400,1
1401,1
1402,1
1405,1
1407,1
1410,1
1412,1
1415,1
1417,1
1419,1
1421,1
1427,1
1436,1
1439,1
1445,1
1453,1
1461,1
1462,1
1468,1
1474,1
1476,1
1495,1
1498,1
1514,1
1549,1
1550,1
1565,1
1571,1
1572,1
1573,1
1582,1
1584,1
1585,1
1586,1
1587,1
1588,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1605,1
1609,1
1610,1
1611,1
1612,1
1621,1
1622,1
1624,1
1655,1
1728,1
1890,1
1950,1
1951,1
1961,1
2123,1
2132,1
2133,1
2134,1
2138,1
2141,1
2148,1
2154,1
2155,1
2156,1
2157,1
2159,1
2162,1
2173,1
2174,1
2180,1
2185,1
2186,1
2188,1
2197,1
2199,1
2200,1
2201,1
2202,1
2204,1
2212,1
2214,1
2218,1
2221,1
2226,1
2227,1
2230,1
2236,1
2237,1
2276,1
2282,1
2284,1
2288,1
2290,1
2291,1
2292,1
2294,1
2297,1
2304,1
2309,1
2311,1
2312,1
2313,1
2315,1
2317,1
2318,1
2320,1
2321,1
2322,1
2323,1
2330,1
2338,1
2344,1
2346,1
2348,1
2353,1
2358,1
2360,1
2363,1
2366,1
2369,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2385,1
2392,1
2394,1
2395,1
2397,1
2410,1
2411,1
2433,1
2440,1
2447,1
2448,1
2451,1
2485,1
2486,1
2488,1
2490,1
2512,1
2551,1
2552,1
2555,1
2556,1
2566,1
2575,1
2577,1
2579,1
2583,1
2584,1
2589,1
2590,1
2591,1
2594,1
2595,1
2596,1
2612,1
2616,1
2618,1
2619,1
2620,1
2621,1
2622,1
2624,1
