counter,crf_crv
7,1
20,1
21,1
25,1
78,1
80,1
106,1
107,1
108,1
110,1
111,1
126,1
164,1
169,1
170,1
173,1
178,1
198,1
218,1
241,1
245,1
246,1
250,1
252,1
253,1
254,1
255,1
256,1
257,1
259,1
260,1
274,1
275,1
276,1
278,1
279,1
280,1
281,1
282,1
284,1
286,1
287,1
288,1
309,1
311,1
312,1
316,1
327,1
328,1
332,1
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,1
345,1
348,1
349,1
352,1
358,1
369,1
370,1
371,1
372,1
396,1
397,1
401,1
402,1
417,1
418,1
421,1
422,1
423,1
424,1
443,1
449,1
455,1
456,1
468,1
470,1
478,1
481,1
492,1
498,1
515,1
521,1
522,1
523,1
530,1
535,1
541,1
544,1
553,1
556,1
561,1
565,1
568,1
574,1
575,1
580,1
581,1
593,1
595,1
596,1
610,1
611,1
612,1
628,1
630,1
631,1
633,1
636,1
637,1
640,1
641,1
642,1
643,1
654,1
682,1
692,1
695,1
696,1
698,1
699,1
700,1
701,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
723,1
724,1
725,1
730,1
733,1
734,1
735,1
736,1
739,1
747,1
748,1
749,1
750,1
751,1
752,1
755,1
756,1
757,1
758,1
759,1
760,1
764,1
802,1
803,1
812,1
814,1
815,1
820,1
851,1
852,1
853,1
864,1
865,1
866,1
876,1
877,1
903,1
904,1
912,1
955,1
961,1
965,1
966,1
967,1
975,1
976,1
984,1
995,1
996,1
1000,1
1006,1
1007,1
1008,1
1010,1
1011,1
1012,1
1026,1
1053,1
1058,1
1070,1
1091,1
1092,1
1099,1
1102,1
1104,1
1110,1
1174,1
1205,1
1208,1
1221,1
1223,1
1224,1
1228,1
1229,1
1230,1
1231,1
1244,1
1250,1
1251,1
1269,1
1270,1
1271,1
1283,1
1299,1
1300,1
1301,1
1302,1
1308,1
1311,1
1312,1
1313,1
1314,1
1339,1
1341,1
1342,1
1343,1
1344,1
1358,1
1369,1
1372,1
1375,1
