counter,crf_crv
66,1
67,1
68,1
70,1
89,1
92,1
106,1
108,1
110,1
112,1
131,1
139,1
145,1
148,1
154,1
157,1
174,1
182,1
186,1
206,1
209,1
210,1
211,1
212,1
213,1
226,1
227,1
228,1
238,1
261,1
263,1
264,1
272,1
273,1
284,1
285,1
291,1
307,1
308,1
309,1
311,1
315,1
316,1
319,1
323,1
327,1
332,1
336,1
349,1
352,1
356,1
358,1
359,1
360,1
361,1
372,1
377,1
381,1
403,1
405,1
410,1
424,1
433,1
440,1
441,1
445,1
447,1
448,1
479,1
482,1
487,1
490,1
508,1
510,1
511,1
512,1
513,1
514,1
521,1
525,1
551,1
557,1
558,1
559,1
561,1
562,1
563,1
564,1
565,1
566,1
579,1
580,1
581,1
582,1
588,1
608,1
612,1
613,1
614,1
615,1
625,1
628,1
633,1
642,1
643,1
644,1
645,1
648,1
657,1
659,1
662,1
665,1
666,1
671,1
672,1
685,1
706,1
710,1
717,1
720,1
721,1
722,1
723,1
724,1
726,1
744,1
750,1
752,1
754,1
755,1
756,1
757,1
761,1
764,1
765,1
767,1
768,1
769,1
770,1
775,1
805,1
806,1
809,1
810,1
811,1
812,1
834,1
835,1
836,1
837,1
839,1
840,1
841,1
842,1
843,1
844,1
845,1
847,1
848,1
849,1
850,1
851,1
852,1
854,1
855,1
857,1
872,1
873,1
874,1
878,1
879,1
884,1
889,1
890,1
894,1
908,1
909,1
917,1
934,1
968,1
969,1
974,1
979,1
985,1
987,1
996,1
997,1
1002,1
1014,1
1030,1
1060,1
1075,1
1077,1
1087,1
1092,1
1094,1
1104,1
1105,1
1106,1
1111,1
1117,1
1118,1
1119,1
1120,1
1122,1
1130,1
1131,1
1132,1
1136,1
1137,1
1138,1
1140,1
1141,1
1142,1
1143,1
1169,1
1187,1
1199,1
1222,1
1223,1
1263,1
1265,1
1268,1
1269,1
1272,1
1274,1
1307,1
1318,1
1321,1
1329,1
1332,1
1344,1
1358,1
1385,1
1386,1
1387,1
1411,1
1418,1
1423,1
1439,1
1444,1
1445,1
1446,1
1447,1
1481,1
1483,1
1484,1
1485,1
1486,1
1501,1
1510,1
1511,1
1512,1
1522,1
1530,1
1558,1
1560,1
1562,1
1594,1
1598,1
1603,1
1607,1
1622,1
1670,1
1699,1
1703,1
1704,1
1705,1
1709,1
1710,1
1711,1
1717,1
1718,1
1719,1
1720,1
1739,1
1740,1
1743,1
1744,1
1745,1
1746,1
1765,1
1798,1
1819,1
1820,1
1828,1
1829,1
1842,1
1843,1
1877,1
1881,1
1883,1
1889,1
1890,1
1918,1
1929,1
1957,1
1965,1
1974,1
1993,1
2004,1
2010,1
2011,1
2013,1
2018,1
2024,1
2040,1
2057,1
2063,1
2079,1
2080,1
2081,1
2086,1
2097,1
2102,1
2127,1
2130,1
2131,1
2140,1
2141,1
2146,1
2147,1
2153,1
2154,1
2155,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2196,1
2197,1
2228,1
2229,1
2249,1
2305,1
2318,1
2322,1
2326,1
2329,1
2333,1
2334,1
2361,1
2365,1
2373,1
2394,1
2398,1
2399,1
2405,1
2406,1
2410,1
2411,1
2420,1
2425,1
2432,1
2433,1
2434,1
2439,1
2447,1
2453,1
2454,1
2455,1
2456,1
2457,1
2461,1
2462,1
2463,1
2508,1
2509,1
2511,1
2513,1
2514,1
2515,1
2530,1
2531,1
2537,1
2538,1
2542,1
2545,1
2561,1
2574,1
2575,1
2576,1
2577,1
2581,1
2584,1
2585,1
2595,1
2596,1
2599,1
2600,1
2603,1
2609,1
2610,1
2618,1
2621,1
2656,1
2685,1
2687,1
2689,1
2712,1
2724,1
2732,1
2737,1
2738,1
2739,1
2741,1
2742,1
2753,1
2756,1
2769,1
2771,1
2780,1
2786,1
2799,1
2800,1
2801,1
2828,1
2849,1
2851,1
2856,1
2859,1
2860,1
2861,1
2862,1
2863,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2877,1
2878,1
2882,1
2887,1
2890,1
2891,1
2896,1
2898,1
2900,1
2913,1
2916,1
2918,1
2925,1
2929,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2942,1
2946,1
2947,1
2948,1
2964,1
2980,1
2993,1
3003,1
3016,1
3018,1
3019,1
3024,1
3025,1
3026,1
3036,1
3037,1
3039,1
3040,1
3041,1
3044,1
3046,1
3051,1
3052,1
3053,1
3065,1
3070,1
3112,1
3124,1
3131,1
3140,1
3157,1
3199,1
3200,1
3203,1
3215,1
3216,1
3218,1
3221,1
3222,1
3224,1
3229,1
3230,1
3233,1
3234,1
3236,1
3239,1
3241,1
3243,1
3244,1
3250,1
3251,1
3252,1
3253,1
3255,1
3256,1
3258,1
3259,1
3260,1
3261,1
3262,1
3266,1
3267,1
3268,1
3272,1
3275,1
3278,1
3288,1
3295,1
3296,1
3297,1
3301,1
3317,1
3318,1
3322,1
3336,1
3337,1
3338,1
3350,1
3351,1
3361,1
3378,1
3379,1
3380,1
3384,1
3389,1
3408,1
3413,1
3414,1
3454,1
3457,1
3463,1
3464,1
3500,1
3520,1
