counter,crnf
0,1
6,1
10,1
31,1
53,1
56,1
90,1
91,1
101,1
108,1
111,1
112,1
114,1
176,1
179,1
220,1
234,1
235,1
266,1
272,1
279,1
294,1
296,1
348,1
358,1
360,1
365,1
369,1
370,1
375,1
388,1
390,1
397,1
398,1
412,1
416,1
422,1
442,1
453,1
470,1
475,1
491,1
498,1
499,1
501,1
550,1
555,1
575,1
607,1
645,1
646,1
648,1
649,1
650,1
652,1
654,1
664,1
678,1
679,1
696,1
713,1
745,1
769,1
770,1
774,1
775,1
808,1
820,1
821,1
823,1
837,1
859,1
861,1
863,1
865,1
867,1
869,1
872,1
882,1
896,1
908,1
954,1
987,1
992,1
996,1
1023,1
1029,1
1031,1
1040,1
1049,1
1055,1
1084,1
1085,1
1087,1
1090,1
1092,1
1094,1
1103,1
1118,1
1119,1
1121,1
1130,1
1155,1
1156,1
1157,1
1257,1
1278,1
1289,1
1290,1
1311,1
1315,1
1349,1
1353,1
1355,1
1371,1
1391,1
1414,1
1416,1
1417,1
1437,1
1442,1
1443,1
1485,1
1492,1
1494,1
1532,1
1545,1
1548,1
1560,1
1563,1
1579,1
1606,1
1612,1
1627,1
1630,1
1631,1
1632,1
1633,1
1637,1
1654,1
1666,1
1671,1
1676,1
1678,1
1686,1
1687,1
1691,1
1697,1
1698,1
1708,1
1713,1
1716,1
1718,1
1723,1
1729,1
1801,1
1804,1
1805,1
1810,1
1836,1
1848,1
1850,1
1852,1
1889,1
1894,1
1898,1
1908,1
1919,1
1942,1
1943,1
1952,1
1953,1
1958,1
1992,1
2005,1
2014,1
2015,1
2022,1
2025,1
2026,1
2031,1
2032,1
2036,1
2047,1
2070,1
2078,1
2100,1
2113,1
2151,1
2191,1
2193,1
2196,1
2216,1
2221,1
2235,1
2236,1
2245,1
2246,1
2256,1
2283,1
2299,1
2335,1
2338,1
2339,1
2354,1
2357,1
2358,1
2360,1
2362,1
2363,1
2364,1
2367,1
2368,1
2369,1
2375,1
2424,1
2426,1
2440,1
2449,1
2450,1
2455,1
2477,1
2497,1
2500,1
2501,1
2504,1
2508,1
2514,1
2540,1
2563,1
2579,1
2587,1
2616,1
2617,1
2622,1
2636,1
2658,1
2664,1
2665,1
2667,1
2711,1
2716,1
2726,1
2732,1
2759,1
2761,1
2764,1
2765,1
2791,1
2794,1
2803,1
2806,1
2818,1
2831,1
2835,1
2838,1
2840,1
2841,1
2843,1
2844,1
2846,1
2852,1
2854,1
2862,1
2868,1
2870,1
2872,1
2873,1
2877,1
2878,1
2918,1
2919,1
2938,1
2942,1
2970,1
2973,1
3043,1
3080,1
3113,1
3153,1
3155,1
3170,1
3186,1
3192,1
3193,1
3195,1
3202,1
3215,1
3266,1
3282,1
3283,1
3284,1
3286,1
3287,1
3305,1
3307,1
3328,1
3331,1
3333,1
3349,1
3378,1
3381,1
3385,1
3389,1
3432,1
3436,1
3441,1
3443,1
3445,1
3449,1
3463,1
3481,1
3501,1
3503,1
3510,1
3514,1
3520,1
3522,1
3524,1
3525,1
3526,1
3527,1
3550,1
3552,1
3568,1
3575,1
3580,1
3581,1
3583,1
3596,1
3597,1
3600,1
3604,1
3606,1
3621,1
3623,1
3625,1
3648,1
3649,1
3654,1
3675,1
3682,1
3686,1
3702,1
3708,1
3712,1
3717,1
3721,1
3731,1
3756,1
3759,1
3767,1
3783,1
3789,1
3790,1
3792,1
3795,1
3798,1
3800,1
3813,1
3864,1
3868,1
3870,1
3894,1
3906,1
3918,1
3941,1
3953,1
3954,1
3985,1
3992,1
4004,1
4017,1
4025,1
4026,1
4071,1
4074,1
4075,1
4090,1
4094,1
4117,1
4185,1
4189,1
4191,1
4223,1
4226,1
4227,1
4238,1
4239,1
4262,1
4263,1
4266,1
4343,1
4375,1
4380,1
4390,1
4393,1
