counter,crnf
19,1
72,1
88,1
92,1
118,1
119,1
122,1
171,1
173,1
174,1
295,1
296,1
297,1
298,1
305,1
310,1
313,1
328,1
336,1
388,1
389,1
407,1
424,1
427,1
466,1
478,1
504,1
528,1
529,1
605,1
607,1
608,1
610,1
626,1
634,1
662,1
665,1
673,1
679,1
685,1
686,1
687,1
688,1
689,1
690,1
699,1
700,1
732,1
751,1
753,1
759,1
766,1
767,1
768,1
769,1
773,1
779,1
787,1
795,1
796,1
797,1
798,1
802,1
807,1
815,1
820,1
825,1
829,1
839,1
844,1
846,1
850,1
851,1
857,1
858,1
859,1
924,1
933,1
934,1
936,1
940,1
944,1
945,1
949,1
950,1
955,1
962,1
969,1
984,1
985,1
986,1
987,1
990,1
994,1
1015,1
1019,1
1021,1
1028,1
1030,1
1036,1
1046,1
1054,1
1055,1
1066,1
1074,1
1076,1
1077,1
1080,1
1082,1
1084,1
1085,1
1088,1
1096,1
1116,1
1117,1
1118,1
1120,1
1131,1
1133,1
1135,1
1136,1
1142,1
1143,1
1149,1
1150,1
1151,1
1154,1
1155,1
1159,1
1160,1
1174,1
1179,1
1181,1
1195,1
1199,1
1214,1
1219,1
1222,1
1224,1
1225,1
1230,1
1231,1
1252,1
1276,1
1277,1
1284,1
1285,1
1338,1
1372,1
1488,1
2050,1
2053,1
2062,1
2065,1
2074,1
2077,1
2079,1
2080,1
2087,1
2096,1
2104,1
2105,1
2106,1
2107,1
2108,1
2109,1
2111,1
2116,1
2118,1
2119,1
2133,1
2136,1
2138,1
2145,1
2151,1
2152,1
2164,1
2188,1
2315,1
2339,1
2340,1
2343,1
2371,1
2376,1
2399,1
2406,1
2409,1
2411,1
2418,1
2419,1
2420,1
2440,1
2448,1
2474,1
2485,1
2486,1
2504,1
2564,1
2618,1
2620,1
2644,1
2734,1
2747,1
2749,1
2750,1
2751,1
2758,1
2759,1
2822,1
2826,1
2830,1
2833,1
2843,1
2858,1
2861,1
2870,1
2871,1
2872,1
2876,1
2878,1
2883,1
2897,1
2924,1
2931,1
2932,1
2939,1
2947,1
2948,1
2951,1
2952,1
3454,1
3457,1
3475,1
3476,1
3480,1
3481,1
3485,1
3500,1
3506,1
3521,1
3527,1
3580,1
3583,1
3590,1
3592,1
3633,1
3642,1
3655,1
3696,1
3698,1
3702,1
3716,1
3724,1
3725,1
3734,1
3735,1
3742,1
3743,1
3755,1
3757,1
3759,1
3770,1
3776,1
3778,1
3793,1
3797,1
3798,1
3811,1
3812,1
3816,1
3826,1
3842,1
3853,1
3857,1
3869,1
3870,1
3875,1
3880,1
3884,1
3885,1
3898,1
3899,1
3905,1
3906,1
3929,1
3940,1
3946,1
3948,1
3955,1
3956,1
3957,1
3958,1
3960,1
3966,1
3967,1
3974,1
3984,1
3986,1
3989,1
3990,1
3991,1
3992,1
3993,1
3997,1
3998,1
4013,1
4015,1
4016,1
4018,1
4020,1
4023,1
4025,1
4042,1
4045,1
4046,1
4047,1
4068,1
4070,1
4071,1
4073,1
4080,1
4086,1
4090,1
4093,1
4100,1
4101,1
4102,1
4114,1
4115,1
4116,1
4128,1
4137,1
4144,1
4161,1
4179,1
4232,1
4371,1
4404,1
4410,1
4492,1
4493,1
4507,1
4531,1
4542,1
4586,1
4619,1
4628,1
4645,1
4651,1
4662,1
4678,1
4679,1
4684,1
4687,1
4688,1
4695,1
4697,1
4712,1
4732,1
4758,1
4759,1
4783,1
4814,1
4831,1
4846,1
4851,1
4865,1
4880,1
4885,1
4886,1
4908,1
4911,1
4919,1
4920,1
4925,1
4935,1
4953,1
4959,1
4983,1
4984,1
4992,1
4993,1
4994,1
4995,1
4998,1
4999,1
5000,1
5001,1
5002,1
5003,1
5005,1
5006,1
5009,1
5011,1
5016,1
5025,1
5028,1
5029,1
5031,1
5032,1
5033,1
5036,1
5038,1
5039,1
5045,1
5047,1
5050,1
5059,1
5072,1
5074,1
5084,1
5085,1
5111,1
5125,1
5126,1
5129,1
5135,1
5274,1
5276,1
5279,1
5280,1
5284,1
5287,1
5290,1
5294,1
5296,1
5301,1
5303,1
5304,1
5314,1
5315,1
5328,1
5336,1
5346,1
5349,1
5350,1
5352,1
5357,1
5358,1
5361,1
5363,1
5365,1
5366,1
5403,1
5404,1
5414,1
5496,1
5497,1
5502,1
5503,1
5504,1
5513,1
5518,1
5519,1
5524,1
5527,1
5528,1
5529,1
5530,1
5534,1
5536,1
5538,1
5539,1
5541,1
5547,1
5549,1
5550,1
5552,1
5553,1
5555,1
5564,1
5601,1
5602,1
5607,1
5608,1
5609,1
5634,1
5652,1
5656,1
5657,1
5661,1
5665,1
5666,1
5667,1
5668,1
5669,1
5673,1
5678,1
5684,1
5685,1
5688,1
5702,1
5704,1
5705,1
5708,1
5711,1
5713,1
5722,1
5724,1
5742,1
5746,1
5749,1
5750,1
5751,1
5754,1
5756,1
5759,1
5761,1
5791,1
5795,1
5796,1
5799,1
5810,1
5820,1
5831,1
5849,1
5873,1
5874,1
5877,1
5899,1
5906,1
5911,1
5919,1
5923,1
5929,1
5985,1
6005,1
6008,1
6010,1
6014,1
6017,1
6019,1
6085,1
6092,1
6106,1
6209,1
6218,1
6241,1
6256,1
6259,1
6260,1
6269,1
6318,1
6337,1
6340,1
6342,1
6353,1
6372,1
6414,1
6417,1
6475,1
6555,1
6607,1
6688,1
6690,1
6699,1
6700,1
6707,1
6716,1
6734,1
6736,1
6737,1
6741,1
6742,1
6748,1
6755,1
6758,1
6804,1
6813,1
6819,1
6823,1
6860,1
6927,1
6935,1
6937,1
6953,1
6956,1
6961,1
6980,1
6983,1
6986,1
7012,1
7017,1
7024,1
7050,1
7054,1
7057,1
7066,1
7077,1
7112,1
7116,1
7118,1
7138,1
7176,1
7177,1
7184,1
7185,1
7206,1
7231,1
7258,1
7271,1
7273,1
7276,1
7294,1
7296,1
7300,1
7307,1
7314,1
7331,1
7382,1
7383,1
7387,1
7388,1
7389,1
7397,1
7399,1
7401,1
7403,1
7413,1
7418,1
7420,1
7423,1
7425,1
7431,1
7432,1
7439,1
7440,1
7444,1
7453,1
7454,1
7456,1
7464,1
7466,1
7467,1
7474,1
7475,1
7477,1
7478,1
7479,1
7526,1
7530,1
7534,1
7552,1
7593,1
7638,1
7644,1
7645,1
7646,1
7663,1
7664,1
7665,1
7667,1
7668,1
7669,1
7670,1
7678,1
7680,1
7683,1
7684,1
7715,1
7730,1
7731,1
7771,1
7800,1
7853,1
7878,1
7886,1
7890,1
7901,1
7902,1
7912,1
7932,1
7968,1
7969,1
7992,1
8002,1
8032,1
8034,1
8074,1
8075,1
8124,1
8149,1
8150,1
8153,1
8173,1
8182,1
