counter,crnf
2,1
4,1
44,1
47,1
50,1
69,1
184,1
474,1
478,1
479,1
494,1
586,1
587,1
590,1
596,1
601,1
611,1
654,1
669,1
792,1
796,1
804,1
812,1
814,1
815,1
818,1
819,1
822,1
823,1
824,1
841,1
844,1
845,1
854,1
855,1
862,1
870,1
880,1
881,1
890,1
892,1
897,1
906,1
911,1
914,1
915,1
933,1
935,1
938,1
939,1
944,1
946,1
947,1
949,1
959,1
961,1
968,1
971,1
972,1
973,1
975,1
981,1
982,1
983,1
984,1
992,1
994,1
1004,1
1008,1
1009,1
1012,1
1013,1
1017,1
1019,1
1022,1
1030,1
1031,1
1041,1
1042,1
1045,1
1046,1
1049,1
1050,1
1051,1
1056,1
1059,1
1085,1
1118,1
1135,1
1139,1
1143,1
1152,1
1169,1
1175,1
1177,1
1178,1
1180,1
1181,1
1182,1
1183,1
1184,1
1210,1
1211,1
1217,1
1232,1
1240,1
1241,1
1243,1
1257,1
1259,1
1261,1
1263,1
1265,1
1272,1
1294,1
1295,1
1297,1
1322,1
1338,1
1339,1
1340,1
1345,1
1355,1
1367,1
1380,1
1390,1
1428,1
1431,1
1435,1
1436,1
1437,1
1438,1
1468,1
1477,1
1512,1
1524,1
1532,1
1533,1
1537,1
1539,1
1540,1
1541,1
1542,1
1545,1
1546,1
1547,1
1548,1
1549,1
1551,1
1552,1
1555,1
1556,1
1558,1
1597,1
1692,1
1697,1
1727,1
1736,1
1737,1
1752,1
1761,1
1762,1
1766,1
1804,1
1825,1
1842,1
1899,1
1902,1
1937,1
1970,1
2025,1
2027,1
2034,1
2035,1
2242,1
2274,1
2276,1
2463,1
2470,1
2478,1
2489,1
2491,1
2492,1
2493,1
2501,1
2502,1
2510,1
2513,1
2520,1
2527,1
2538,1
2550,1
2551,1
2555,1
2568,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2584,1
2589,1
2594,1
2601,1
2606,1
2607,1
2610,1
2612,1
2637,1
2650,1
2690,1
2724,1
2728,1
2746,1
2750,1
2751,1
2753,1
2756,1
2761,1
2779,1
2780,1
2787,1
2788,1
2789,1
2792,1
2793,1
2797,1
2798,1
2804,1
2807,1
2911,1
2912,1
2918,1
2928,1
2948,1
2967,1
2988,1
3005,1
3034,1
3050,1
3079,1
3086,1
3095,1
3116,1
3130,1
3135,1
3168,1
3186,1
3195,1
3226,1
3228,1
3231,1
3259,1
3279,1
3360,1
3361,1
3362,1
3363,1
3364,1
3366,1
3367,1
3369,1
3370,1
3371,1
3372,1
3373,1
3374,1
3379,1
3405,1
3450,1
3515,1
3516,1
3535,1
3536,1
3538,1
3545,1
3548,1
3552,1
3554,1
3557,1
3560,1
3561,1
3564,1
3596,1
3599,1
3673,1
3714,1
3783,1
3802,1
3823,1
3836,1
3841,1
3970,1
3971,1
4062,1
4087,1
4155,1
4156,1
4157,1
4158,1
4168,1
4174,1
4175,1
4180,1
4181,1
4187,1
4189,1
4191,1
4201,1
4204,1
4207,1
4209,1
4241,1
4316,1
4330,1
4332,1
4342,1
4348,1
4349,1
4353,1
4359,1
4360,1
4368,1
4425,1
4467,1
4468,1
4472,1
4473,1
4481,1
4497,1
4510,1
4543,1
4560,1
4582,1
4607,1
4608,1
4612,1
4649,1
4650,1
4689,1
4714,1
4744,1
4752,1
4753,1
4754,1
4756,1
4758,1
4760,1
4789,1
4790,1
4793,1
4817,1
4818,1
4826,1
4828,1
4829,1
4897,1
4907,1
4944,1
4962,1
4967,1
4973,1
4977,1
4991,1
4992,1
4995,1
4996,1
5009,1
5011,1
5017,1
5019,1
5020,1
5054,1
5064,1
5066,1
5074,1
5152,1
5175,1
5179,1
5180,1
5182,1
5186,1
5208,1
5286,1
5287,1
5293,1
5312,1
5314,1
5340,1
5341,1
5368,1
5369,1
5376,1
5380,1
5389,1
5431,1
5468,1
5487,1
5598,1
5615,1
5623,1
5655,1
5663,1
5673,1
5711,1
5714,1
5730,1
5745,1
5765,1
5778,1
5780,1
5787,1
5794,1
5798,1
5842,1
5865,1
5866,1
5868,1
5872,1
5874,1
5883,1
5886,1
5890,1
5907,1
5924,1
5925,1
5943,1
5944,1
5946,1
5964,1
5968,1
5971,1
5984,1
5985,1
5999,1
6006,1
6009,1
6024,1
6102,1
6112,1
6115,1
6132,1
6135,1
6136,1
6177,1
6178,1
6180,1
6185,1
6187,1
6189,1
6190,1
6191,1
6199,1
6220,1
6223,1
6226,1
6229,1
6231,1
6232,1
6304,1
6310,1
6317,1
6323,1
6324,1
6325,1
6329,1
6331,1
6333,1
6336,1
6342,1
6345,1
6364,1
6376,1
6397,1
6398,1
6399,1
6406,1
6407,1
6408,1
6409,1
6410,1
6416,1
6444,1
6509,1
6510,1
6693,1
6695,1
6697,1
6705,1
6855,1
6868,1
6869,1
6870,1
6872,1
6875,1
6877,1
6896,1
6901,1
6911,1
6912,1
6923,1
6925,1
6930,1
6932,1
6933,1
