counter,crnf
27,1
28,1
32,1
40,1
72,1
168,1
171,1
172,1
173,1
175,1
183,1
184,1
185,1
206,1
207,1
208,1
294,1
384,1
396,1
548,1
552,1
557,1
567,1
587,1
614,1
645,1
647,1
648,1
649,1
652,1
852,1
859,1
861,1
862,1
864,1
865,1
866,1
867,1
876,1
914,1
956,1
959,1
962,1
963,1
964,1
966,1
967,1
977,1
978,1
984,1
985,1
989,1
998,1
1002,1
1008,1
1010,1
1022,1
1028,1
1029,1
1032,1
1055,1
1056,1
1057,1
1207,1
1208,1
1210,1
1211,1
1269,1
1280,1
1316,1
1352,1
1443,1
1584,1
1590,1
1591,1
1609,1
1621,1
1634,1
1644,1
1647,1
1712,1
1761,1
1852,1
1882,1
1883,1
1898,1
1950,1
1960,1
1961,1
1985,1
1989,1
1990,1
2011,1
2022,1
2027,1
2052,1
2128,1
2132,1
2137,1
2138,1
2257,1
2258,1
2260,1
2261,1
2262,1
2275,1
2276,1
2284,1
2288,1
2290,1
2294,1
2296,1
2297,1
2299,1
2300,1
2301,1
2302,1
2306,1
2307,1
2308,1
2309,1
2311,1
2315,1
2317,1
2320,1
2328,1
2329,1
2332,1
2337,1
2338,1
2341,1
2344,1
2346,1
2348,1
2350,1
2351,1
2355,1
2356,1
2357,1
2358,1
2360,1
2365,1
2366,1
2371,1
2374,1
2381,1
2382,1
2383,1
2385,1
2387,1
2391,1
2392,1
2394,1
2397,1
2399,1
2400,1
2402,1
2403,1
2405,1
2409,1
2410,1
2413,1
2414,1
2431,1
2432,1
2433,1
2435,1
2436,1
2437,1
2438,1
2439,1
2440,1
2442,1
2445,1
2446,1
2447,1
2450,1
2451,1
2453,1
2454,1
2455,1
2456,1
2459,1
2467,1
2468,1
2471,1
2476,1
2485,1
2488,1
2490,1
2493,1
2497,1
2500,1
2501,1
2502,1
2512,1
2518,1
2519,1
2520,1
2523,1
2528,1
2532,1
2534,1
2548,1
2551,1
2554,1
2555,1
2559,1
2566,1
2568,1
2573,1
2575,1
2577,1
2581,1
2582,1
2583,1
2586,1
2587,1
2588,1
2589,1
2593,1
2594,1
2601,1
2604,1
2605,1
2614,1
2616,1
2618,1
2624,1
2626,1
2629,1
2635,1
2640,1
2643,1
2660,1
2664,1
2665,1
2673,1
2674,1
2676,1
2678,1
2692,1
2715,1
2716,1
2730,1
2731,1
2742,1
2759,1
2763,1
2765,1
2769,1
2772,1
2775,1
2789,1
2797,1
2798,1
2985,1
3033,1
3036,1
3038,1
3044,1
3055,1
3063,1
3065,1
3071,1
3074,1
3076,1
3078,1
3097,1
3104,1
3110,1
3126,1
3127,1
3138,1
3141,1
3143,1
3144,1
3145,1
3146,1
3150,1
3165,1
3169,1
3177,1
3178,1
3179,1
3186,1
3189,1
3228,1
3241,1
3290,1
3338,1
3339,1
3341,1
3363,1
3366,1
3380,1
3381,1
3414,1
3415,1
3430,1
3448,1
3623,1
3707,1
3759,1
3768,1
3827,1
3843,1
3845,1
3846,1
3853,1
3854,1
3867,1
3872,1
3887,1
3888,1
3894,1
3960,1
3965,1
3968,1
3969,1
3973,1
3975,1
3986,1
4000,1
4017,1
4041,1
4048,1
4049,1
4058,1
4060,1
4064,1
4065,1
4083,1
4096,1
4099,1
4100,1
4101,1
4104,1
4115,1
4117,1
4118,1
4129,1
4166,1
4168,1
4171,1
4180,1
4187,1
4199,1
4201,1
4202,1
4212,1
4214,1
4215,1
4217,1
4238,1
4242,1
4244,1
4245,1
4250,1
4258,1
4261,1
4268,1
4285,1
4294,1
4297,1
4313,1
4327,1
4333,1
4335,1
4336,1
4339,1
4359,1
4365,1
4373,1
4374,1
4379,1
4396,1
4403,1
4452,1
4457,1
4458,1
4467,1
4470,1
4473,1
4489,1
4508,1
4509,1
4513,1
4535,1
4580,1
4601,1
4602,1
4608,1
4613,1
4629,1
4650,1
4661,1
4679,1
4708,1
4710,1
4732,1
4733,1
4811,1
4820,1
4825,1
4834,1
4921,1
4930,1
4968,1
4969,1
4970,1
4971,1
5032,1
5061,1
5126,1
5167,1
5293,1
5446,1
5487,1
5489,1
5498,1
5502,1
5529,1
5546,1
5569,1
5573,1
5581,1
5599,1
5600,1
5623,1
5628,1
5656,1
5661,1
5664,1
5669,1
5672,1
5680,1
5692,1
5695,1
5706,1
5709,1
5713,1
5735,1
5784,1
5785,1
5788,1
5828,1
5936,1
5937,1
5962,1
5969,1
5976,1
5979,1
5984,1
5998,1
6001,1
6002,1
6007,1
6022,1
6023,1
6032,1
6044,1
6048,1
6050,1
6052,1
6181,1
6190,1
6195,1
6223,1
6224,1
6225,1
6259,1
6260,1
6293,1
6309,1
6317,1
6320,1
6321,1
6322,1
6331,1
6332,1
6336,1
6353,1
6355,1
6357,1
6368,1
6388,1
6405,1
6428,1
6444,1
6485,1
6498,1
6516,1
6517,1
6520,1
6522,1
6524,1
6540,1
6543,1
6548,1
6573,1
6625,1
6646,1
6647,1
6649,1
6653,1
6657,1
6670,1
6680,1
6845,1
6847,1
6852,1
6953,1
6981,1
6983,1
7059,1
7066,1
7074,1
7094,1
7096,1
7103,1
7111,1
7118,1
7161,1
7193,1
7242,1
7277,1
7304,1
7307,1
7324,1
7327,1
7340,1
7373,1
7378,1
7387,1
7391,1
7398,1
7401,1
7421,1
7434,1
7435,1
7439,1
7440,1
7456,1
7478,1
7497,1
7501,1
7503,1
7504,1
7506,1
7508,1
7525,1
7528,1
7531,1
7533,1
7608,1
7615,1
7622,1
7623,1
7635,1
7639,1
7649,1
7653,1
7662,1
7663,1
7666,1
7734,1
7774,1
7779,1
7783,1
7785,1
7793,1
7794,1
7869,1
7872,1
7875,1
7876,1
8031,1
8085,1
8188,1
8194,1
8195,1
8196,1
8205,1
8227,1
8228,1
8232,1
8233,1
8238,1
8240,1
8243,1
8247,1
8248,1
8250,1
8257,1
8259,1
8260,1
8264,1
8269,1
8270,1
8271,1
8278,1
8284,1
8288,1
8294,1
8295,1
8296,1
8301,1
8303,1
8305,1
8306,1
8310,1
8324,1
8397,1
8405,1
8422,1
8433,1
8441,1
8442,1
8445,1
8460,1
8468,1
8470,1
8473,1
8474,1
8475,1
8481,1
8482,1
8483,1
8493,1
8502,1
8535,1
8545,1
8567,1
8570,1
8572,1
8579,1
8589,1
8598,1
8601,1
8603,1
8612,1
8613,1
8620,1
8622,1
8625,1
8628,1
8636,1
8638,1
8646,1
8648,1
8659,1
8665,1
8667,1
8683,1
8692,1
8702,1
8709,1
8714,1
8716,1
8725,1
8733,1
8734,1
8739,1
8747,1
8756,1
8761,1
8765,1
8772,1
8773,1
8779,1
8783,1
8784,1
8786,1
8794,1
8796,1
8828,1
8835,1
8837,1
8867,1
8871,1
8883,1
8899,1
8909,1
8928,1
8936,1
8938,1
8943,1
8945,1
8948,1
8960,1
8961,1
8971,1
8975,1
8980,1
8995,1
8996,1
8998,1
9009,1
9010,1
9015,1
9018,1
9020,1
9024,1
9043,1
9061,1
9102,1
9104,1
9139,1
9141,1
9143,1
9145,1
9147,1
9148,1
9154,1
9155,1
9188,1
9366,1
9416,1
9611,1
9639,1
9642,1
9643,1
9651,1
9657,1
9674,1
9675,1
9766,1
9787,1
9851,1
9860,1
9865,1
9866,1
9867,1
9868,1
9893,1
9898,1
9921,1
9935,1
9937,1
9939,1
9944,1
9945,1
9947,1
9955,1
9967,1
9968,1
9986,1
9992,1
9996,1
10015,1
10021,1
10022,1
10023,1
10026,1
10027,1
10028,1
10029,1
10032,1
10034,1
10046,1
10047,1
10051,1
10052,1
10055,1
10057,1
10060,1
10089,1
10111,1
10113,1
10115,1
10116,1
10118,1
10121,1
10125,1
10133,1
10144,1
10154,1
10157,1
10162,1
10177,1
10193,1
10196,1
10197,1
