counter,crnf
0,1
9,1
10,1
24,1
55,1
58,1
82,1
101,1
115,1
117,1
118,1
127,1
129,1
130,1
131,1
134,1
148,1
166,1
170,1
172,1
174,1
175,1
176,1
181,1
191,1
200,1
215,1
224,1
225,1
227,1
232,1
233,1
235,1
255,1
256,1
263,1
316,1
339,1
362,1
363,1
381,1
385,1
386,1
389,1
392,1
394,1
405,1
406,1
407,1
420,1
422,1
435,1
437,1
442,1
443,1
474,1
481,1
493,1
496,1
526,1
539,1
554,1
555,1
558,1
574,1
575,1
576,1
588,1
591,1
599,1
609,1
610,1
627,1
642,1
643,1
650,1
653,1
674,1
685,1
692,1
696,1
697,1
699,1
706,1
711,1
718,1
735,1
738,1
739,1
740,1
743,1
744,1
748,1
749,1
759,1
794,1
798,1
805,1
821,1
823,1
825,1
827,1
895,1
896,1
897,1
898,1
900,1
901,1
902,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
915,1
919,1
920,1
948,1
950,1
954,1
960,1
970,1
971,1
980,1
986,1
990,1
991,1
1016,1
1021,1
1033,1
1041,1
1042,1
1043,1
1044,1
1051,1
1053,1
1054,1
1058,1
1061,1
1094,1
1100,1
1101,1
1103,1
1104,1
1125,1
1137,1
1138,1
1140,1
1146,1
1147,1
1152,1
1178,1
1181,1
1206,1
1210,1
1222,1
1223,1
1237,1
1238,1
1239,1
1241,1
1242,1
1243,1
1248,1
1255,1
1258,1
1263,1
1278,1
1280,1
1296,1
1299,1
1308,1
1313,1
1360,1
1373,1
1383,1
1384,1
1388,1
1389,1
1397,1
1404,1
1411,1
1434,1
1437,1
1438,1
1439,1
1442,1
1445,1
1447,1
1449,1
1455,1
1461,1
1473,1
1499,1
1504,1
1506,1
1509,1
1514,1
1541,1
1562,1
1564,1
1566,1
1588,1
1589,1
1628,1
1639,1
1647,1
1648,1
1658,1
1685,1
1711,1
1720,1
1722,1
1723,1
1729,1
1761,1
1788,1
1792,1
1793,1
1802,1
1814,1
1852,1
1857,1
1866,1
1925,1
1926,1
1950,1
1951,1
1952,1
1957,1
1981,1
1982,1
1983,1
1996,1
2013,1
2033,1
2037,1
2038,1
2044,1
2060,1
2061,1
2071,1
2078,1
2079,1
2081,1
2110,1
2112,1
2125,1
2147,1
2164,1
2165,1
2169,1
2172,1
2179,1
2203,1
2205,1
2211,1
2212,1
2213,1
2216,1
2217,1
2221,1
2226,1
2228,1
2239,1
2240,1
2262,1
2263,1
2265,1
2283,1
2298,1
2302,1
2313,1
2314,1
2330,1
2377,1
2378,1
2422,1
2438,1
2439,1
2455,1
