counter,crnf
0,1
1,1
2,1
3,1
4,1
5,1
6,1
15,1
24,1
29,1
36,1
78,1
80,1
81,1
82,1
86,1
88,1
92,1
98,1
160,1
167,1
217,1
218,1
229,1
273,1
285,1
287,1
288,1
315,1
334,1
339,1
483,1
529,1
539,1
541,1
568,1
761,1
768,1
880,1
888,1
925,1
940,1
973,1
989,1
992,1
998,1
1029,1
1074,1
1175,1
1203,1
1209,1
1211,1
1222,1
1223,1
1228,1
1229,1
1231,1
1233,1
1234,1
1235,1
1240,1
1253,1
1255,1
1257,1
1264,1
1271,1
1277,1
1278,1
1284,1
1288,1
1294,1
1299,1
1305,1
1307,1
1308,1
1310,1
1318,1
1319,1
1321,1
1323,1
1333,1
1337,1
1338,1
1341,1
1342,1
1343,1
1348,1
1349,1
1351,1
1353,1
1354,1
1356,1
1364,1
1366,1
1371,1
1373,1
1399,1
1400,1
1404,1
1405,1
1415,1
1417,1
1418,1
1420,1
1423,1
1425,1
1426,1
1431,1
1432,1
1433,1
1437,1
1440,1
1441,1
1443,1
1526,1
1569,1
1572,1
1576,1
1577,1
1583,1
1586,1
1595,1
1597,1
1610,1
1615,1
1616,1
1621,1
1623,1
1720,1
1728,1
1929,1
1930,1
1932,1
1937,1
1957,1
1964,1
1965,1
1973,1
1981,1
1989,1
1994,1
2010,1
2011,1
2018,1
2022,1
2024,1
2025,1
2030,1
2032,1
2034,1
2040,1
2090,1
2099,1
2107,1
2108,1
2109,1
2110,1
2111,1
2112,1
2115,1
2120,1
2124,1
2128,1
2129,1
2130,1
2132,1
2133,1
2135,1
2137,1
2140,1
2144,1
2145,1
2148,1
2149,1
2150,1
2155,1
2169,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2182,1
2184,1
2190,1
2206,1
2217,1
2218,1
2221,1
2224,1
2233,1
2234,1
2239,1
2244,1
2246,1
2247,1
2254,1
2255,1
2258,1
2261,1
2262,1
2265,1
2266,1
2267,1
2268,1
2269,1
2271,1
2276,1
2289,1
2291,1
2316,1
2330,1
2332,1
2341,1
2343,1
2344,1
2381,1
2394,1
2405,1
2408,1
2417,1
2428,1
2437,1
2438,1
2442,1
2452,1
2476,1
2522,1
2540,1
2553,1
2555,1
2560,1
2563,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
2598,1
2617,1
2618,1
2620,1
2624,1
2626,1
2630,1
2633,1
2641,1
2646,1
2647,1
2649,1
2650,1
2652,1
2655,1
2657,1
2661,1
2662,1
2663,1
2664,1
2665,1
2667,1
2668,1
2669,1
2670,1
2671,1
2675,1
2676,1
2677,1
2693,1
2694,1
2697,1
2701,1
2702,1
2703,1
2705,1
2707,1
2714,1
2721,1
2723,1
2724,1
2725,1
2726,1
2727,1
2729,1
2730,1
2732,1
2741,1
2757,1
2758,1
2759,1
2761,1
2764,1
2765,1
2768,1
2771,1
2779,1
2808,1
2814,1
2817,1
2856,1
2860,1
2873,1
2878,1
2891,1
2893,1
2978,1
3006,1
3016,1
3021,1
3065,1
3095,1
3110,1
3234,1
3235,1
3247,1
3306,1
3322,1
3375,1
3396,1
3421,1
3422,1
3423,1
3432,1
3440,1
3441,1
3443,1
3451,1
3454,1
3455,1
3459,1
3482,1
3490,1
3501,1
3510,1
3516,1
3527,1
3543,1
3552,1
3556,1
3558,1
3563,1
3564,1
3565,1
3568,1
3569,1
3571,1
3573,1
3577,1
3580,1
3581,1
3596,1
3597,1
3598,1
3620,1
3625,1
3626,1
3629,1
3667,1
3720,1
3756,1
3763,1
3975,1
3992,1
4002,1
4005,1
4012,1
4021,1
4024,1
4031,1
4038,1
4043,1
4057,1
4058,1
4066,1
4077,1
4203,1
4223,1
4228,1
4232,1
4261,1
4264,1
4265,1
4266,1
4307,1
4312,1
4313,1
4367,1
4413,1
4436,1
4471,1
4472,1
4529,1
4530,1
4551,1
4569,1
4588,1
4589,1
4693,1
4712,1
4714,1
4723,1
4732,1
4755,1
4760,1
4769,1
4775,1
4777,1
4780,1
4783,1
4784,1
4801,1
4851,1
4865,1
4899,1
4912,1
4916,1
4940,1
4941,1
4942,1
4944,1
4945,1
4946,1
4947,1
4952,1
4955,1
4963,1
4964,1
4966,1
4969,1
4980,1
4983,1
4986,1
4988,1
4989,1
4992,1
5005,1
5010,1
5012,1
5013,1
5018,1
5038,1
5039,1
5041,1
5059,1
5083,1
5388,1
5389,1
5391,1
5394,1
5395,1
5396,1
5398,1
5399,1
5400,1
5401,1
5402,1
5404,1
5405,1
5408,1
5425,1
5434,1
5439,1
5442,1
5445,1
5446,1
5447,1
5451,1
5452,1
5459,1
5462,1
5465,1
5469,1
5471,1
5472,1
5482,1
5486,1
5491,1
5494,1
5501,1
5507,1
5508,1
5515,1
5518,1
5519,1
5520,1
5523,1
5531,1
5532,1
5535,1
5536,1
5537,1
5538,1
5539,1
5544,1
5546,1
5548,1
5549,1
5550,1
5551,1
5554,1
5555,1
5556,1
5563,1
5566,1
5567,1
5570,1
5572,1
5575,1
5579,1
5585,1
5597,1
5599,1
5685,1
5687,1
5698,1
5700,1
5736,1
5739,1
5756,1
5757,1
5760,1
5764,1
5765,1
5767,1
5788,1
5819,1
5821,1
5839,1
5845,1
5857,1
5888,1
5897,1
5908,1
5910,1
5917,1
5918,1
5919,1
5936,1
5949,1
5950,1
6002,1
6040,1
6042,1
6055,1
6057,1
6081,1
6085,1
6089,1
6093,1
6101,1
6108,1
6159,1
6160,1
6168,1
6254,1
6260,1
6261,1
6301,1
6339,1
6345,1
6347,1
6367,1
6374,1
6379,1
6386,1
6387,1
6388,1
6399,1
6414,1
6415,1
6416,1
6418,1
6423,1
6437,1
6443,1
6447,1
6451,1
6454,1
6459,1
6462,1
6463,1
6466,1
6470,1
6473,1
6485,1
6497,1
6498,1
6502,1
6518,1
6526,1
6527,1
6528,1
6554,1
6555,1
6665,1
6715,1
6733,1
6735,1
6737,1
6759,1
6766,1
6798,1
6810,1
6815,1
6831,1
6833,1
6839,1
6844,1
6861,1
6895,1
6896,1
6913,1
7035,1
7038,1
7041,1
7044,1
7048,1
7051,1
7054,1
7056,1
7057,1
7058,1
7062,1
7064,1
7073,1
7074,1
7083,1
7084,1
7112,1
7124,1
7129,1
7140,1
7156,1
7167,1
7172,1
7175,1
7197,1
7207,1
7252,1
7253,1
7260,1
7267,1
7268,1
7274,1
7280,1
7285,1
7299,1
7308,1
7309,1
7314,1
7325,1
7326,1
7327,1
7332,1
7387,1
7498,1
