counter,crnf
0,1
31,1
34,1
51,1
61,1
64,1
66,1
79,1
94,1
101,1
157,1
159,1
165,1
187,1
190,1
191,1
193,1
194,1
229,1
261,1
269,1
270,1
304,1
315,1
316,1
325,1
328,1
332,1
338,1
374,1
468,1
483,1
486,1
488,1
496,1
520,1
522,1
525,1
526,1
527,1
528,1
537,1
538,1
553,1
564,1
566,1
569,1
586,1
596,1
599,1
600,1
604,1
628,1
652,1
654,1
669,1
670,1
672,1
673,1
674,1
710,1
724,1
731,1
732,1
770,1
771,1
774,1
775,1
778,1
779,1
792,1
823,1
846,1
868,1
888,1
892,1
898,1
903,1
921,1
924,1
980,1
981,1
988,1
1041,1
1044,1
1054,1
1063,1
1076,1
1079,1
1138,1
1140,1
1156,1
1157,1
1167,1
1168,1
1170,1
1174,1
1175,1
1189,1
1219,1
1230,1
1254,1
1279,1
1284,1
1288,1
1314,1
1340,1
1343,1
1344,1
1358,1
1365,1
1369,1
1370,1
1389,1
1433,1
1443,1
1445,1
1451,1
1456,1
1471,1
1490,1
1494,1
1498,1
1514,1
1522,1
1561,1
1563,1
1567,1
1572,1
1574,1
1599,1
1600,1
1601,1
1607,1
1613,1
1622,1
1644,1
1646,1
1647,1
1674,1
1685,1
1689,1
1690,1
1692,1
1706,1
1707,1
1714,1
1715,1
1731,1
1734,1
1735,1
1755,1
1758,1
1761,1
1777,1
1780,1
1782,1
1785,1
1787,1
1788,1
1801,1
1824,1
1826,1
1829,1
1830,1
1831,1
1838,1
1847,1
1848,1
1929,1
1934,1
1945,1
1947,1
1955,1
1956,1
1976,1
2006,1
2023,1
2031,1
2065,1
2068,1
2072,1
2085,1
2086,1
2087,1
2093,1
2104,1
2106,1
2126,1
2144,1
2145,1
2155,1
2158,1
2160,1
2174,1
2180,1
2181,1
2190,1
2215,1
2217,1
2218,1
2222,1
2256,1
2262,1
2277,1
2278,1
2280,1
2281,1
2282,1
2285,1
2288,1
2294,1
2295,1
2303,1
2326,1
2335,1
2363,1
2372,1
2373,1
2378,1
2387,1
2388,1
2430,1
2435,1
2441,1
2449,1
2514,1
2521,1
2536,1
2540,1
2542,1
2544,1
2557,1
2563,1
2589,1
2597,1
2598,1
2599,1
2600,1
2605,1
2609,1
2623,1
2627,1
2629,1
2630,1
2641,1
2642,1
2644,1
2645,1
2646,1
2680,1
2681,1
2714,1
2734,1
2781,1
2785,1
2787,1
2802,1
2813,1
2903,1
2905,1
2906,1
2910,1
2923,1
2925,1
2926,1
2939,1
2955,1
2960,1
2967,1
2979,1
2982,1
2986,1
2991,1
2993,1
2994,1
3001,1
3038,1
3074,1
3102,1
3109,1
3113,1
3122,1
3127,1
3131,1
3132,1
3148,1
3153,1
3155,1
3164,1
3172,1
3207,1
3210,1
3212,1
3215,1
3216,1
3224,1
3238,1
3249,1
3270,1
3302,1
3303,1
3330,1
3333,1
3336,1
3344,1
