counter,crnf
0,1
1,1
4,1
13,1
14,1
37,1
40,1
49,1
59,1
102,1
142,1
147,1
171,1
172,1
173,1
174,1
194,1
204,1
206,1
207,1
279,1
282,1
283,1
294,1
298,1
308,1
416,1
420,1
424,1
426,1
433,1
445,1
446,1
447,1
449,1
507,1
520,1
544,1
545,1
551,1
561,1
566,1
581,1
584,1
588,1
599,1
605,1
608,1
611,1
614,1
615,1
621,1
640,1
641,1
650,1
652,1
663,1
666,1
667,1
670,1
686,1
693,1
702,1
708,1
718,1
727,1
748,1
757,1
766,1
780,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
814,1
821,1
830,1
831,1
849,1
850,1
875,1
883,1
889,1
890,1
921,1
922,1
946,1
948,1
949,1
950,1
951,1
960,1
962,1
964,1
965,1
967,1
968,1
969,1
970,1
971,1
972,1
976,1
979,1
980,1
998,1
1002,1
1006,1
1007,1
1008,1
1015,1
1043,1
1044,1
1045,1
1046,1
1065,1
1066,1
1132,1
1133,1
1143,1
1144,1
1145,1
1147,1
1152,1
1238,1
1239,1
1261,1
1276,1
1280,1
1281,1
1282,1
1286,1
1287,1
1291,1
1295,1
1296,1
1297,1
1298,1
1668,1
1672,1
1673,1
1674,1
1675,1
1688,1
1689,1
1743,1
1827,1
1871,1
2132,1
2133,1
2280,1
2281,1
2288,1
2294,1
2295,1
2298,1
2330,1
2335,1
2352,1
2361,1
2362,1
2373,1
2410,1
2428,1
2453,1
2454,1
2459,1
2465,1
2466,1
2472,1
2473,1
2474,1
2475,1
2552,1
2663,1
2666,1
2670,1
2672,1
2673,1
2676,1
2702,1
2708,1
2719,1
2817,1
2821,1
2827,1
2830,1
2834,1
2837,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2848,1
2849,1
2851,1
2853,1
2856,1
2861,1
2862,1
2863,1
2866,1
2868,1
2869,1
2870,1
2874,1
2878,1
2881,1
2892,1
2893,1
2897,1
2900,1
2901,1
2908,1
2915,1
2921,1
2922,1
2979,1
2980,1
2987,1
2991,1
2995,1
3005,1
3029,1
3049,1
3054,1
3112,1
3113,1
3117,1
3136,1
3144,1
3150,1
3160,1
3163,1
3166,1
3167,1
3168,1
3170,1
3171,1
3172,1
3201,1
3203,1
3207,1
3213,1
3216,1
3219,1
3226,1
3268,1
3270,1
3285,1
3289,1
3293,1
3308,1
3311,1
3313,1
3314,1
3341,1
3347,1
3351,1
3489,1
3569,1
3577,1
3578,1
3579,1
3580,1
3592,1
3615,1
3634,1
3638,1
3651,1
3652,1
3653,1
3654,1
3656,1
3657,1
3658,1
3660,1
3664,1
3667,1
3668,1
3669,1
3670,1
3672,1
3674,1
3675,1
3676,1
3679,1
3685,1
3714,1
3716,1
3717,1
3751,1
3754,1
3782,1
3815,1
3854,1
3862,1
3876,1
3881,1
3897,1
3900,1
3921,1
3923,1
3925,1
3926,1
3929,1
3931,1
3932,1
3933,1
3945,1
3946,1
3951,1
3952,1
3955,1
3958,1
3960,1
3961,1
3968,1
3984,1
3990,1
3998,1
4002,1
4003,1
4023,1
4024,1
4025,1
4029,1
4030,1
4032,1
4037,1
4039,1
4041,1
4045,1
4046,1
4056,1
4067,1
4069,1
4075,1
4091,1
4093,1
4105,1
4106,1
4126,1
4133,1
4134,1
4139,1
4204,1
4207,1
4208,1
4209,1
4215,1
4216,1
4218,1
4219,1
4223,1
4237,1
4245,1
4250,1
4253,1
4259,1
4261,1
4263,1
4264,1
4267,1
4275,1
4278,1
4280,1
4281,1
4282,1
4283,1
4287,1
4288,1
4307,1
4308,1
4312,1
4322,1
4329,1
4332,1
4333,1
4335,1
4336,1
4362,1
4371,1
4372,1
4379,1
4388,1
4392,1
4393,1
4403,1
4408,1
4411,1
4417,1
4419,1
4423,1
4426,1
4433,1
4434,1
4435,1
4452,1
4475,1
4477,1
4479,1
4480,1
4491,1
4492,1
4496,1
4497,1
4518,1
4520,1
4531,1
4532,1
4543,1
4557,1
4558,1
4576,1
4578,1
4580,1
4587,1
4588,1
4589,1
4633,1
4634,1
4644,1
4647,1
4651,1
4652,1
4653,1
4654,1
4662,1
4669,1
4689,1
4691,1
4700,1
4716,1
4718,1
4730,1
4745,1
4751,1
4752,1
4757,1
4778,1
4779,1
4780,1
4783,1
4788,1
4799,1
4801,1
4807,1
4812,1
4814,1
4824,1
4862,1
4866,1
4867,1
4869,1
4872,1
4875,1
4888,1
4902,1
4905,1
4906,1
4907,1
4912,1
4914,1
4916,1
4917,1
4920,1
4994,1
4996,1
4997,1
4999,1
5018,1
5019,1
5020,1
5160,1
5169,1
5289,1
5291,1
5317,1
5319,1
5321,1
5327,1
5360,1
5376,1
5391,1
5442,1
5464,1
5482,1
5508,1
5521,1
5539,1
5551,1
5569,1
5685,1
5687,1
5689,1
5694,1
5703,1
5704,1
5766,1
5791,1
5832,1
5847,1
5851,1
5876,1
5877,1
5878,1
5890,1
5901,1
5961,1
5974,1
5975,1
5977,1
5985,1
5987,1
5988,1
5991,1
5996,1
5998,1
6000,1
6002,1
6003,1
6004,1
6008,1
6019,1
6021,1
6032,1
6039,1
6044,1
6049,1
6050,1
6053,1
6058,1
6071,1
6073,1
6076,1
6079,1
6081,1
6084,1
6089,1
6092,1
6094,1
6098,1
6104,1
6129,1
6147,1
6151,1
6155,1
6160,1
6162,1
6163,1
6164,1
6167,1
6172,1
6180,1
6184,1
6185,1
6189,1
6193,1
6196,1
6197,1
6198,1
6202,1
6203,1
6205,1
6210,1
6211,1
6212,1
6221,1
6223,1
6226,1
6227,1
6231,1
6236,1
6238,1
6240,1
6242,1
6244,1
6245,1
6247,1
6248,1
6249,1
6250,1
6251,1
6252,1
6253,1
6256,1
6260,1
6269,1
6270,1
6271,1
6277,1
6290,1
6301,1
6310,1
6313,1
6314,1
6324,1
6325,1
6326,1
6328,1
6330,1
6333,1
6336,1
6338,1
6339,1
6340,1
6342,1
6345,1
6347,1
6352,1
6358,1
6386,1
6407,1
6410,1
6431,1
6458,1
6546,1
6548,1
6570,1
6594,1
6595,1
6605,1
6606,1
6610,1
6614,1
6616,1
6626,1
6631,1
6658,1
6690,1
6741,1
6792,1
6826,1
6831,1
6907,1
6908,1
6945,1
6952,1
7070,1
7080,1
7084,1
7103,1
7114,1
7116,1
7152,1
7212,1
7214,1
7239,1
7241,1
7247,1
7260,1
7268,1
7270,1
7283,1
7289,1
7304,1
7307,1
7308,1
7310,1
7337,1
7373,1
7378,1
7385,1
7452,1
7453,1
7486,1
