counter,crnf
6,1
8,1
18,1
100,1
129,1
134,1
162,1
164,1
165,1
171,1
194,1
220,1
253,1
254,1
279,1
292,1
312,1
321,1
337,1
352,1
375,1
388,1
389,1
409,1
417,1
437,1
445,1
446,1
447,1
453,1
463,1
549,1
573,1
575,1
576,1
577,1
578,1
599,1
600,1
631,1
648,1
672,1
691,1
701,1
702,1
716,1
718,1
723,1
746,1
747,1
748,1
778,1
780,1
781,1
783,1
805,1
807,1
817,1
824,1
831,1
839,1
847,1
848,1
858,1
859,1
860,1
909,1
936,1
943,1
945,1
948,1
950,1
952,1
953,1
965,1
977,1
994,1
1005,1
1037,1
1041,1
1042,1
1050,1
1078,1
1085,1
1088,1
1112,1
1115,1
1128,1
1140,1
1170,1
1175,1
1193,1
1213,1
1231,1
1232,1
1235,1
1240,1
1242,1
1245,1
1247,1
1257,1
1267,1
1286,1
1297,1
1298,1
1318,1
1343,1
1359,1
1379,1
1412,1
1419,1
1423,1
1429,1
1442,1
1447,1
1448,1
1449,1
1458,1
1465,1
1466,1
1468,1
1471,1
1477,1
1480,1
1487,1
1510,1
1511,1
1512,1
1513,1
1524,1
1527,1
1539,1
1554,1
1560,1
1567,1
1588,1
1591,1
1618,1
1621,1
1622,1
1624,1
1625,1
1626,1
1645,1
1649,1
1650,1
1663,1
1666,1
1672,1
1692,1
1705,1
1719,1
1721,1
1722,1
1723,1
1725,1
1726,1
1728,1
1730,1
1742,1
1753,1
1770,1
1796,1
1797,1
1802,1
1803,1
1850,1
1852,1
1857,1
1866,1
1885,1
1896,1
1913,1
1914,1
1923,1
1924,1
1928,1
1929,1
1932,1
1934,1
1942,1
1947,1
1977,1
1980,1
1982,1
1984,1
1986,1
1988,1
1989,1
2069,1
2085,1
2087,1
2095,1
2096,1
2101,1
2114,1
2118,1
2129,1
2140,1
2146,1
2153,1
2154,1
2159,1
2161,1
2163,1
2190,1
2194,1
2199,1
2221,1
2232,1
2238,1
2251,1
2252,1
2255,1
2258,1
2259,1
2271,1
2275,1
2280,1
2282,1
2283,1
2307,1
2311,1
2318,1
2321,1
2333,1
2353,1
2426,1
2427,1
2428,1
2430,1
2432,1
2435,1
2452,1
2460,1
2462,1
2466,1
2471,1
2482,1
2491,1
2499,1
2501,1
2502,1
2516,1
2549,1
2550,1
2554,1
2570,1
2571,1
2603,1
2608,1
2621,1
2623,1
2624,1
2633,1
2634,1
2635,1
2639,1
2643,1
2644,1
2645,1
2646,1
2651,1
2664,1
2692,1
2714,1
2715,1
2716,1
2717,1
2720,1
2747,1
2764,1
2775,1
2779,1
2780,1
2781,1
2793,1
2798,1
2799,1
2800,1
2810,1
2855,1
2860,1
2874,1
2875,1
2886,1
2887,1
2893,1
2894,1
2896,1
2939,1
2941,1
2942,1
2952,1
2967,1
2974,1
2991,1
3016,1
3098,1
3099,1
3106,1
3121,1
3131,1
3144,1
3146,1
3152,1
3172,1
3178,1
3195,1
3203,1
3205,1
3229,1
3277,1
3280,1
3281,1
3299,1
3314,1
3343,1
3347,1
3352,1
3362,1
3367,1
3371,1
3376,1
3396,1
3407,1
3436,1
3441,1
3446,1
3470,1
3476,1
3477,1
3487,1
3493,1
3502,1
3508,1
3513,1
3540,1
3547,1
3570,1
3576,1
3588,1
3621,1
3645,1
3668,1
3671,1
3680,1
3686,1
3706,1
3707,1
3708,1
3709,1
3720,1
3722,1
3723,1
3731,1
3732,1
3738,1
3746,1
3752,1
3757,1
3765,1
3777,1
3785,1
3787,1
3815,1
3817,1
3823,1
3826,1
3846,1
3854,1
3858,1
3903,1
3908,1
3921,1
3927,1
3945,1
3947,1
3956,1
3965,1
3980,1
4002,1
4029,1
4030,1
4036,1
4076,1
4078,1
4096,1
4103,1
4104,1
4111,1
4114,1
4117,1
4122,1
4127,1
4129,1
4140,1
4142,1
4157,1
4163,1
4185,1
4187,1
4189,1
4190,1
4199,1
4215,1
4216,1
4218,1
4219,1
4222,1
4223,1
4225,1
4232,1
4233,1
4235,1
4239,1
4277,1
4283,1
4284,1
4286,1
4305,1
4318,1
4325,1
4327,1
4328,1
4333,1
4342,1
4346,1
4374,1
4397,1
4398,1
4399,1
4422,1
4426,1
4447,1
4476,1
4478,1
4548,1
4552,1
4553,1
4556,1
4566,1
4572,1
4574,1
4610,1
4621,1
4623,1
4627,1
4630,1
4634,1
4635,1
4637,1
4640,1
4724,1
4746,1
4755,1
4759,1
4801,1
4877,1
4879,1
4880,1
4896,1
4907,1
4915,1
4920,1
4921,1
4922,1
4926,1
4952,1
4962,1
4979,1
4984,1
4985,1
4989,1
4996,1
4997,1
5011,1
5012,1
5015,1
5016,1
5108,1
5115,1
5120,1
5124,1
5126,1
5128,1
5129,1
5130,1
5131,1
5142,1
5152,1
5154,1
5160,1
5161,1
5174,1
5181,1
5189,1
5192,1
5203,1
5228,1
5234,1
5236,1
5251,1
5259,1
5276,1
5277,1
5286,1
5287,1
5293,1
5294,1
5309,1
5315,1
5320,1
5327,1
5346,1
5380,1
5390,1
5400,1
5430,1
5431,1
5434,1
5441,1
5453,1
5487,1
5490,1
5492,1
5501,1
5509,1
5515,1
5528,1
5575,1
5601,1
5615,1
5668,1
5669,1
5671,1
5681,1
5690,1
5701,1
5704,1
5725,1
5730,1
5750,1
5753,1
5756,1
5757,1
5786,1
5788,1
5803,1
5807,1
5833,1
5834,1
5836,1
5837,1
5853,1
5870,1
5874,1
5875,1
5876,1
5880,1
5910,1
5911,1
5916,1
5920,1
5922,1
5925,1
5935,1
5948,1
5963,1
5968,1
5981,1
5990,1
5991,1
5995,1
5996,1
6006,1
6014,1
6015,1
6028,1
6032,1
6033,1
6040,1
6041,1
6045,1
6056,1
6068,1
6069,1
6070,1
6082,1
6089,1
6092,1
6097,1
6100,1
6103,1
6107,1
6117,1
6120,1
6146,1
6150,1
6220,1
6223,1
6229,1
6254,1
6259,1
6263,1
6284,1
6285,1
6315,1
6338,1
6341,1
6342,1
6343,1
6348,1
6350,1
6351,1
6365,1
6367,1
6369,1
6373,1
6376,1
6393,1
6449,1
6485,1
6500,1
6533,1
6535,1
6541,1
6547,1
6559,1
6588,1
6598,1
6601,1
6618,1
6657,1
6663,1
6672,1
6674,1
6684,1
6704,1
6736,1
6746,1
6754,1
6772,1
6779,1
6784,1
6787,1
6835,1
6836,1
6837,1
6862,1
6863,1
6877,1
6886,1
6887,1
6888,1
6897,1
6902,1
6922,1
6964,1
6965,1
6989,1
6990,1
7013,1
7014,1
7019,1
7020,1
7027,1
7028,1
7030,1
7032,1
7036,1
7052,1
7058,1
7066,1
7099,1
7105,1
7120,1
7121,1
7126,1
7137,1
7140,1
7145,1
7156,1
7188,1
7189,1
7261,1
7299,1
7320,1
7362,1
7395,1
7399,1
7400,1
7401,1
7409,1
7410,1
7416,1
7429,1
7438,1
7447,1
7461,1
7518,1
7521,1
7523,1
7536,1
7537,1
7548,1
7574,1
7576,1
7585,1
7624,1
7627,1
7629,1
7632,1
7637,1
7641,1
7684,1
7691,1
7693,1
7694,1
7699,1
7703,1
7709,1
7710,1
7712,1
7713,1
7714,1
7715,1
7718,1
7722,1
7725,1
7732,1
7747,1
7750,1
7751,1
7757,1
7758,1
7760,1
7764,1
7771,1
7773,1
7803,1
7804,1
7805,1
7806,1
7807,1
7813,1
7867,1
7870,1
7886,1
7932,1
7937,1
7969,1
8107,1
8114,1
8116,1
8119,1
8131,1
8136,1
8142,1
8144,1
8157,1
8158,1
8159,1
8165,1
8210,1
8217,1
8265,1
8276,1
8278,1
8311,1
8314,1
8329,1
8333,1
8338,1
8393,1
8442,1
8444,1
8464,1
8504,1
8559,1
8570,1
8572,1
8616,1
8692,1
8700,1
