counter,crnf
87,1
103,1
129,1
135,1
136,1
173,1
185,1
215,1
216,1
242,1
244,1
371,1
372,1
373,1
374,1
552,1
1028,1
1029,1
1039,1
1048,1
1050,1
1053,1
1056,1
1058,1
1066,1
1067,1
1069,1
1074,1
1096,1
1097,1
1099,1
1101,1
1122,1
1153,1
1155,1
1158,1
1161,1
1189,1
1193,1
1204,1
1206,1
1222,1
1223,1
1226,1
1227,1
1229,1
1232,1
1234,1
1238,1
1243,1
1245,1
1246,1
1247,1
1248,1
1339,1
1345,1
1346,1
1871,1
1902,1
1918,1
1929,1
1988,1
1989,1
1990,1
1991,1
1992,1
1994,1
1995,1
2001,1
2035,1
2036,1
2037,1
2038,1
2046,1
2050,1
2051,1
2054,1
2057,1
2060,1
2064,1
2115,1
2121,1
2127,1
2128,1
2129,1
2130,1
2134,1
2135,1
2143,1
2162,1
2166,1
2181,1
2185,1
2187,1
2188,1
2190,1
2195,1
2197,1
2204,1
2206,1
2214,1
2223,1
2228,1
2231,1
2232,1
2233,1
2244,1
2249,1
2250,1
2257,1
2258,1
2276,1
2284,1
2297,1
2303,1
2304,1
2321,1
2322,1
2325,1
2328,1
2329,1
2330,1
2336,1
2337,1
2338,1
2346,1
2349,1
2350,1
2351,1
2358,1
2362,1
2363,1
2376,1
2378,1
2455,1
2456,1
2457,1
2458,1
2461,1
2468,1
2469,1
2470,1
2472,1
2473,1
2477,1
2490,1
2492,1
2497,1
2498,1
2500,1
2506,1
2507,1
2515,1
2516,1
2520,1
2521,1
2523,1
2524,1
2529,1
2572,1
2656,1
2660,1
2662,1
2665,1
2670,1
2671,1
2695,1
2697,1
2701,1
2706,1
2709,1
2716,1
2718,1
2720,1
2725,1
2729,1
2735,1
2766,1
2789,1
2828,1
2951,1
2968,1
3009,1
3047,1
3048,1
3049,1
3050,1
3058,1
3109,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3184,1
3185,1
3193,1
3197,1
3208,1
3211,1
3217,1
3222,1
3224,1
3226,1
3227,1
3237,1
3238,1
3239,1
3248,1
3252,1
3259,1
3271,1
3276,1
3288,1
3338,1
3355,1
3356,1
3368,1
3400,1
3413,1
3420,1
3422,1
3425,1
3429,1
3485,1
3492,1
3496,1
3497,1
3534,1
3560,1
3669,1
3672,1
3688,1
3723,1
3751,1
3840,1
3875,1
3879,1
3899,1
3921,1
3942,1
3947,1
3949,1
3950,1
3953,1
4076,1
4082,1
4083,1
4084,1
4091,1
4097,1
4100,1
4101,1
4106,1
4280,1
4281,1
4320,1
4322,1
4323,1
4324,1
4348,1
4349,1
4352,1
4354,1
4358,1
4367,1
4371,1
4398,1
4399,1
4404,1
4411,1
4425,1
4427,1
4428,1
4430,1
4431,1
4434,1
4436,1
4440,1
4442,1
4447,1
4449,1
4450,1
4451,1
4452,1
4457,1
4459,1
4460,1
4461,1
4474,1
4485,1
4488,1
4489,1
4493,1
4501,1
4507,1
4509,1
4511,1
4516,1
4517,1
4519,1
4521,1
4522,1
4523,1
4524,1
4528,1
4529,1
4531,1
4533,1
4535,1
4537,1
4538,1
4539,1
4540,1
4541,1
4542,1
4543,1
4546,1
4550,1
4553,1
4554,1
4559,1
4562,1
4563,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4576,1
4577,1
4578,1
4582,1
4584,1
4585,1
4596,1
4599,1
4603,1
4606,1
4608,1
4609,1
4611,1
4615,1
4616,1
4632,1
4633,1
4634,1
4635,1
4636,1
4639,1
4646,1
4648,1
4652,1
4653,1
4658,1
4667,1
4671,1
4672,1
4675,1
4676,1
4677,1
4683,1
4684,1
4685,1
4686,1
4701,1
4704,1
4705,1
4706,1
4707,1
4712,1
4719,1
4720,1
4723,1
4724,1
4735,1
4739,1
4740,1
4741,1
4743,1
4758,1
4774,1
4776,1
4787,1
4793,1
4796,1
4804,1
4817,1
4822,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,1
4842,1
4858,1
4864,1
4872,1
4879,1
4881,1
4888,1
4889,1
4892,1
4893,1
4894,1
4898,1
4900,1
4918,1
4921,1
4928,1
4938,1
4946,1
4954,1
4955,1
4956,1
4957,1
4960,1
4961,1
4964,1
4979,1
4984,1
4987,1
5004,1
5018,1
5020,1
5021,1
5073,1
5076,1
5077,1
5089,1
5103,1
5104,1
5105,1
5136,1
5150,1
5236,1
5241,1
5251,1
5278,1
5335,1
5338,1
5347,1
5376,1
5384,1
5391,1
5457,1
5459,1
5469,1
5472,1
5473,1
5478,1
5483,1
5486,1
5497,1
5498,1
5521,1
5534,1
5537,1
5549,1
5555,1
5570,1
5877,1
5880,1
5888,1
5914,1
5940,1
5942,1
5944,1
5946,1
5952,1
6082,1
6152,1
6158,1
6162,1
6321,1
6344,1
6433,1
6453,1
6513,1
6514,1
6515,1
6517,1
6518,1
6522,1
6526,1
6527,1
6543,1
6573,1
6614,1
6670,1
6671,1
6676,1
6713,1
6734,1
6758,1
6766,1
6768,1
6771,1
6774,1
6775,1
6778,1
6779,1
6781,1
6782,1
6783,1
6785,1
6788,1
6789,1
6790,1
6791,1
6793,1
6794,1
6795,1
6797,1
6813,1
6814,1
6836,1
6837,1
6840,1
6858,1
6866,1
6933,1
6935,1
6938,1
6951,1
6964,1
6966,1
6972,1
6985,1
6986,1
6994,1
7001,1
7002,1
7005,1
7039,1
7040,1
7041,1
7075,1
7124,1
7133,1
7135,1
7136,1
7156,1
7180,1
7214,1
7222,1
7232,1
7240,1
7246,1
7250,1
7266,1
7267,1
7281,1
7284,1
7290,1
7293,1
7302,1
7309,1
7310,1
7344,1
7397,1
7398,1
7399,1
7414,1
7419,1
7440,1
7441,1
7450,1
7451,1
7458,1
7463,1
7466,1
7468,1
7472,1
7473,1
7475,1
7498,1
7499,1
7500,1
7526,1
7530,1
7536,1
7537,1
7543,1
7544,1
7548,1
7551,1
7553,1
7554,1
7567,1
7569,1
7571,1
7574,1
7576,1
7577,1
7580,1
7608,1
7635,1
7636,1
7637,1
7638,1
7700,1
7704,1
7713,1
7714,1
7717,1
7762,1
7763,1
7764,1
7796,1
7798,1
7799,1
7804,1
7823,1
7824,1
7846,1
7852,1
7864,1
7874,1
7875,1
7876,1
7882,1
7886,1
7891,1
7893,1
7900,1
7901,1
7909,1
7917,1
7918,1
7922,1
7926,1
7941,1
7949,1
7950,1
7954,1
7964,1
7985,1
7988,1
7993,1
7998,1
8011,1
8034,1
8036,1
8037,1
8040,1
8051,1
8054,1
8059,1
8076,1
8082,1
8087,1
8088,1
8090,1
8091,1
8094,1
8096,1
8098,1
8107,1
8108,1
8109,1
8129,1
8130,1
8136,1
8145,1
8154,1
8156,1
8167,1
8177,1
8178,1
8191,1
8202,1
8204,1
8209,1
8211,1
8213,1
8235,1
8236,1
8241,1
8244,1
8246,1
8250,1
8251,1
8262,1
8269,1
8278,1
8280,1
8281,1
8282,1
8352,1
8356,1
8357,1
8358,1
8364,1
8366,1
8370,1
8404,1
8444,1
8463,1
8466,1
8469,1
8475,1
8553,1
8608,1
8629,1
8634,1
8658,1
8667,1
8693,1
8698,1
8785,1
8805,1
8840,1
8841,1
8842,1
8849,1
8852,1
8853,1
8854,1
8855,1
8861,1
8862,1
8867,1
8876,1
8881,1
8896,1
8913,1
8915,1
8924,1
8927,1
8929,1
8932,1
8937,1
8943,1
8945,1
8962,1
8982,1
8997,1
9000,1
9005,1
9006,1
9009,1
9015,1
9016,1
9017,1
9022,1
9027,1
9031,1
9033,1
9034,1
9041,1
9047,1
9066,1
9067,1
9068,1
9087,1
9088,1
9089,1
9090,1
9091,1
9094,1
9095,1
9097,1
9102,1
9107,1
9113,1
9116,1
9119,1
9124,1
9136,1
9152,1
9166,1
9167,1
9168,1
9169,1
9219,1
9221,1
9230,1
9245,1
9246,1
9255,1
9258,1
9273,1
9274,1
9290,1
9291,1
9294,1
9460,1
9462,1
9522,1
9573,1
9577,1
9580,1
9581,1
9591,1
9593,1
9613,1
9614,1
9617,1
9622,1
9630,1
9634,1
9640,1
9642,1
9650,1
9652,1
9658,1
9667,1
9669,1
9679,1
9687,1
9692,1
9695,1
9701,1
9706,1
9708,1
9712,1
9715,1
9732,1
9737,1
9746,1
9750,1
9752,1
9756,1
9759,1
9762,1
9763,1
9770,1
9789,1
9797,1
9798,1
9806,1
9811,1
9823,1
9826,1
9832,1
9838,1
9841,1
9843,1
9844,1
9866,1
9872,1
9874,1
9914,1
9915,1
9971,1
9972,1
9973,1
9977,1
9978,1
9983,1
9984,1
9985,1
9986,1
9987,1
9988,1
9989,1
10012,1
10014,1
