username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Irandisk,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,1
Ronni3rockstar,0.000,0.000,0.000,38.889,11.111,5.556,0.000,0.000,0.000,55.556,0.000,0,18,1
SnottyGomez,0.000,0.000,0.000,33.333,66.667,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
Iamanawesometaco,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,0.000,100.000,0.000,0,3,1
Wiki8613,0.000,0.000,0.000,14.286,0.000,0.000,0.000,0.000,0.000,14.286,0.000,0,7,1
Sermoyboy1996,0.000,0.000,0.000,28.571,0.000,0.000,0.000,0.000,0.000,28.571,0.000,0,7,1
Nizam655,3.371,5.618,1.124,20.225,0.000,14.607,12.360,0.000,10.112,34.831,0.000,0,89,1
Leootr1mm1,0.000,0.000,0.000,16.667,0.000,33.333,16.667,0.000,0.000,50.000,0.000,0,6,1
Rhoden91,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
XXDunnosCoolXx,0.000,0.000,0.000,50.000,0.000,50.000,50.000,0.000,0.000,100.000,0.000,0,2,1
Brthehtr,0.000,0.000,0.000,14.286,21.429,14.286,21.429,0.000,0.000,50.000,0.000,0,14,1
Vincexrapunxel,0.000,4.762,0.000,9.524,0.000,0.000,9.524,0.000,4.762,9.524,9.524,0,21,1
123abccc,0.000,0.000,0.000,33.333,0.000,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
Suckslow,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Cjc14752,0.000,0.000,0.000,0.000,0.000,7.692,0.000,0.000,0.000,7.692,0.000,0,13,1
Chicagolock,23.077,23.077,53.846,0.000,0.000,0.000,46.154,0.000,100.000,0.000,0.000,1,13,1
Big.glasses101,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0,3,1
Loastygd,0.000,0.000,0.000,16.667,0.000,50.000,50.000,0.000,0.000,66.667,0.000,0,6,1
123tacocat,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Yoloswag420kushdog,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Ottesyv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Stylishpony123,0.000,0.000,16.667,0.000,0.000,16.667,16.667,0.000,16.667,16.667,0.000,1,6,1
14Anoush,0.000,0.000,0.000,25.000,37.500,12.500,0.000,0.000,0.000,75.000,0.000,0,8,1
Anthonyinnit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Rdtfbjnkiytf,16.667,0.000,16.667,16.667,8.333,8.333,25.000,0.000,33.333,33.333,0.000,0,12,1
Angeloquitonz,5.556,11.111,27.778,0.000,0.000,16.667,22.222,0.000,44.444,16.667,0.000,0,18,1
Skeamo1,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
SamsungGalaxyS4hurricane,0.000,0.000,25.000,0.000,0.000,25.000,25.000,0.000,25.000,25.000,0.000,0,4,1
Adsfsdafds,0.000,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0,3,1
Blumpkin1,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Pop453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Plsstahp,5.556,0.000,44.444,0.000,0.000,5.556,38.889,0.000,50.000,5.556,0.000,1,18,1
Gustancubanos,33.333,0.000,16.667,0.000,0.000,0.000,33.333,0.000,50.000,0.000,0.000,1,6,1
Wasabish,0.000,0.000,0.000,0.000,0.000,20.000,20.000,0.000,0.000,20.000,0.000,0,5,1
Barrack umbooma,20.000,0.000,0.000,0.000,0.000,20.000,20.000,0.000,20.000,20.000,0.000,1,5,1
Dixen454,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Briguys1,0.000,0.000,0.000,33.333,66.667,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
Unorginal,0.000,0.000,13.333,6.667,6.667,46.667,46.667,0.000,13.333,60.000,0.000,1,15,1
Alpha Pax Omega,0.000,7.143,0.000,0.000,0.000,14.286,14.286,0.000,7.143,14.286,0.000,0,14,1
Zander1029384756,0.000,0.000,0.000,33.333,0.000,0.000,33.333,0.000,0.000,33.333,0.000,0,3,1
Adetka,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Strytrax.12,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
Uyderick,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Naruto uzumaki rey,0.000,0.000,0.000,0.000,0.000,27.273,18.182,0.000,0.000,27.273,0.000,0,11,1
Booker4senate,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Alang007,0.000,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,66.667,0.000,0,3,1
Tylerh12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Smells.wrong123,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,6,1
Bob20023,0.000,0.000,0.000,50.000,0.000,50.000,50.000,0.000,0.000,100.000,0.000,0,2,1
Swagster,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Charlieisboredblah,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Ploitiatian,0.000,0.000,0.000,50.000,0.000,0.000,50.000,0.000,0.000,50.000,0.000,0,2,1
일본,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
