username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Yvettejanemarie1,0.000,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0,3,1
Dogfish19,0.000,14.286,0.000,14.286,0.000,28.571,14.286,0.000,14.286,42.857,0.000,0,7,1
PunkPositive,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Lubricatedearings,0.000,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0,3,1
Lanceadrian,0.000,0.000,0.000,31.325,14.458,13.253,6.024,0.000,0.000,59.036,14.458,0,83,1
Iphonelover1234,0.000,0.000,0.000,33.333,0.000,55.556,55.556,0.000,0.000,100.000,0.000,0,9,1
Tekay99,0.000,0.000,0.000,66.667,33.333,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
Himan1234567890087654321,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
WorlclTraveller101,33.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,1,3,1
Kevin2341,0.000,0.000,0.000,54.545,9.091,9.091,9.091,0.000,0.000,72.727,0.000,0,11,1
Delta99999,0.000,0.000,0.000,14.286,14.286,28.571,0.000,0.000,0.000,71.429,0.000,0,7,1
12345678901234567890qwerty,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Jams94,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Doughnut07771,20.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0,5,1
Tedsnotface,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,5,1
Tetronix,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0.000,0.000,33.333,0.000,0,3,1
B2929,0.000,0.000,0.000,28.571,14.286,57.143,42.857,0.000,0.000,100.000,0.000,0,7,1
Jamese216,0.000,0.000,0.000,40.000,0.000,40.000,20.000,0.000,0.000,80.000,0.000,0,5,1
HeyItsTrain,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Post1ngm3,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Ballasdon,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,7,1
Nutter121212,0.000,0.000,16.667,0.000,0.000,16.667,16.667,0.000,16.667,16.667,0.000,0,6,1
HISTORY UNIVERSITY,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Sushi1009,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,1,3,1
Lobster900,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Bobbabobba12,0.000,0.000,0.000,0.000,0.000,12.500,12.500,0.000,0.000,12.500,0.000,0,8,1
Liberty2014,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0,3,1
Liberty2044,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0,5,1
Abdullahc9,71.429,28.571,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,7,1
Hallw025,0.000,0.000,0.000,25.000,0.000,50.000,25.000,0.000,0.000,75.000,0.000,0,4,1
69Jew69,0.000,0.000,7.143,17.857,0.000,32.143,39.286,0.000,7.143,50.000,0.000,0,28,1
Commputer,12.500,0.000,81.250,0.000,0.000,0.000,75.000,0.000,93.750,0.000,0.000,1,16,1
Bgfbx,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,0.000,66.667,0.000,0,3,1
Swagginout,0.000,0.000,7.692,0.000,0.000,0.000,0.000,0.000,7.692,0.000,0.000,0,13,1
Kzpf4s,0.000,0.000,0.000,33.333,0.000,50.000,50.000,0.000,0.000,83.333,0.000,0,6,1
IAmBoredToDeath,0.000,0.000,12.500,0.000,0.000,0.000,12.500,0.000,12.500,0.000,0.000,1,8,1
Johnwattjohnwatt,0.000,0.000,0.000,5.556,0.000,77.778,61.111,0.000,0.000,83.333,0.000,0,18,1
Iamsosmartandurnot,0.000,0.000,0.000,33.333,0.000,33.333,33.333,0.000,0.000,66.667,0.000,0,3,1
Flame1142,0.000,0.000,0.000,0.000,0.000,66.667,66.667,0.000,0.000,66.667,0.000,0,3,1
NinjaproFTW,0.000,0.000,0.000,0.000,0.000,25.000,25.000,0.000,0.000,25.000,0.000,0,4,1
Islamicschools,0.000,0.000,0.000,0.000,20.000,40.000,20.000,0.000,0.000,60.000,0.000,0,5,1
Jokerfan999,0.000,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0,3,1
Kafil bappy,14.286,14.286,71.429,0.000,0.000,0.000,57.143,0.000,100.000,0.000,0.000,1,7,1
Kirkjohnson495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
PizzaPizza12345678910,0.000,0.000,0.000,50.000,50.000,0.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Dbk0825,0.000,0.000,0.000,0.000,14.286,14.286,0.000,0.000,0.000,28.571,0.000,0,7,1
Thecoon1232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Phuckmehico,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Pattonlawd,0.000,0.000,0.000,16.667,0.000,50.000,33.333,0.000,0.000,66.667,0.000,0,6,1
Alzweea,0.000,0.000,0.000,37.500,12.500,37.500,25.000,0.000,0.000,87.500,0.000,0,8,1
Sammmx7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Themagicboss1990,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
DickSerious,0.000,0.000,100.000,0.000,0.000,0.000,66.667,0.000,100.000,0.000,0.000,1,3,1
Bhhnfg,0.000,0.000,0.000,16.667,0.000,66.667,66.667,0.000,0.000,83.333,0.000,0,6,1
Abe1McLovin,0.000,0.000,0.000,50.000,10.000,10.000,0.000,0.000,0.000,70.000,0.000,0,10,1
Urbex3,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,1
Qlirimtar1,0.000,0.000,0.000,0.000,0.000,60.000,20.000,0.000,0.000,60.000,0.000,0,5,1
HunterMCD,0.000,0.000,0.000,0.000,0.000,20.000,20.000,0.000,0.000,20.000,0.000,0,5,1
Bankbenj1,0.000,0.000,0.000,0.000,0.000,100.000,66.667,0.000,0.000,100.000,0.000,0,3,1
Theycallmekarl,0.000,0.000,0.000,6.667,0.000,13.333,13.333,0.000,0.000,20.000,0.000,0,15,1
Harry Pitts,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0,8,1
Smoshgoob,0.000,0.000,10.000,0.000,0.000,0.000,10.000,0.000,10.000,0.000,0.000,0,10,1
W. Calleen,0.000,0.000,40.000,0.000,0.000,0.000,20.000,0.000,40.000,0.000,0.000,1,5,1
Possessedbysatan,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
Koafc,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Summerplace69,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Hackerkid123,0.000,0.000,0.000,33.333,0.000,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
Travis13000,2.381,0.000,0.000,19.048,4.762,35.714,21.429,4.762,2.381,59.524,4.762,1,42,1
Bradmax11,0.000,0.000,0.000,16.667,0.000,50.000,33.333,0.000,0.000,66.667,0.000,0,6,1
Jamesthornton32,0.000,0.000,0.000,0.000,0.000,50.000,50.000,0.000,0.000,50.000,0.000,0,2,1
LSexyl,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0.000,0.000,33.333,0.000,0,6,1
Rickthehacker,0.000,0.000,0.000,40.000,0.000,60.000,40.000,0.000,0.000,100.000,0.000,0,5,1
Windstorm234,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0,5,1
Yahoo!Serious,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,1
Madmango12321,0.000,0.000,0.000,40.000,0.000,40.000,60.000,0.000,0.000,80.000,0.000,0,5,1
Jayden3107,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Som tanders,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Nmaxisepic,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Willgrif,0.000,0.000,0.000,0.000,0.000,100.000,75.000,0.000,0.000,100.000,0.000,0,4,1
Conc0rdd,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,33.333,0,3,1
Your Momus,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Jakelgodfrey,0.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,60.000,0.000,0,5,1
Jumanji99025,0.000,0.000,0.000,36.364,0.000,63.636,54.545,0.000,0.000,100.000,0.000,0,11,1
Peyten,0.000,0.000,0.000,0.000,0.000,100.000,80.000,0.000,0.000,100.000,0.000,0,5,1
Typhman22,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Gatorz,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
Thibaultgoyvaerts,0.000,0.000,0.000,20.000,0.000,20.000,20.000,0.000,0.000,40.000,0.000,0,5,1
CycloneTyphoonHurricane,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,7,1
Seanosaurus0716,0.000,0.000,0.000,25.000,25.000,0.000,0.000,0.000,0.000,50.000,0.000,0,4,1
