username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
GigaPlop,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,1,5,0
Chima4mani,0.901,0.000,0.901,22.973,1.802,30.180,22.523,0.000,1.802,54.955,8.559,0,222,0
AshworthVaz,25.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,25.000,25.000,0.000,0,4,0
Maggiemae154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,4,0
Rj Balam,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
Marty Rampola,6.667,6.667,0.000,13.333,0.000,13.333,13.333,0.000,13.333,26.667,0.000,0,15,0
Ejazhussaini786,0.000,50.000,50.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Telacks,11.765,0.000,17.647,5.882,17.647,0.000,11.765,0.000,29.412,23.529,0.000,1,17,0
Nadyhere,30.769,23.077,46.154,0.000,0.000,0.000,38.462,0.000,100.000,0.000,0.000,1,26,0
Purkaple,18.367,16.327,46.939,0.000,0.000,4.082,40.816,0.000,81.633,4.082,0.000,1,49,0
Liblaura,0.000,4.545,0.000,31.818,13.636,18.182,9.091,0.000,4.545,63.636,0.000,1,22,0
Ujjwal kannaujia,33.333,0.000,66.667,0.000,0.000,0.000,33.333,0.000,100.000,0.000,0.000,1,3,0
DuxInvictus,20.000,11.818,11.818,6.364,0.909,5.455,12.727,0.000,43.636,12.727,0.909,0,110,0
EnglishLoverWillie,0.000,0.000,0.000,0.000,4.167,33.333,12.500,0.000,0.000,37.500,12.500,1,24,0
NICHOLASKIMBRELL,0.000,0.000,11.111,0.000,22.222,22.222,11.111,0.000,11.111,44.444,0.000,1,9,0
Ailbeoreilly,0.000,0.000,100.000,0.000,0.000,0.000,66.667,0.000,100.000,0.000,0.000,1,3,0
Dnigmonova,12.025,12.658,13.924,8.861,3.797,4.430,13.924,0.000,38.608,17.089,0.000,1,158,0
Monetizeyourcat,8.511,10.638,31.915,0.000,0.000,0.000,21.277,0.000,51.064,0.000,0.000,1,47,0
Mariotheguy12,0.000,0.000,80.000,0.000,0.000,0.000,60.000,0.000,80.000,0.000,0.000,1,5,0
Millie Vadgama,35.849,28.302,11.321,0.000,0.000,0.000,5.660,0.000,75.472,0.000,0.000,1,53,0
Kasergc,0.000,3.125,0.000,6.250,6.250,0.000,3.125,0.000,3.125,12.500,9.375,1,32,0
Annfrenkel,15.385,7.692,46.154,0.000,0.000,0.000,30.769,0.000,69.231,0.000,0.000,1,13,0
TenseBeaver,1.408,1.408,7.042,0.000,2.817,7.042,9.859,0.000,9.859,9.859,8.451,1,71,0
Sandeepyadav.sky,0.000,33.333,66.667,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,3,0
Bredion1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,0
Jordanslytherin,18.421,5.263,31.579,0.000,0.000,15.789,36.842,0.000,55.263,15.789,0.000,1,38,0
Tremonist,5.217,0.000,5.217,6.957,12.174,21.739,19.130,0.000,10.435,40.870,4.348,1,115,0
Hjmason92,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0,4,0
Pstanish,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,5,0
Tiffany Luong,27.273,0.000,54.545,0.000,0.000,0.000,45.455,0.000,81.818,0.000,0.000,1,11,0
Khashayarteimoori,0.000,66.667,0.000,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,1,3,0
Cassmariepeterson77,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,8,0
Pavlosvos,0.000,0.000,0.000,57.143,14.286,28.571,14.286,0.000,0.000,100.000,0.000,0,7,0
Premmobile7296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,3,0
Finch2017,5.263,52.632,5.263,2.632,0.000,2.632,5.263,0.000,63.158,5.263,0.000,1,38,0
Garamondo,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0
Neeraj28101992,33.333,66.667,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,3,0
Kattriss,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,1,5,0
Pokemonsilph,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,0
Carlahaunted,0.000,0.000,20.000,0.000,0.000,40.000,40.000,0.000,20.000,40.000,0.000,1,5,0
Curre,0.000,0.000,14.286,0.000,14.286,0.000,0.000,0.000,14.286,14.286,0.000,1,7,0
Gamloth,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
Pedalla,19.048,28.571,23.810,0.000,0.000,0.000,23.810,4.762,71.429,0.000,0.000,1,21,0
SoupaAvgoLemono,20.000,40.000,40.000,0.000,0.000,0.000,40.000,0.000,100.000,0.000,0.000,1,5,0
Jonahcr,11.765,11.765,52.941,0.000,0.000,0.000,35.294,0.000,76.471,0.000,0.000,1,17,0
Johansen.fred,3.093,0.000,0.000,3.093,1.031,1.031,0.000,0.000,3.093,5.155,17.526,1,97,0
Wt2213,41.667,16.667,25.000,0.000,0.000,0.000,8.333,0.000,83.333,0.000,0.000,1,12,0
Nolly E Makaveli,50.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Peolyop,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,0
Bhill579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,0
WilliamLehnsherr,0.000,3.226,9.677,9.677,3.226,3.226,6.452,0.000,12.903,16.129,41.935,0,31,0
DrVenusNicolino,0.000,0.000,0.000,20.000,40.000,13.333,6.667,0.000,0.000,73.333,0.000,0,15,0
August H,3.333,26.667,3.333,0.000,6.667,3.333,0.000,0.000,33.333,10.000,0.000,1,30,0
NishachaudharyMAX,0.000,0.000,0.000,14.286,42.857,14.286,0.000,0.000,0.000,71.429,0.000,0,7,0
Ishwar Kataria,0.000,30.000,70.000,0.000,0.000,0.000,60.000,0.000,100.000,0.000,0.000,1,10,0
Dhoustonjackson,4.444,4.444,28.889,0.000,4.444,26.667,44.444,0.000,37.778,31.111,0.000,1,45,0
Josephdan,33.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,1,3,0
Sportguru,5.634,1.408,52.113,11.268,5.634,21.127,69.014,0.000,60.563,38.028,0.000,1,71,0
Nnjjbb,0.000,0.000,0.000,13.333,6.667,6.667,0.000,0.000,0.000,26.667,0.000,0,15,0
Tarombo-Turi Turian Siraja Turnip,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,0
Bspell4625,0.000,25.000,12.500,0.000,0.000,0.000,12.500,0.000,37.500,0.000,0.000,1,8,0
DaydreamsUK,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,0
HenryBaker2,0.000,0.000,0.000,11.111,0.000,0.000,11.111,0.000,0.000,11.111,0.000,1,9,0
Dilitikus 879,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
Wolfwin,0.000,2.000,4.000,2.000,2.000,20.000,4.000,0.000,6.000,24.000,42.000,0,50,0
DLadyInRed,0.000,33.333,33.333,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,1,3,0
Foldingbro,42.857,14.286,42.857,0.000,0.000,0.000,42.857,0.000,100.000,0.000,0.000,1,7,0
Buckwheatloaf,7.143,0.000,14.286,0.000,0.000,14.286,14.286,0.000,21.429,14.286,7.143,0,14,0
Jayy Savii,50.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
LaLo.Lobo,0.000,0.000,50.000,0.000,0.000,0.000,25.000,0.000,50.000,0.000,0.000,1,4,0
RuroniHS,0.000,5.263,5.263,0.000,0.000,15.789,5.263,0.000,10.526,15.789,0.000,0,19,0
Nehal Kumar Sharma,33.333,66.667,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,3,0
Applejames,0.000,0.000,0.000,0.000,0.000,19.355,16.129,0.000,0.000,19.355,9.677,0,31,0
Arshadihlas,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,0
Christie Nicoson,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,3,0
J66 J66,0.000,0.000,25.000,25.000,0.000,0.000,0.000,0.000,25.000,25.000,0.000,0,4,0
Alpatrum23,4.762,0.000,4.762,0.000,23.810,4.762,4.762,0.000,9.524,28.571,0.000,1,21,0
Heidi McMahon,75.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,100.000,0.000,0.000,1,4,0
Aiueoka,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,0
Jwilliams124,0.000,0.000,0.000,0.000,25.000,25.000,0.000,0.000,0.000,50.000,0.000,1,4,0
Ahmed habeeb hamed khamoor,18.750,6.250,12.500,0.000,0.000,6.250,6.250,0.000,37.500,6.250,0.000,1,16,0
Ihyb0192,0.000,0.000,0.000,20.000,20.000,0.000,0.000,0.000,0.000,40.000,0.000,1,10,0
LouiseNewell,0.000,6.250,12.500,12.500,6.250,6.250,6.250,0.000,18.750,25.000,0.000,1,16,0
Suzanne-Hollingsworth,66.667,33.333,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,3,0
Saabski,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0
Rockstargamesyy,50.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,100.000,0.000,0.000,1,2,0
Nickelroy,0.538,2.688,6.989,5.376,3.226,16.667,12.903,0.538,10.215,25.269,5.914,0,186,0
Tunby,9.091,7.273,1.818,9.091,14.545,10.909,9.091,0.000,18.182,34.545,1.818,1,55,0
LazloFeelo,4.348,17.391,0.000,4.348,8.696,0.000,0.000,0.000,21.739,13.043,8.696,0,23,0
Kishore Ananth. J,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Tlenyard,20.000,20.000,40.000,0.000,0.000,0.000,30.000,10.000,80.000,0.000,0.000,1,10,0
Gil.qtrax,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
JJ Ladd,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,0
Ckl26,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,1,4,0
Sismarinho,11.864,11.864,10.169,0.000,3.390,5.085,5.085,0.000,33.898,8.475,0.000,1,59,0
Renayrz,12.500,12.500,6.250,6.250,0.000,0.000,0.000,0.000,31.250,6.250,0.000,1,16,0
Eona16,0.000,0.000,0.000,14.286,0.000,0.000,0.000,0.000,0.000,14.286,0.000,0,7,0
Haider mewati,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0,2,0
Second breakfast,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,0
Mcorasan,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,20.000,0.000,0,5,0
Sarapaedia,7.692,0.000,0.000,0.000,0.000,7.692,0.000,0.000,7.692,7.692,0.000,0,13,0
Felknight,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,6,0
Fahad alshayji,0.000,12.500,87.500,0.000,0.000,0.000,75.000,0.000,100.000,0.000,0.000,1,8,0
Andrew Parodi CEO,0.000,12.500,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,0.000,0,8,0
Marionpasschier,50.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Michi62,0.000,0.000,5.128,35.897,28.205,28.205,28.205,0.000,5.128,92.308,0.000,1,39,0
Sujith rao kothwal,30.769,15.385,23.077,0.000,0.000,0.000,7.692,0.000,69.231,0.000,0.000,1,13,0
Ikeme1185,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0,2,0
Sinsavernada,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,0
Ziam tay,50.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Checkingfax-TWA,10.417,0.000,18.750,0.000,0.000,0.000,25.000,0.000,29.167,0.000,0.000,1,48,0
Skoogs,0.943,0.000,5.660,26.415,12.264,34.906,35.849,0.000,6.604,74.528,2.830,1,106,0
Evibase,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,0
Musicloverkyleen,0.000,0.000,50.000,0.000,0.000,0.000,33.333,0.000,50.000,0.000,0.000,1,6,0
Ddk2130,0.000,0.000,0.000,5.263,2.632,28.947,7.895,0.000,0.000,36.842,31.579,0,38,0
Ptmalm,30.337,12.360,55.056,0.000,0.000,0.000,46.067,0.000,97.753,0.000,0.000,1,89,0
Thegamerguy720,0.000,0.000,0.000,0.000,16.667,16.667,0.000,0.000,0.000,33.333,0.000,1,6,0
KhalilAziz,0.000,0.000,0.000,0.000,25.000,16.667,0.000,0.000,0.000,41.667,8.333,0,12,0
Kmk982013,13.333,46.667,13.333,0.000,0.000,0.000,0.000,0.000,73.333,0.000,0.000,1,15,0
Patrakaar,0.000,0.000,0.000,10.870,15.217,15.217,6.522,0.000,0.000,41.304,15.217,1,46,0
Kingnasv,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,0
SantiaguitoIII,0.000,0.000,0.694,7.639,0.000,39.583,19.444,0.000,0.694,47.917,29.167,0,144,0
Dtomasi11,15.625,3.125,25.000,6.250,6.250,9.375,25.000,0.000,43.750,21.875,0.000,1,32,0
