username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
IF***edYourMom,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Beefyted69,0.000,0.000,0.000,25.000,25.000,0.000,0.000,0.000,0.000,50.000,0.000,0,4,1
Onehoteskimo,0.000,0.000,0.000,54.545,9.091,18.182,18.182,0.000,0.000,81.818,0.000,0,11,1
Bubeem,0.000,0.000,0.000,11.111,0.000,0.000,11.111,0.000,0.000,11.111,11.111,0,9,1
Hans6997,0.000,0.000,0.000,42.857,0.000,57.143,42.857,0.000,0.000,100.000,0.000,0,7,1
MiniMikeR,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Henkdezwerver,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Username314159,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0,5,1
Finnuri,0.000,0.000,0.000,0.000,0.000,100.000,80.000,0.000,0.000,100.000,0.000,0,5,1
Eric t. midget,0.000,0.000,0.000,0.000,0.000,50.000,16.667,0.000,0.000,50.000,16.667,0,6,1
TheGrapist69,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Fake2.0,0.000,0.000,0.000,10.526,10.526,31.579,15.789,0.000,0.000,52.632,5.263,1,19,1
Dom-swag,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1
Pjong Pjang Pjo,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,1
Itanatswaaa,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Nick 24b,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Honyooboo,0.000,0.000,0.000,25.000,25.000,50.000,50.000,0.000,0.000,100.000,0.000,0,4,1
Swagboy123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Arsenal11110,0.000,0.000,0.000,25.000,25.000,0.000,0.000,0.000,0.000,50.000,0.000,0,4,1
AnthonyRobinson123,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,20.000,0.000,0,5,1
Yamumsdadsbrother,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Mr. Wint and Mr. Kidd,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,10,1
IBlitzWing,0.000,0.000,0.000,0.000,25.000,50.000,25.000,0.000,0.000,75.000,0.000,0,4,1
Hughesyjj,0.000,0.000,12.500,12.500,0.000,25.000,12.500,0.000,12.500,37.500,0.000,1,8,1
Wh03,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Javacash14,0.000,0.000,0.000,42.857,28.571,0.000,0.000,0.000,0.000,71.429,0.000,0,7,1
Tyler lee hart,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Damien9108,0.000,0.000,0.000,28.571,14.286,14.286,0.000,0.000,0.000,57.143,0.000,1,7,1
Elitexhaxz,0.000,0.000,0.000,0.000,0.000,100.000,75.000,0.000,0.000,100.000,0.000,0,4,1
Benshanks117,0.000,0.000,0.000,20.000,0.000,40.000,0.000,0.000,0.000,60.000,0.000,0,5,1
IceHielo,0.000,0.000,0.000,60.000,0.000,20.000,0.000,0.000,0.000,80.000,0.000,0,5,1
PlugBot,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Jarredjohnston,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Seanboulton,0.000,0.000,0.000,27.273,0.000,27.273,18.182,0.000,0.000,54.545,0.000,0,11,1
IShotFirst,0.000,0.000,0.000,33.333,0.000,33.333,33.333,0.000,0.000,66.667,0.000,0,3,1
Honkadoodoo,0.000,0.000,53.846,0.000,0.000,0.000,38.462,0.000,53.846,0.000,0.000,1,13,1
Kedyjan,0.000,0.000,0.000,50.000,12.500,37.500,37.500,0.000,0.000,100.000,0.000,0,8,1
Frankaaah,0.000,0.000,18.750,12.500,0.000,6.250,12.500,0.000,18.750,18.750,6.250,0,16,1
Anonypoo,0.000,0.000,0.000,33.333,0.000,55.556,55.556,0.000,0.000,88.889,0.000,0,9,1
LewisBurfordlol,0.000,0.000,0.000,33.333,0.000,33.333,0.000,0.000,0.000,66.667,0.000,0,3,1
Bellspecial,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Up the BAA,0.000,0.000,0.000,6.250,0.000,18.750,12.500,0.000,0.000,25.000,0.000,1,16,1
Nate Plew,0.000,0.000,33.333,0.000,0.000,33.333,0.000,0.000,33.333,33.333,0.000,0,3,1
HeyDood,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Timmybob213,0.000,0.000,0.000,0.000,0.000,11.111,0.000,0.000,0.000,11.111,0.000,0,9,1
InjunJoeDumb,0.000,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,50.000,0.000,0,4,1
ScripterMasterHacker,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Dantheman180,0.000,0.000,0.000,0.000,33.333,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
2fab4u,0.000,0.000,0.000,20.000,0.000,40.000,40.000,0.000,0.000,60.000,0.000,0,5,1
Himymm,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Nicole458,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Buttwart69,0.000,0.000,0.000,40.000,20.000,40.000,20.000,0.000,0.000,100.000,0.000,0,5,1
Mightyplate,0.000,0.000,0.000,0.000,0.000,50.000,50.000,0.000,0.000,50.000,0.000,0,2,1
Markronov2002,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
YOUNGMULA234782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
E5ujyuyl,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1
Copboy9,0.000,0.000,0.000,0.000,0.000,100.000,50.000,0.000,0.000,100.000,0.000,0,2,1
Hui12345,0.000,0.000,0.000,30.000,0.000,40.000,30.000,0.000,0.000,70.000,0.000,1,10,1
Zacherydouglass,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Stoeisacoolcat,0.000,0.000,0.000,0.000,0.000,100.000,66.667,0.000,0.000,100.000,0.000,0,3,1
MyThrowawayAccount,0.000,0.000,14.286,0.000,0.000,0.000,0.000,0.000,14.286,0.000,0.000,0,7,1
Kingrowan97,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0.000,0.000,33.333,0.000,0,3,1
Jrv787,0.000,0.000,0.000,2.632,7.895,42.105,26.316,0.000,0.000,52.632,18.421,0,38,1
Zeqqr,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
MesserAbouter,0.000,0.000,0.000,12.500,0.000,25.000,25.000,0.000,0.000,37.500,0.000,0,8,1
The Persistence,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1
Desterpot,0.000,0.000,0.000,0.000,0.000,8.333,8.333,0.000,0.000,8.333,0.000,0,12,1
Wiley.bash,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,40.000,0.000,0,5,1
Triasone,0.000,0.000,0.000,23.077,17.308,53.846,40.385,0.000,0.000,94.231,0.000,0,52,1
Jellyraceronc02steroids,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
1STAPRIL2013,0.000,0.000,0.000,25.000,0.000,50.000,25.000,0.000,0.000,75.000,0.000,0,4,1
TurtleTom1096,0.000,0.000,0.000,0.000,0.000,50.000,25.000,0.000,0.000,50.000,0.000,0,4,1
TheTruthfulGay,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Jumpingwater,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,20.000,0.000,0,5,1
Jpv123456,0.000,0.000,0.000,0.000,5.882,29.412,11.765,0.000,0.000,35.294,5.882,0,17,1
SalHatena,21.429,0.000,21.429,0.000,7.143,14.286,28.571,0.000,42.857,21.429,0.000,1,14,1
Extriniti,0.000,0.000,0.000,15.789,10.526,63.158,52.632,0.000,0.000,89.474,0.000,0,19,1
Jizjos,0.000,0.000,0.000,16.667,0.000,33.333,16.667,0.000,0.000,50.000,0.000,0,6,1
