username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
WalterIdiotGörlitz,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1
Tillyframpton,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
Masterofbaloons,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0,4,1
Asian NWO terrorism,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Rental0plan,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,1
Nialllbelll,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Mitchman1,0.000,0.000,0.000,0.000,0.000,50.000,50.000,0.000,0.000,50.000,0.000,0,4,1
Francesca2002$11,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Yatesh,0.000,0.000,0.000,20.000,20.000,20.000,0.000,0.000,0.000,60.000,0.000,0,5,1
Duckwing4677,0.000,0.000,0.000,66.667,0.000,33.333,33.333,0.000,0.000,100.000,0.000,0,6,1
Fusabi,0.000,0.000,0.000,0.000,11.111,22.222,11.111,0.000,0.000,33.333,0.000,0,9,1
Tizzypaste,0.000,0.000,0.000,15.385,0.000,61.538,61.538,0.000,0.000,76.923,0.000,0,13,1
Curiousgorge11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1
JASPEReatyourbrain,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Badden123,25.000,37.500,0.000,0.000,0.000,0.000,0.000,0.000,62.500,0.000,0.000,1,8,1
Marywhitney1,0.000,0.000,0.000,0.000,0.000,60.000,40.000,0.000,0.000,60.000,0.000,0,5,1
Steven daly 8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,1
Nickk112,0.000,0.000,0.000,25.000,25.000,50.000,50.000,0.000,0.000,100.000,0.000,0,4,1
Pugsley90,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Swagton69,0.000,0.000,0.000,0.000,0.000,100.000,50.000,0.000,0.000,100.000,0.000,0,2,1
Olja1990,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,25.000,0,4,1
Jase robertson,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Dalmatinac12345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0,5,1
Edit12345687,0.000,0.000,0.000,2.174,0.000,97.826,95.652,0.000,0.000,100.000,0.000,0,46,1
BanetteSpooky,0.000,0.000,0.000,33.333,0.000,66.667,66.667,0.000,0.000,100.000,0.000,0,6,1
Fresh888888889852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,11,1
RangerBoard,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
SonicTheHedgeFan,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1
Catboxx12,25.000,8.333,41.667,0.000,0.000,0.000,25.000,0.000,75.000,0.000,0.000,1,12,1
Fghjhukl,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Katrinaswaine,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,6,1
Hhuhw8,0.000,0.000,0.000,0.000,0.000,100.000,66.667,0.000,0.000,100.000,0.000,0,3,1
Wreckemsaints,0.000,0.000,0.000,0.000,0.000,50.000,25.000,0.000,0.000,50.000,0.000,0,4,1
Baconswagwat,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0,4,1
