username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Swardwidow,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Sobrkills,0.000,0.000,0.000,16.667,0.000,83.333,66.667,0.000,0.000,100.000,0.000,0,6,1
Willybuumbuum,0.000,0.000,0.000,33.333,0.000,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
Trolooooooolo,0.000,0.000,0.000,0.000,0.000,28.571,14.286,0.000,0.000,28.571,0.000,0,7,1
Franksmith229,0.000,0.000,0.000,7.692,0.000,46.154,23.077,0.000,0.000,53.846,7.692,1,13,1
Bunmpilpl,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
TreesAreNotGood,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Rileywwofs1,0.000,0.000,0.000,7.692,23.077,23.077,7.692,0.000,0.000,53.846,0.000,0,13,1
Tryuee,0.000,4.545,40.909,4.545,0.000,13.636,31.818,0.000,45.455,18.182,0.000,0,22,1
Doc Kavorkian,22.222,44.444,33.333,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,9,1
Vanda0101,12.500,0.000,12.500,25.000,0.000,12.500,12.500,0.000,25.000,37.500,12.500,0,8,1
Lilxxxwill,0.000,0.000,0.000,16.667,0.000,50.000,33.333,0.000,0.000,66.667,0.000,0,6,1
BanMeIfYouDare,0.000,0.000,0.000,16.667,0.000,50.000,16.667,0.000,0.000,66.667,0.000,0,6,1
Beanstalkjack,0.000,0.000,0.000,60.000,0.000,20.000,20.000,0.000,0.000,80.000,0.000,0,5,1
Duckseatcats,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
Cheeseyfangs,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,4,1
Marklake82,0.000,0.000,0.000,0.000,0.000,20.000,20.000,0.000,0.000,20.000,0.000,0,5,1
Thewalkingdead1234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
WikiApzscoji,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Pooweeheadbum,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
Joshua scrase3,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,20.000,0.000,0,5,1
124bellrossballer,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Dick and dom,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,5,1
Big fidiot,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Rochestersais,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Kenshiinalternateform,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Gageyboy,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,1
Realjrthejerk,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Dick745,0.000,0.000,0.000,25.000,0.000,50.000,50.000,0.000,0.000,75.000,0.000,0,4,1
Seidenfisch,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Pooooooo78910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,6,1
Justingiovanni,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Ajfphgribgiugbuh9807u8,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,1
Datonorad,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,1,4,1
JohnnyGR,0.000,0.000,42.857,0.000,0.000,0.000,42.857,0.000,42.857,0.000,0.000,1,14,1
HelloManDan,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Taurtistank,0.000,0.000,0.000,0.000,0.000,50.000,25.000,0.000,0.000,50.000,0.000,0,4,1
CallumCiappelli,0.000,0.000,0.000,16.667,0.000,0.000,16.667,0.000,0.000,16.667,0.000,0,6,1
Warhead359,0.000,0.000,0.000,0.000,0.000,100.000,75.000,0.000,0.000,100.000,0.000,0,4,1
Hdskumm,0.000,0.000,0.000,14.286,7.143,71.429,64.286,0.000,0.000,92.857,0.000,0,14,1
Tg3wwt,0.000,0.000,0.000,0.000,0.000,88.889,77.778,0.000,0.000,88.889,0.000,0,9,1
LottieLane,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
ZH*TSTORM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,6,1
Bumbumneg,0.000,0.000,0.000,33.333,0.000,66.667,66.667,0.000,0.000,100.000,0.000,0,3,1
Conglomerate of JRs piles,0.000,0.000,0.000,16.667,16.667,0.000,0.000,0.000,0.000,33.333,0.000,0,6,1
Knowledgeball,0.000,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,50.000,0.000,0,4,1
Alex22roma,0.000,0.000,0.000,0.000,0.000,77.778,66.667,0.000,0.000,77.778,0.000,0,9,1
SwaggaMoney,0.000,0.000,0.000,20.000,0.000,30.000,20.000,0.000,0.000,50.000,0.000,0,10,1
Raad -10,0.000,0.000,0.000,0.000,25.000,50.000,25.000,0.000,0.000,75.000,0.000,0,4,1
Theweekenderswastrash,0.000,0.000,0.000,0.000,0.000,62.500,37.500,0.000,0.000,62.500,0.000,0,8,1
Vallpages,25.000,0.000,33.333,0.000,0.000,25.000,50.000,0.000,58.333,25.000,0.000,1,12,1
CyberWolf2895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
WaffleMuncher,0.000,0.000,0.000,0.000,0.000,75.000,25.000,0.000,0.000,75.000,0.000,0,4,1
XXYYZZ99999,0.000,0.000,14.286,0.000,0.000,28.571,14.286,0.000,14.286,28.571,0.000,1,7,1
5646547654653452a,0.000,0.000,0.000,14.286,0.000,42.857,14.286,0.000,0.000,57.143,0.000,0,7,1
Wowsas67,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Jjstub,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Dylanka126,0.000,0.000,0.000,33.333,0.000,16.667,0.000,0.000,0.000,50.000,0.000,0,6,1
TeamSentaSecurity,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Onedrocks,0.000,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0,3,1
Shmehh36,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Jackcars123,0.000,0.000,0.000,0.000,0.000,16.667,0.000,0.000,0.000,16.667,0.000,0,6,1
Mills3270,0.000,0.000,0.000,20.000,0.000,10.000,20.000,0.000,0.000,30.000,0.000,0,10,1
EIH EDITOR,12.500,0.000,25.000,25.000,0.000,0.000,12.500,0.000,37.500,25.000,0.000,0,8,1
Johnnojammy,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Shijomonthomas,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Onixgh,0.000,0.000,0.000,20.000,20.000,60.000,50.000,0.000,0.000,100.000,0.000,0,10,1
Mackdizzledazzle,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
ValuedContributor,0.000,10.000,0.000,0.000,0.000,0.000,0.000,10.000,10.000,0.000,0.000,1,10,1
Awesome boss 69 69,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,1
Sally524,0.000,0.000,0.000,33.333,0.000,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
Idonotchangewikipagesforsure,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
BanMeIfYouCan,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0.000,0.000,33.333,0.000,0,3,1
HappyFarmPerson,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,1
Watdahek,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.667,0,6,1
RG cloUdz,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
Voilt2345,0.000,0.000,0.000,33.333,0.000,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
Sarahmartinofnewyork,0.000,0.000,0.000,20.000,0.000,20.000,0.000,0.000,0.000,40.000,0.000,0,5,1
AnonymousRevenge,25.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,25.000,0.000,0,4,1
Bonnttee,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,5,1
