username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
DwaineK,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,0
Juanalbarran243,0.0,0.0,0.0,10.526,15.789000000000001,21.053,10.526,0.0,0.0,47.368,5.263,0,19,0
Ljmonsters,7.692,0.0,3.846,7.692,23.076999999999998,23.076999999999998,23.076999999999998,0.0,11.538,53.846000000000004,0.0,0,26,0
Rickeliason,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,50.0,0.0,0,4,0
Akashkamble.rs,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,1,6,0
Bgitzen,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,4,0
U932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
Gvadebo18,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0,3,0
Fmohamed,7.143,14.286,14.286,0.0,0.0,0.0,0.0,7.143,35.714,0.0,0.0,1,14,0
Infamous Castle,1.4780000000000002,0.493,4.926,0.493,0.0,1.97,4.926,0.0,6.897,2.463,2.9560000000000004,1,203,0
Tahub bhat,15.385,61.538000000000004,23.076999999999998,0.0,0.0,0.0,7.692,0.0,100.0,0.0,0.0,1,13,0
SAMI.Bot,0.606,0.0,0.606,0.0,0.0,0.0,0.606,0.0,1.212,0.0,0.0,1,165,0
Martinw1200,4.545,13.636,10.606,6.061,6.061,9.091000000000001,4.545,0.0,28.788,21.212,0.0,0,66,0
Troyja52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
TenebrisCaelo,0.0,25.0,16.667,0.0,0.0,0.0,0.0,0.0,41.667,0.0,0.0,1,12,0
Surbhi roshan,0.0,0.0,36.364000000000004,0.0,0.0,0.0,18.182000000000002,0.0,36.364000000000004,0.0,0.0,1,11,0
Alihamid95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
Gwsell,5.556,27.778000000000002,22.221999999999998,11.110999999999999,5.556,0.0,16.667,0.0,55.556000000000004,16.667,0.0,1,18,0
Imdiscgolf,0.0,0.0,0.0,33.333,66.667,0.0,0.0,0.0,0.0,100.0,0.0,0,3,0
FlipperThePorpoise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
Paulin8,0.0,0.0,0.0,25.0,12.5,50.0,37.5,0.0,0.0,87.5,0.0,0,8,0
Artiserver,0.0,0.0,0.0,7.143,7.143,21.429000000000002,0.0,0.0,0.0,35.714,0.0,0,14,0
Steven Collett,12.5,0.0,25.0,0.0,37.5,0.0,12.5,0.0,37.5,37.5,0.0,1,8,0
KurtTrowbridge,0.0,0.0,0.0,0.0,0.0,27.273000000000003,0.0,0.0,0.0,27.273000000000003,9.091000000000001,0,11,0
JakeOlivier,1.786,25.0,5.357,3.571,10.714,3.571,1.786,0.0,32.143,17.857,1.786,0,56,0
LeslieDyerArtist,12.5,25.0,37.5,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,1,8,0
Beyerr1,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,1,2,0
Hussein8121979,33.333,0.0,0.0,0.0,0.0,33.333,0.0,0.0,33.333,33.333,0.0,0,3,0
Pappat708,0.0,12.5,0.0,0.0,0.0,50.0,37.5,0.0,12.5,50.0,0.0,0,8,0
TOderson,34.426,16.393,39.344,0.0,0.0,0.0,29.508000000000003,0.0,90.164,0.0,0.0,1,61,0
Amcwk,0.0,0.0,0.0,14.286,4.762,28.570999999999998,23.81,0.0,0.0,47.619,0.0,1,21,0
Abdulhaque01,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,2,0
Young and upcoming,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,0
Arcussenilis,0.0,0.0,0.401,19.038,14.228,23.046,16.032,0.0,0.401,56.513000000000005,4.609,0,499,0
