username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Edit Author,0.0,7.143,7.143,0.0,0.0,7.143,0.0,0.0,14.286,7.143,0.0,1,14,0
Andru.miller,14.286,19.048,14.286,0.0,0.0,0.0,0.0,0.0,47.619,0.0,0.0,0,21,0
Chimpoo1000,0.0,66.667,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,0,3,0
CommOERChip,14.140999999999998,11.110999999999999,13.130999999999998,1.01,0.0,1.01,9.091000000000001,1.01,38.384,2.02,0.0,1,99,0
Rydbergite,0.0,0.0,0.0,16.667,8.333,8.333,0.0,0.0,0.0,33.333,33.333,0,12,0
Zedekiah Nandwa,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,4,0
Hal.MacGregor,0.0,0.0,0.0,28.570999999999998,0.0,23.81,19.048,0.0,0.0,52.381,0.0,1,21,0
Bloodclan,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,1,3,0
Jattsikh,0.0,0.0,66.667,0.0,0.0,0.0,33.333,0.0,66.667,0.0,0.0,1,3,0
Eebeejay,0.0,0.0,0.0,0.0,0.0,9.091000000000001,0.0,9.091000000000001,0.0,9.091000000000001,18.182000000000002,0,11,0
Pachydermatous Mameluke,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,75.0,0.0,1,4,0
Muhammad Ibrahim Ahmad,26.666999999999998,6.667000000000001,36.667,6.667000000000001,3.333,0.0,36.667,0.0,70.0,10.0,0.0,1,30,0
Souagague,0.0,0.0,0.0,7.692,11.538,61.538000000000004,50.0,0.0,0.0,80.76899999999999,0.0,1,26,0
Bchigu007,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,2,0
ImmersionHeaterGuru,0.0,0.0,6.667000000000001,13.333,23.333000000000002,36.667,33.333,0.0,6.667000000000001,73.333,3.333,1,30,0
IngeWinter,33.333,19.048,33.333,0.0,0.0,0.0,28.570999999999998,0.0,85.714,0.0,0.0,1,21,0
Athifsarwar,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,0
Arwa syr,27.026999999999997,13.514000000000001,29.73,8.107999999999999,0.0,5.405,32.431999999999995,0.0,70.27,13.514000000000001,0.0,1,37,0
IA-chemist,0.0,0.0,0.0,13.043,8.696,17.391,4.348,0.0,0.0,39.13,34.783,0,23,0
TyAbot,0.0,0.0,14.286,0.0,0.0,0.0,14.286,0.0,14.286,0.0,0.0,1,7,0
Burgerconquest,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0,5,0
Katherineatnokia,14.286,57.143,14.286,0.0,0.0,0.0,0.0,0.0,85.714,0.0,0.0,1,7,0
A. Patrick DeAula,0.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,70.0,0.0,0,10,0
