counter,crns
3,1
5,1
9,1
36,1
37,1
40,1
42,1
43,1
46,1
51,1
499,1
515,1
516,1
532,1
585,1
589,1
591,1
597,1
610,1
625,1
626,1
627,1
641,1
642,1
655,1
657,1
678,1
681,1
708,1
805,1
820,1
821,1
838,1
850,1
852,1
863,1
872,1
874,1
883,1
884,1
888,1
889,1
891,1
894,1
895,1
901,1
907,1
908,1
909,1
910,1
916,1
920,1
921,1
922,1
923,1
924,1
925,1
936,1
943,1
950,1
958,1
960,1
964,1
967,1
987,1
991,1
999,1
1002,1
1003,1
1005,1
1024,1
1034,1
1043,1
1044,1
1054,1
1063,1
1064,1
1066,1
1067,1
1068,1
1069,1
1080,1
1092,1
1107,1
1109,1
1110,1
1117,1
1119,1
1136,1
1150,1
1159,1
1160,1
1164,1
1168,1
1179,1
1202,1
1227,1
1235,1
1288,1
1289,1
1302,1
1366,1
1368,1
1372,1
1373,1
1377,1
1379,1
1381,1
1382,1
1383,1
1384,1
1387,1
1388,1
1389,1
1391,1
1396,1
1397,1
1398,1
1439,1
1443,1
1444,1
1445,1
1514,1
1519,1
1520,1
1534,1
1536,1
1538,1
1553,1
1557,1
1565,1
1567,1
1575,1
1576,1
1577,1
1693,1
1704,1
1717,1
1720,1
1764,1
1770,1
1786,1
1885,1
1957,1
1968,1
2026,1
2029,1
2030,1
2031,1
2036,1
2037,1
2038,1
2039,1
2435,1
2443,1
2444,1
2464,1
2465,1
2469,1
2477,1
2490,1
2504,1
2507,1
2509,1
2511,1
2524,1
2525,1
2526,1
2547,1
2552,1
2560,1
2572,1
2576,1
2586,1
2591,1
2618,1
2621,1
2625,1
2632,1
2725,1
2747,1
2748,1
2755,1
2773,1
2775,1
2776,1
2777,1
2786,1
2790,1
2791,1
2794,1
2796,1
2799,1
2800,1
2801,1
2805,1
2810,1
2916,1
2921,1
2925,1
2930,1
2932,1
2939,1
2940,1
2941,1
2943,1
2944,1
2946,1
2953,1
2954,1
2985,1
2986,1
2987,1
2989,1
2990,1
2991,1
3011,1
3012,1
3028,1
3038,1
3039,1
3044,1
3048,1
3049,1
3058,1
3059,1
3061,1
3062,1
3063,1
3064,1
3065,1
3076,1
3078,1
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3112,1
3117,1
3118,1
