counter,crns
29,1
120,1
141,1
143,1
195,1
219,1
221,1
259,1
267,1
298,1
310,1
371,1
388,1
393,1
404,1
448,1
459,1
557,1
561,1
562,1
612,1
644,1
647,1
676,1
677,1
689,1
690,1
694,1
695,1
702,1
742,1
760,1
761,1
762,1
765,1
769,1
770,1
772,1
773,1
777,1
778,1
779,1
780,1
783,1
822,1
845,1
861,1
899,1
1020,1
1066,1
1067,1
1111,1
1112,1
1113,1
1114,1
1115,1
1121,1
1136,1
1139,1
1151,1
1153,1
1155,1
1183,1
1196,1
1197,1
1199,1
1200,1
1249,1
1260,1
1266,1
1267,1
1297,1
1298,1
1301,1
1330,1
1332,1
1351,1
1353,1
1354,1
1355,1
1356,1
1357,1
1390,1
1395,1
1400,1
1425,1
1435,1
1463,1
1515,1
1536,1
1568,1
1629,1
1630,1
1649,1
1650,1
1656,1
1662,1
1686,1
1743,1
1745,1
1927,1
1940,1
1958,1
1993,1
1998,1
1999,1
2000,1
2010,1
2095,1
2107,1
2305,1
2355,1
2361,1
2382,1
2392,1
2484,1
2544,1
2571,1
2622,1
2658,1
2691,1
2695,1
2699,1
2700,1
2717,1
2718,1
2840,1
2864,1
2870,1
2905,1
2910,1
2912,1
3079,1
3152,1
3158,1
3188,1
3257,1
3273,1
3285,1
3335,1
3377,1
3379,1
3461,1
3471,1
3564,1
3647,1
3661,1
3673,1
3704,1
3707,1
3709,1
3710,1
3711,1
3714,1
3715,1
3726,1
3733,1
3737,1
3746,1
3747,1
3751,1
3762,1
3766,1
3774,1
3844,1
3886,1
3914,1
3939,1
3946,1
3949,1
3975,1
3980,1
3993,1
3996,1
4004,1
4063,1
4080,1
4083,1
4105,1
4123,1
4260,1
4288,1
4289,1
4290,1
4292,1
4293,1
4294,1
4295,1
4296,1
4297,1
4303,1
4304,1
4305,1
4437,1
4438,1
4439,1
4443,1
4458,1
4462,1
4463,1
4471,1
4475,1
4476,1
4484,1
4489,1
4510,1
4513,1
4517,1
4518,1
4520,1
4525,1
4526,1
4530,1
4532,1
4534,1
4535,1
4537,1
4541,1
4558,1
4566,1
4624,1
4627,1
4631,1
4632,1
4633,1
4643,1
4727,1
4887,1
4963,1
4971,1
5016,1
5088,1
5098,1
5099,1
5100,1
5104,1
5106,1
5111,1
5112,1
5114,1
5115,1
5116,1
5124,1
5132,1
5151,1
5159,1
5176,1
5253,1
5261,1
5267,1
5268,1
5282,1
5285,1
5305,1
5341,1
5343,1
5345,1
5347,1
5353,1
5394,1
5468,1
5518,1
5524,1
5589,1
5677,1
5740,1
5785,1
5789,1
5817,1
5818,1
5878,1
5889,1
5890,1
5893,1
5894,1
5896,1
5897,1
5898,1
5901,1
5909,1
5910,1
5912,1
6015,1
6195,1
6196,1
6198,1
6199,1
6200,1
6204,1
6212,1
6215,1
6251,1
6304,1
6315,1
6317,1
6361,1
6362,1
6364,1
6366,1
6370,1
6373,1
6375,1
6376,1
6379,1
6380,1
6381,1
6382,1
6383,1
6384,1
6385,1
6387,1
6388,1
6389,1
6394,1
6395,1
6396,1
6416,1
6417,1
6423,1
6425,1
6429,1
6430,1
6433,1
6436,1
6438,1
6442,1
6448,1
6452,1
6475,1
6482,1
6484,1
6485,1
6486,1
6487,1
6505,1
6506,1
6513,1
6515,1
6540,1
6557,1
6591,1
6617,1
6644,1
6645,1
6666,1
6669,1
6689,1
6690,1
6691,1
6692,1
6701,1
6702,1
6710,1
6713,1
6715,1
6726,1
6727,1
6730,1
6733,1
6742,1
6766,1
6773,1
6775,1
6780,1
6789,1
6790,1
6791,1
6850,1
6858,1
6863,1
6872,1
6873,1
6874,1
6875,1
6885,1
6887,1
6911,1
6919,1
6971,1
6972,1
6977,1
6980,1
6983,1
7022,1
7070,1
7082,1
7091,1
7139,1
7147,1
7148,1
7149,1
7157,1
7206,1
7215,1
7216,1
7217,1
7220,1
7227,1
7228,1
7232,1
7240,1
7259,1
7260,1
7262,1
7272,1
