counter,crns
2,1
8,1
69,1
70,1
95,1
97,1
107,1
131,1
153,1
155,1
164,1
230,1
306,1
325,1
371,1
373,1
406,1
460,1
463,1
464,1
465,1
470,1
476,1
479,1
481,1
482,1
517,1
524,1
542,1
555,1
562,1
628,1
722,1
729,1
740,1
747,1
786,1
804,1
851,1
876,1
878,1
879,1
908,1
927,1
928,1
1042,1
1043,1
1045,1
1046,1
1048,1
1049,1
1050,1
1053,1
1061,1
1063,1
1092,1
1146,1
1150,1
1199,1
1228,1
1230,1
1236,1
1275,1
1329,1
1370,1
1373,1
1388,1
1433,1
1438,1
1448,1
1489,1
1586,1
1600,1
1697,1
1699,1
1700,1
1701,1
1774,1
1805,1
1807,1
1853,1
1856,1
1884,1
1956,1
1966,1
1972,1
1976,1
1990,1
1996,1
1998,1
2071,1
2129,1
2218,1
2268,1
2288,1
2293,1
2346,1
2374,1
2382,1
2481,1
2559,1
2560,1
2562,1
2565,1
2580,1
2648,1
2649,1
2654,1
2686,1
2688,1
2691,1
2692,1
2757,1
2758,1
2869,1
2892,1
2893,1
2894,1
2896,1
2947,1
2990,1
3003,1
3036,1
3107,1
3128,1
3204,1
3217,1
3230,1
3241,1
3291,1
3302,1
3306,1
3310,1
3316,1
3344,1
3448,1
3449,1
3450,1
3457,1
3466,1
3494,1
3497,1
3507,1
3508,1
3510,1
3511,1
3635,1
3637,1
3638,1
3639,1
3640,1
3656,1
3705,1
3777,1
3786,1
3852,1
3875,1
3937,1
4067,1
4068,1
4071,1
4072,1
4074,1
4081,1
4086,1
4119,1
4120,1
4150,1
4207,1
4259,1
4325,1
4443,1
4444,1
4468,1
4471,1
4498,1
4521,1
4527,1
4529,1
4545,1
4645,1
4649,1
4651,1
4654,1
4740,1
4761,1
4776,1
4777,1
4779,1
4803,1
4838,1
4842,1
4862,1
4892,1
4894,1
4904,1
4922,1
4945,1
4946,1
4967,1
4973,1
4979,1
4998,1
5021,1
5028,1
5046,1
5106,1
5421,1
5466,1
5467,1
5518,1
5519,1
5520,1
5521,1
5524,1
5529,1
5542,1
5567,1
5568,1
5575,1
5618,1
5704,1
5715,1
5719,1
5741,1
5874,1
5893,1
5905,1
5928,1
5965,1
5996,1
6016,1
6018,1
6025,1
6027,1
6030,1
6035,1
6037,1
6368,1
6373,1
6391,1
6393,1
6417,1
6472,1
6535,1
6582,1
6646,1
6653,1
6680,1
6808,1
6812,1
6813,1
6814,1
6819,1
6833,1
6835,1
6851,1
6881,1
6885,1
6960,1
6990,1
7001,1
7007,1
7009,1
7010,1
7013,1
7074,1
7079,1
7081,1
7090,1
7112,1
7119,1
7120,1
7161,1
7176,1
7183,1
7190,1
7193,1
7195,1
7197,1
7201,1
7257,1
7305,1
7309,1
7716,1
7718,1
7734,1
7735,1
7807,1
7871,1
7974,1
7998,1
8042,1
8044,1
8074,1
8091,1
8116,1
8141,1
8241,1
8242,1
8310,1
8312,1
8371,1
8372,1
8375,1
8398,1
8399,1
8400,1
8446,1
8464,1
8546,1
8549,1
8557,1
8559,1
8614,1
8615,1
8621,1
8623,1
8633,1
8635,1
8638,1
8641,1
8643,1
8657,1
8658,1
8659,1
8662,1
8666,1
8669,1
8671,1
8687,1
8690,1
8698,1
8707,1
8708,1
8732,1
8814,1
8829,1
8833,1
8836,1
8837,1
8841,1
8874,1
8894,1
8898,1
8913,1
8914,1
8924,1
8926,1
