counter,crms
29,1
30,1
31,1
53,1
60,1
66,1
78,1
121,1
296,1
526,1
770,1
928,1
930,1
932,1
940,1
946,1
949,1
953,1
956,1
957,1
964,1
966,1
968,1
976,1
977,1
984,1
990,1
993,1
994,1
995,1
996,1
999,1
1002,1
1004,1
1005,1
1007,1
1011,1
1021,1
1022,1
1025,1
1026,1
1034,1
1035,1
1036,1
1037,1
1039,1
1040,1
1041,1
1048,1
1051,1
1065,1
1070,1
1078,1
1080,1
1082,1
1083,1
1085,1
1086,1
1087,1
1094,1
1095,1
1096,1
1098,1
1099,1
1100,1
1109,1
1110,1
1111,1
1112,1
1113,1
1124,1
1125,1
1143,1
1151,1
1153,1
1161,1
1171,1
1184,1
1185,1
1191,1
1192,1
1193,1
1194,1
1195,1
1203,1
1210,1
1219,1
1222,1
1223,1
1224,1
1228,1
1229,1
1230,1
1244,1
1246,1
1256,1
1257,1
1262,1
1264,1
1268,1
1273,1
1279,1
1284,1
1290,1
1296,1
1297,1
1298,1
1310,1
1311,1
1312,1
1320,1
1329,1
1331,1
1332,1
1333,1
1336,1
1340,1
1342,1
1346,1
1351,1
1356,1
1357,1
1358,1
1360,1
1391,1
1392,1
1393,1
1394,1
1395,1
1397,1
1422,1
1423,1
1424,1
1494,1
1496,1
1497,1
1498,1
1499,1
1500,1
1504,1
1507,1
1508,1
1510,1
1511,1
1513,1
1514,1
1516,1
1517,1
1521,1
1522,1
1523,1
1524,1
1628,1
1642,1
1652,1
1657,1
1658,1
1659,1
1664,1
1674,1
1680,1
1808,1
1810,1
1812,1
1828,1
1853,1
1898,1
1899,1
1901,1
1902,1
1903,1
1904,1
1967,1
1970,1
1973,1
1984,1
1987,1
1993,1
1995,1
2025,1
2027,1
2029,1
2037,1
2039,1
2041,1
2044,1
2049,1
2051,1
2052,1
2065,1
2066,1
2987,1
2988,1
2991,1
2996,1
2997,1
3001,1
3022,1
3023,1
3078,1
3244,1
3257,1
3298,1
3300,1
3314,1
3339,1
3959,1
3968,1
4034,1
4060,1
4066,1
4070,1
4091,1
4096,1
4097,1
4098,1
4099,1
4100,1
4102,1
4118,1
4138,1
4141,1
4180,1
4182,1
4193,1
4222,1
4248,1
4482,1
4483,1
4488,1
4489,1
4523,1
4540,1
4624,1
4625,1
4640,1
4668,1
4694,1
4695,1
4697,1
4719,1
4731,1
4732,1
4736,1
4741,1
4742,1
4744,1
4745,1
4746,1
4752,1
4804,1
4805,1
4817,1
4818,1
4820,1
4828,1
4835,1
4836,1
4848,1
4849,1
4983,1
4987,1
4989,1
4997,1
5000,1
5001,1
5003,1
5005,1
5018,1
5031,1
5061,1
5062,1
5141,1
5155,1
5162,1
5176,1
5177,1
5194,1
5215,1
5218,1
5312,1
5357,1
5360,1
5361,1
5376,1
5397,1
5398,1
5583,1
5588,1
5589,1
5590,1
5592,1
5594,1
5599,1
5600,1
5601,1
5602,1
5603,1
5605,1
5606,1
5607,1
5610,1
5615,1
5616,1
5617,1
5623,1
5625,1
5686,1
5735,1
5943,1
5944,1
6006,1
6007,1
6023,1
6049,1
6317,1
6319,1
6321,1
6326,1
6328,1
6334,1
6342,1
6348,1
6355,1
6363,1
6364,1
6386,1
6400,1
6406,1
6409,1
6410,1
6412,1
6415,1
6423,1
6461,1
6473,1
6474,1
6482,1
6488,1
6489,1
6492,1
6497,1
6502,1
6508,1
6509,1
6511,1
6512,1
6513,1
6550,1
6562,1
6564,1
6581,1
6588,1
6589,1
6590,1
6596,1
6597,1
6602,1
6603,1
6607,1
6618,1
6619,1
6620,1
6621,1
6622,1
6624,1
6625,1
6682,1
6705,1
6706,1
6707,1
6733,1
6758,1
6775,1
6801,1
6807,1
6809,1
6841,1
6844,1
6848,1
6853,1
6856,1
6930,1
6937,1
6943,1
7011,1
7030,1
7031,1
7035,1
7036,1
7039,1
7051,1
7057,1
7060,1
7083,1
7088,1
7091,1
7095,1
7099,1
7128,1
7224,1
7357,1
7391,1
7504,1
7729,1
7738,1
7750,1
7901,1
7910,1
7912,1
8002,1
8118,1
8119,1
8121,1
8129,1
8150,1
8169,1
8172,1
8173,1
8174,1
8175,1
8180,1
8183,1
8273,1
8278,1
8280,1
8283,1
8284,1
8285,1
8286,1
8294,1
8302,1
8308,1
8338,1
8350,1
8431,1
8448,1
8545,1
8555,1
8604,1
8627,1
8630,1
8638,1
8686,1
8710,1
8711,1
8738,1
8934,1
8938,1
8941,1
8957,1
8958,1
8961,1
8962,1
8963,1
8964,1
8965,1
8966,1
8967,1
8970,1
8986,1
8987,1
9090,1
9091,1
9092,1
9093,1
9094,1
9096,1
9097,1
9158,1
9175,1
9184,1
9219,1
9220,1
9244,1
9257,1
9283,1
9284,1
9292,1
9369,1
9474,1
9547,1
9548,1
9583,1
9632,1
9633,1
9634,1
9641,1
9653,1
9655,1
9657,1
9658,1
9660,1
9728,1
9738,1
9739,1
9741,1
9745,1
9746,1
9747,1
9748,1
9749,1
9750,1
9751,1
9752,1
9753,1
9754,1
9953,1
9975,1
9977,1
9978,1
9980,1
9990,1
10145,1
10586,1
10587,1
10589,1
10591,1
10592,1
10601,1
10612,1
10615,1
10790,1
10909,1
10917,1
10942,1
10966,1
10999,1
11117,1
11184,1
11207,1
11287,1
11296,1
11298,1
11376,1
11477,1
11480,1
11487,1
11549,1
11566,1
11569,1
11571,1
11572,1
11602,1
11607,1
11668,1
11694,1
11701,1
11702,1
11703,1
11705,1
11706,1
11720,1
11728,1
11756,1
11759,1
11791,1
11871,1
12303,1
12304,1
12373,1
12377,1
12386,1
12389,1
12409,1
12423,1
12595,1
13087,1
13139,1
13223,1
13485,1
13533,1
13566,1
13571,1
13611,1
13612,1
13613,1
13614,1
13706,1
13911,1
13926,1
13927,1
13996,1
14000,1
14006,1
14018,1
14019,1
14024,1
14034,1
14038,1
14076,1
14079,1
14101,1
14129,1
14131,1
14132,1
14148,1
14149,1
14150,1
14193,1
