counter,crnv
21,1
22,1
26,1
29,1
37,1
38,1
42,1
44,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
79,1
80,1
81,1
92,1
93,1
97,1
99,1
100,1
104,1
107,1
118,1
119,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
166,1
168,1
169,1
170,1
211,1
212,1
213,1
217,1
218,1
228,1
240,1
241,1
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
260,1
265,1
269,1
270,1
272,1
275,1
284,1
285,1
286,1
287,1
288,1
289,1
291,1
292,1
302,1
305,1
317,1
318,1
319,1
320,1
323,1
330,1
331,1
332,1
334,1
335,1
336,1
337,1
341,1
354,1
359,1
366,1
368,1
374,1
381,1
387,1
389,1
392,1
393,1
394,1
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
422,1
425,1
426,1
429,1
451,1
465,1
466,1
467,1
468,1
469,1
492,1
493,1
494,1
496,1
504,1
507,1
509,1
510,1
538,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
562,1
600,1
616,1
619,1
629,1
630,1
631,1
632,1
647,1
662,1
664,1
665,1
667,1
701,1
718,1
720,1
724,1
736,1
739,1
742,1
743,1
744,1
745,1
771,1
773,1
774,1
775,1
776,1
781,1
782,1
797,1
814,1
843,1
919,1
993,1
1001,1
1014,1
1017,1
1027,1
1030,1
1048,1
1052,1
1083,1
1097,1
1114,1
1122,1
1124,1
1155,1
1170,1
1173,1
1179,1
1192,1
1196,1
1197,1
1199,1
1200,1
1216,1
1217,1
1219,1
1223,1
1224,1
1225,1
1226,1
1228,1
1229,1
1251,1
1277,1
1278,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
