counter,crnv
7,1
50,1
145,1
164,1
165,1
168,1
172,1
175,1
199,1
206,1
241,1
242,1
243,1
246,1
247,1
248,1
251,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
273,1
278,1
279,1
280,1
281,1
282,1
283,1
284,1
285,1
286,1
298,1
357,1
359,1
363,1
371,1
372,1
378,1
411,1
412,1
416,1
417,1
428,1
429,1
435,1
436,1
437,1
439,1
440,1
441,1
442,1
445,1
446,1
448,1
449,1
451,1
452,1
454,1
455,1
457,1
458,1
461,1
463,1
465,1
466,1
470,1
471,1
473,1
475,1
477,1
478,1
480,1
483,1
484,1
485,1
486,1
488,1
489,1
490,1
491,1
492,1
493,1
495,1
496,1
497,1
499,1
500,1
501,1
502,1
503,1
504,1
506,1
507,1
509,1
510,1
511,1
512,1
513,1
514,1
516,1
517,1
518,1
519,1
520,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
534,1
535,1
536,1
537,1
540,1
545,1
546,1
547,1
548,1
549,1
551,1
553,1
554,1
555,1
556,1
557,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
584,1
585,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
611,1
614,1
621,1
642,1
661,1
663,1
667,1
677,1
683,1
732,1
736,1
741,1
742,1
743,1
744,1
745,1
746,1
754,1
756,1
757,1
770,1
778,1
779,1
780,1
783,1
784,1
785,1
796,1
798,1
799,1
801,1
803,1
807,1
808,1
809,1
826,1
827,1
830,1
833,1
834,1
835,1
840,1
841,1
849,1
854,1
855,1
869,1
871,1
875,1
876,1
966,1
1037,1
1041,1
1059,1
1060,1
1061,1
1063,1
1065,1
1067,1
1070,1
1074,1
1078,1
1084,1
1098,1
1099,1
1102,1
1118,1
1119,1
1126,1
1134,1
1136,1
1140,1
1148,1
1157,1
1163,1
1164,1
1170,1
1171,1
1172,1
1180,1
1181,1
1186,1
1212,1
1225,1
1229,1
1232,1
1240,1
1270,1
1283,1
1288,1
1289,1
1290,1
1294,1
1299,1
1300,1
1301,1
1302,1
1310,1
1311,1
1318,1
1319,1
1324,1
1325,1
1327,1
1328,1
1329,1
1341,1
1343,1
1347,1
1356,1
1363,1
1364,1
1365,1
1368,1
1375,1
1377,1
1378,1
1433,1
1441,1
1446,1
1448,1
1454,1
1455,1
1457,1
1458,1
1463,1
1464,1
1466,1
1467,1
1469,1
1470,1
1473,1
1474,1
1477,1
1479,1
1485,1
1489,1
1492,1
1499,1
1500,1
1517,1
1525,1
1553,1
1556,1
1561,1
1562,1
1566,1
1574,1
1598,1
1599,1
1622,1
1623,1
1624,1
1635,1
1670,1
1710,1
1723,1
1766,1
1771,1
1779,1
1787,1
1800,1
1803,1
1804,1
1805,1
1819,1
1820,1
1850,1
1851,1
1857,1
1866,1
1869,1
1889,1
1891,1
1909,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,1
2163,1
2165,1
2168,1
2169,1
2170,1
2172,1
2173,1
2174,1
2175,1
2176,1
2179,1
2180,1
2181,1
2210,1
2218,1
2220,1
2315,1
2333,1
2363,1
2394,1
2404,1
2473,1
2490,1
2491,1
2557,1
2589,1
2594,1
2863,1
2864,1
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2886,1
2887,1
2890,1
2891,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2910,1
2916,1
2919,1
2920,1
2921,1
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2945,1
2958,1
2959,1
2960,1
2961,1
2971,1
2972,1
2973,1
2976,1
2977,1
2978,1
2979,1
2980,1
2982,1
2986,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,1
3014,1
3016,1
3018,1
3031,1
3039,1
3040,1
3042,1
3047,1
3057,1
3060,1
3061,1
3069,1
3074,1
3077,1
3088,1
3090,1
3091,1
3095,1
3113,1
3119,1
3123,1
3128,1
3131,1
3138,1
3145,1
3164,1
3199,1
3226,1
3227,1
3249,1
3250,1
3258,1
3279,1
3283,1
3292,1
3293,1
3295,1
3299,1
3301,1
3302,1
3303,1
3306,1
3307,1
3314,1
3317,1
3324,1
3330,1
3335,1
3340,1
3347,1
3354,1
3363,1
3364,1
3376,1
3379,1
3383,1
3386,1
3387,1
3388,1
3392,1
3393,1
3396,1
3401,1
3409,1
3410,1
3443,1
3454,1
3457,1
3466,1
3467,1
3468,1
3469,1
3471,1
3483,1
3487,1
3493,1
3499,1
3507,1
3520,1
3524,1
3528,1
3532,1
3581,1
3595,1
3703,1
3755,1
3765,1
3804,1
3810,1
3813,1
3824,1
3836,1
3837,1
3850,1
3854,1
3858,1
3865,1
3884,1
3885,1
3891,1
3894,1
3898,1
3899,1
3900,1
3901,1
3902,1
3903,1
3926,1
3930,1
3933,1
3953,1
3955,1
3956,1
3963,1
3967,1
3970,1
3973,1
3983,1
3995,1
3999,1
4003,1
4005,1
4011,1
4039,1
4080,1
4114,1
4115,1
4121,1
4122,1
4125,1
4130,1
4131,1
4135,1
4143,1
4148,1
4149,1
4152,1
4155,1
4158,1
4159,1
4179,1
4191,1
4193,1
4200,1
4201,1
4204,1
4210,1
4228,1
4234,1
4251,1
4255,1
4273,1
4305,1
4306,1
4321,1
4323,1
4328,1
4420,1
4422,1
4423,1
4427,1
4428,1
4461,1
4485,1
4502,1
4506,1
4523,1
4532,1
4548,1
4552,1
4560,1
4561,1
4563,1
4584,1
4604,1
4611,1
4671,1
4675,1
4690,1
4706,1
4727,1
4730,1
4732,1
4733,1
4737,1
4745,1
4747,1
4750,1
4752,1
4754,1
4755,1
4756,1
4757,1
4761,1
4777,1
4875,1
4876,1
4877,1
4896,1
4909,1
4911,1
4929,1
4932,1
4937,1
4940,1
4946,1
4956,1
4971,1
4972,1
4973,1
4980,1
4994,1
5007,1
5009,1
5010,1
5037,1
5038,1
5085,1
5145,1
5146,1
5149,1
5150,1
5186,1
5193,1
5212,1
5228,1
5239,1
5249,1
5262,1
5265,1
5266,1
5269,1
5282,1
5301,1
5317,1
5350,1
5352,1
5355,1
5364,1
5369,1
5372,1
5374,1
5392,1
5406,1
5407,1
5411,1
5413,1
5414,1
5421,1
5439,1
5440,1
5444,1
5468,1
5473,1
5475,1
5535,1
5537,1
5538,1
5539,1
5540,1
5546,1
5549,1
5551,1
5557,1
5559,1
5560,1
5583,1
5584,1
5586,1
5589,1
5590,1
5591,1
5592,1
5595,1
5604,1
5610,1
5611,1
5613,1
5622,1
5647,1
5654,1
5662,1
5665,1
5666,1
5668,1
5669,1
5670,1
5676,1
5685,1
5689,1
5690,1
5691,1
5702,1
5703,1
5707,1
5709,1
5710,1
5712,1
5713,1
5714,1
5715,1
5724,1
5730,1
5734,1
5735,1
5737,1
5739,1
5740,1
5741,1
5755,1
5756,1
5766,1
5802,1
5803,1
5804,1
5825,1
5855,1
5858,1
5862,1
5890,1
5893,1
5899,1
5900,1
5904,1
5906,1
5908,1
5911,1
5912,1
5929,1
5934,1
5942,1
5956,1
5959,1
5967,1
5969,1
5974,1
5975,1
5978,1
5990,1
5991,1
6001,1
6028,1
6029,1
6030,1
6061,1
6088,1
6090,1
6137,1
6139,1
6142,1
6166,1
6170,1
6198,1
6222,1
6333,1
6335,1
6336,1
6396,1
6429,1
6510,1
6515,1
6516,1
6517,1
6595,1
6596,1
6597,1
6598,1
6601,1
6605,1
6606,1
6609,1
6610,1
6611,1
6612,1
6613,1
6614,1
6615,1
6617,1
6618,1
6619,1
6620,1
6623,1
6625,1
6631,1
6647,1
6648,1
6649,1
6650,1
6651,1
6652,1
6653,1
6655,1
6656,1
6657,1
6658,1
6660,1
6662,1
6664,1
6665,1
6668,1
6670,1
6671,1
6672,1
6681,1
6682,1
6683,1
6684,1
6688,1
6689,1
6693,1
6697,1
6699,1
6700,1
6702,1
6704,1
6705,1
6709,1
6710,1
6711,1
6715,1
6782,1
6802,1
6810,1
6817,1
6865,1
6866,1
6870,1
6875,1
6883,1
6885,1
6886,1
6889,1
6892,1
6897,1
6905,1
6908,1
7002,1
7003,1
7004,1
7010,1
7011,1
7013,1
7014,1
7015,1
7016,1
7017,1
7020,1
7021,1
7022,1
7023,1
7025,1
7026,1
7029,1
7030,1
7031,1
7036,1
7041,1
7042,1
7045,1
7046,1
7048,1
7058,1
7059,1
7061,1
7062,1
7067,1
7068,1
7069,1
7072,1
7075,1
7097,1
7102,1
7104,1
7107,1
7110,1
7113,1
7114,1
7116,1
7117,1
7120,1
7123,1
7124,1
7125,1
7130,1
7131,1
7133,1
7190,1
7246,1
7251,1
7255,1
7257,1
7306,1
7308,1
7319,1
7320,1
7324,1
7325,1
7330,1
7331,1
7340,1
7344,1
7345,1
7348,1
7353,1
7354,1
7362,1
7363,1
7365,1
7368,1
7369,1
7371,1
7372,1
7373,1
7374,1
7375,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7384,1
7385,1
7411,1
7419,1
7422,1
7425,1
7429,1
7432,1
7444,1
7474,1
7503,1
7535,1
7608,1
7630,1
7633,1
7727,1
7728,1
7729,1
7730,1
7744,1
7758,1
7764,1
7767,1
7779,1
7795,1
7796,1
