counter,crnv
15,1
28,1
65,1
67,1
68,1
69,1
71,1
85,1
89,1
90,1
92,1
93,1
104,1
110,1
112,1
136,1
140,1
146,1
149,1
154,1
185,1
187,1
193,1
226,1
227,1
228,1
242,1
247,1
261,1
269,1
272,1
273,1
291,1
299,1
305,1
332,1
340,1
342,1
352,1
356,1
357,1
359,1
360,1
361,1
362,1
372,1
377,1
387,1
393,1
403,1
405,1
406,1
410,1
411,1
418,1
422,1
425,1
428,1
430,1
477,1
480,1
482,1
483,1
487,1
490,1
491,1
494,1
496,1
503,1
508,1
510,1
511,1
512,1
513,1
514,1
515,1
546,1
551,1
558,1
559,1
560,1
562,1
563,1
564,1
565,1
566,1
567,1
587,1
589,1
594,1
625,1
628,1
638,1
642,1
643,1
644,1
645,1
648,1
649,1
651,1
655,1
657,1
659,1
663,1
666,1
667,1
671,1
672,1
673,1
677,1
679,1
681,1
683,1
685,1
686,1
691,1
698,1
704,1
706,1
707,1
711,1
718,1
720,1
721,1
722,1
723,1
724,1
726,1
735,1
744,1
745,1
750,1
751,1
754,1
755,1
756,1
757,1
761,1
764,1
765,1
767,1
768,1
769,1
770,1
771,1
773,1
775,1
776,1
778,1
786,1
805,1
806,1
807,1
810,1
811,1
812,1
813,1
839,1
840,1
841,1
842,1
843,1
844,1
845,1
848,1
849,1
850,1
851,1
852,1
853,1
855,1
856,1
858,1
862,1
873,1
874,1
875,1
878,1
879,1
881,1
884,1
885,1
889,1
890,1
891,1
894,1
908,1
909,1
917,1
919,1
968,1
969,1
970,1
972,1
975,1
985,1
988,1
991,1
994,1
997,1
998,1
1030,1
1055,1
1061,1
1074,1
1076,1
1078,1
1088,1
1092,1
1093,1
1095,1
1105,1
1106,1
1107,1
1111,1
1117,1
1118,1
1119,1
1120,1
1122,1
1165,1
1169,1
1184,1
1188,1
1199,1
1213,1
1222,1
1223,1
1257,1
1261,1
1263,1
1264,1
1266,1
1269,1
1270,1
1272,1
1273,1
1275,1
1278,1
1286,1
1307,1
1308,1
1321,1
1325,1
1329,1
1330,1
1333,1
1343,1
1359,1
1376,1
1379,1
1382,1
1384,1
1386,1
1387,1
1388,1
1399,1
1408,1
1418,1
1419,1
1424,1
1428,1
1440,1
1443,1
1445,1
1446,1
1447,1
1448,1
1472,1
1481,1
1482,1
1484,1
1485,1
1486,1
1493,1
1501,1
1511,1
1512,1
1513,1
1523,1
1530,1
1531,1
1535,1
1550,1
1559,1
1561,1
1563,1
1575,1
1590,1
1595,1
1598,1
1603,1
1604,1
1607,1
1643,1
1683,1
1717,1
1718,1
1719,1
1720,1
1721,1
1726,1
1728,1
1731,1
1740,1
1741,1
1743,1
1744,1
1745,1
1746,1
1754,1
1789,1
1793,1
1799,1
1801,1
1818,1
1820,1
1821,1
1825,1
1828,1
1829,1
1830,1
1867,1
1877,1
1878,1
1881,1
1882,1
1884,1
1886,1
1889,1
1890,1
1891,1
1899,1
1917,1
1953,1
1957,1
1964,1
1966,1
1972,1
1996,1
2000,1
2005,1
2009,1
2011,1
2012,1
2014,1
2016,1
2019,1
2025,1
2040,1
2043,1
2057,1
2071,1
2079,1
2080,1
2081,1
2084,1
2088,1
2098,1
2127,1
2130,1
2131,1
2133,1
2140,1
2141,1
2142,1
2146,1
2147,1
2148,1
2154,1
2155,1
2156,1
2170,1
2172,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2228,1
2229,1
2230,1
2238,1
2248,1
2260,1
2264,1
2270,1
2318,1
2319,1
2323,1
2330,1
2334,1
2335,1
2361,1
2362,1
2365,1
2366,1
2373,1
2374,1
2392,1
2394,1
2395,1
2398,1
2399,1
2400,1
2405,1
2406,1
2407,1
2420,1
2425,1
2432,1
2433,1
2434,1
2439,1
2440,1
2448,1
2450,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2460,1
2462,1
2463,1
2464,1
2468,1
2473,1
2477,1
2479,1
2481,1
2487,1
2518,1
2520,1
2526,1
2530,1
2531,1
2532,1
2534,1
2538,1
2542,1
2543,1
2551,1
2554,1
2561,1
2562,1
2568,1
2574,1
2575,1
2576,1
2577,1
2578,1
2582,1
2585,1
2586,1
2596,1
2597,1
2599,1
2600,1
2601,1
2603,1
2604,1
2606,1
2609,1
2610,1
2611,1
2616,1
2618,1
2619,1
2621,1
2622,1
2654,1
2656,1
2657,1
2678,1
2709,1
2712,1
2713,1
2716,1
2720,1
2722,1
2728,1
2732,1
2738,1
2739,1
2740,1
2742,1
2743,1
2746,1
2756,1
2784,1
2786,1
2788,1
2800,1
2801,1
2803,1
2813,1
2826,1
2842,1
2850,1
2852,1
2856,1
2857,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2878,1
2879,1
2882,1
2883,1
2888,1
2891,1
2892,1
2896,1
2897,1
2900,1
2902,1
2914,1
2917,1
2919,1
2924,1
2926,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2943,1
2947,1
