counter,crnv
2,1
3,1
4,1
5,1
6,1
12,1
16,1
30,1
32,1
35,1
38,1
39,1
41,1
42,1
43,1
56,1
58,1
59,1
75,1
76,1
77,1
78,1
81,1
82,1
84,1
85,1
87,1
99,1
100,1
103,1
104,1
105,1
116,1
125,1
154,1
155,1
156,1
158,1
160,1
166,1
168,1
172,1
173,1
183,1
184,1
185,1
186,1
189,1
201,1
202,1
207,1
208,1
226,1
227,1
228,1
231,1
233,1
234,1
235,1
236,1
241,1
242,1
243,1
244,1
247,1
256,1
257,1
262,1
265,1
267,1
268,1
282,1
284,1
285,1
286,1
287,1
289,1
290,1
294,1
297,1
299,1
302,1
306,1
307,1
310,1
318,1
321,1
322,1
323,1
326,1
327,1
329,1
334,1
340,1
345,1
346,1
349,1
350,1
357,1
358,1
360,1
363,1
365,1
366,1
370,1
371,1
373,1
378,1
382,1
384,1
386,1
389,1
390,1
395,1
397,1
406,1
407,1
414,1
418,1
420,1
429,1
455,1
456,1
457,1
458,1
467,1
469,1
472,1
474,1
475,1
476,1
477,1
478,1
491,1
499,1
502,1
503,1
504,1
508,1
509,1
510,1
511,1
518,1
519,1
543,1
567,1
568,1
570,1
579,1
584,1
595,1
597,1
607,1
612,1
613,1
614,1
625,1
626,1
627,1
634,1
650,1
651,1
653,1
655,1
664,1
665,1
671,1
676,1
677,1
682,1
701,1
705,1
707,1
711,1
712,1
714,1
717,1
718,1
722,1
723,1
726,1
730,1
735,1
747,1
748,1
750,1
751,1
752,1
759,1
777,1
783,1
784,1
795,1
796,1
797,1
798,1
812,1
814,1
817,1
822,1
824,1
825,1
831,1
832,1
839,1
841,1
842,1
845,1
847,1
848,1
855,1
866,1
867,1
869,1
870,1
871,1
872,1
873,1
875,1
876,1
877,1
878,1
879,1
881,1
882,1
883,1
884,1
886,1
887,1
890,1
891,1
904,1
915,1
916,1
917,1
920,1
928,1
953,1
954,1
955,1
961,1
964,1
966,1
983,1
984,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,1
1011,1
1012,1
1017,1
1021,1
1029,1
1030,1
1032,1
1033,1
1039,1
1040,1
1046,1
1049,1
1051,1
1052,1
1064,1
1065,1
1066,1
1067,1
1072,1
1073,1
1081,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1092,1
1093,1
1095,1
1096,1
1112,1
1113,1
1114,1
1115,1
1118,1
1133,1
1134,1
1135,1
1139,1
1144,1
1148,1
1152,1
1154,1
1162,1
1163,1
1165,1
1166,1
1171,1
1172,1
1186,1
1187,1
1188,1
