counter,crnv
1,1
3,1
8,1
11,1
12,1
13,1
14,1
15,1
16,1
26,1
48,1
51,1
52,1
59,1
64,1
76,1
80,1
83,1
85,1
86,1
87,1
102,1
103,1
106,1
133,1
135,1
136,1
137,1
138,1
139,1
142,1
146,1
147,1
149,1
150,1
151,1
165,1
167,1
169,1
173,1
178,1
180,1
192,1
201,1
202,1
203,1
206,1
207,1
212,1
213,1
216,1
223,1
226,1
239,1
244,1
245,1
250,1
254,1
257,1
269,1
278,1
280,1
283,1
299,1
301,1
305,1
311,1
313,1
318,1
319,1
325,1
337,1
338,1
340,1
342,1
343,1
344,1
357,1
358,1
364,1
380,1
382,1
387,1
390,1
401,1
402,1
430,1
431,1
432,1
439,1
461,1
478,1
484,1
501,1
502,1
524,1
527,1
531,1
532,1
534,1
535,1
559,1
565,1
566,1
579,1
581,1
590,1
602,1
611,1
616,1
618,1
631,1
633,1
636,1
637,1
639,1
649,1
665,1
669,1
670,1
671,1
672,1
675,1
679,1
682,1
686,1
687,1
688,1
693,1
700,1
719,1
723,1
724,1
725,1
729,1
741,1
745,1
750,1
751,1
752,1
753,1
754,1
755,1
758,1
766,1
767,1
771,1
775,1
776,1
782,1
793,1
812,1
817,1
818,1
820,1
824,1
826,1
829,1
833,1
835,1
838,1
839,1
862,1
891,1
892,1
903,1
904,1
912,1
913,1
914,1
918,1
930,1
943,1
951,1
953,1
957,1
961,1
964,1
965,1
966,1
967,1
969,1
978,1
983,1
1018,1
1019,1
1023,1
1024,1
1025,1
1026,1
1027,1
1029,1
1030,1
1035,1
1036,1
1037,1
1039,1
1040,1
1046,1
1048,1
1055,1
1056,1
1057,1
1062,1
1064,1
1065,1
1070,1
1099,1
1105,1
1106,1
1108,1
1124,1
1127,1
1128,1
1141,1
1142,1
1154,1
1156,1
1157,1
1165,1
1168,1
1169,1
1179,1
1180,1
1182,1
1184,1
1185,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1198,1
1207,1
1209,1
1213,1
1217,1
1218,1
1220,1
1229,1
1233,1
1240,1
1245,1
1261,1
1262,1
1273,1
1274,1
1275,1
1277,1
1279,1
1281,1
1283,1
1285,1
1287,1
1292,1
1295,1
1303,1
1304,1
1305,1
1306,1
1307,1
1309,1
1311,1
1312,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1326,1
1328,1
1329,1
1339,1
1343,1
1344,1
1350,1
1363,1
1364,1
1365,1
1366,1
1367,1
1369,1
1370,1
1371,1
1375,1
1380,1
1381,1
1387,1
1392,1
1393,1
1394,1
1398,1
1406,1
1408,1
1412,1
1413,1
1414,1
1415,1
1420,1
1427,1
1429,1
1430,1
1432,1
1441,1
1443,1
1444,1
1446,1
1448,1
1450,1
1451,1
1452,1
1453,1
1454,1
1456,1
1457,1
1458,1
1459,1
1460,1
1462,1
1464,1
1472,1
1503,1
1535,1
1537,1
1539,1
1557,1
