counter,crnv
19,1
29,1
30,1
31,1
33,1
44,1
55,1
56,1
381,1
417,1
428,1
429,1
549,1
550,1
551,1
554,1
555,1
556,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
569,1
570,1
573,1
574,1
578,1
579,1
580,1
581,1
583,1
585,1
586,1
589,1
606,1
607,1
613,1
646,1
650,1
651,1
669,1
674,1
675,1
679,1
680,1
681,1
693,1
695,1
696,1
697,1
703,1
704,1
768,1
850,1
851,1
853,1
854,1
855,1
856,1
858,1
863,1
869,1
870,1
872,1
877,1
878,1
926,1
927,1
928,1
957,1
965,1
970,1
971,1
974,1
975,1
979,1
980,1
982,1
983,1
987,1
1001,1
1015,1
1016,1
1031,1
1033,1
1034,1
1035,1
1036,1
1039,1
1059,1
1117,1
1194,1
1195,1
1196,1
1199,1
1203,1
1204,1
1209,1
1261,1
1265,1
1266,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1281,1
1286,1
1288,1
1290,1
1292,1
1295,1
1298,1
1303,1
1313,1
1315,1
1328,1
1332,1
1341,1
1353,1
1356,1
1378,1
1442,1
1539,1
1571,1
1572,1
1573,1
1582,1
1583,1
1585,1
1586,1
1587,1
1588,1
1589,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1602,1
1605,1
1610,1
1611,1
1612,1
1613,1
1617,1
1622,1
1638,1
1651,1
1655,1
1656,1
1681,1
1705,1
1726,1
1728,1
1794,1
1843,1
1922,1
1951,1
1996,1
2015,1
2017,1
2043,1
2123,1
2133,1
2134,1
2135,1
2139,1
2277,1
2282,1
2283,1
2285,1
2289,1
2291,1
2292,1
2293,1
2295,1
2298,1
2304,1
2305,1
2310,1
2312,1
2313,1
2314,1
2316,1
2318,1
2319,1
2321,1
2322,1
2323,1
2324,1
2326,1
2331,1
2339,1
2345,1
2347,1
2349,1
2353,1
2354,1
2359,1
2361,1
2363,1
2364,1
2367,1
2369,1
2370,1
2373,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2386,1
2390,1
2393,1
2395,1
2396,1
2398,1
2407,1
2411,1
2412,1
2419,1
2424,1
2430,1
2434,1
2441,1
2444,1
2448,1
2449,1
2452,1
2463,1
2466,1
2473,1
2486,1
2487,1
2489,1
2491,1
2499,1
2513,1
2526,1
2531,1
2552,1
2553,1
2556,1
2557,1
2564,1
2572,1
2576,1
2579,1
2580,1
2584,1
2585,1
2590,1
2591,1
2592,1
2595,1
2596,1
2612,1
2613,1
2619,1
2620,1
2621,1
2622,1
2625,1
2639,1
2672,1
2679,1
2685,1
2729,1
2737,1
2739,1
2743,1
2746,1
2747,1
2748,1
2749,1
2752,1
2753,1
2754,1
2755,1
2756,1
2760,1
2761,1
2762,1
2766,1
2767,1
2768,1
2770,1
2771,1
2773,1
2776,1
2777,1
2779,1
2780,1
2786,1
2790,1
2791,1
2795,1
2799,1
2800,1
2807,1
2981,1
2982,1
2983,1
2984,1
2988,1
2989,1
2990,1
2991,1
3028,1
3029,1
3035,1
3070,1
3079,1
3098,1
3111,1
3139,1
3142,1
3147,1
3148,1
3149,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3166,1
3167,1
3168,1
3170,1
3171,1
3172,1
3173,1
3174,1
3175,1
3176,1
3180,1
3181,1
3184,1
3185,1
3187,1
3188,1
3190,1
3191,1
3332,1
3333,1
3340,1
3367,1
3385,1
3386,1
3387,1
3388,1
3391,1
3400,1
3403,1
3404,1
3405,1
3406,1
3407,1
3416,1
3418,1
3419,1
3420,1
3422,1
3431,1
3460,1
3491,1
3506,1
3550,1
3584,1
3627,1
3628,1
3785,1
3811,1
3839,1
3844,1
3852,1
3868,1
3869,1
3870,1
3871,1
3873,1
3877,1
3882,1
3885,1
3889,1
3900,1
3901,1
3902,1
3951,1
3954,1
3957,1
3961,1
3962,1
3963,1
3964,1
3966,1
3967,1
3970,1
3971,1
3987,1
3989,1
4016,1
4022,1
4031,1
4033,1
4038,1
4040,1
4042,1
4044,1
4061,1
4067,1
4068,1
4078,1
4080,1
4081,1
4082,1
4097,1
4114,1
4116,1
4119,1
4124,1
4144,1
4149,1
4150,1
4158,1
4170,1
4198,1
4200,1
4204,1
4207,1
4211,1
4218,1
4219,1
4223,1
4234,1
4237,1
4239,1
4240,1
4246,1
4249,1
4257,1
4259,1
4260,1
4265,1
4266,1
4267,1
4269,1
4280,1
4284,1
4312,1
4326,1
4341,1
4345,1
4361,1
4378,1
4386,1
4390,1
4406,1
4411,1
4468,1
4472,1
4527,1
4549,1
4550,1
4579,1
4581,1
4614,1
4662,1
4666,1
4683,1
4695,1
4704,1
4736,1
4748,1
4776,1
4783,1
4810,1
4828,1
4829,1
4832,1
4842,1
4843,1
4844,1
4845,1
4846,1
4847,1
4879,1
4880,1
4882,1
4895,1
4896,1
4897,1
4900,1
4901,1
4905,1
4913,1
4915,1
4916,1
4922,1
4924,1
4926,1
4942,1
4945,1
4946,1
4949,1
4950,1
4965,1
4966,1
4967,1
