counter,crnv
3,1
5,1
7,1
8,1
10,1
12,1
15,1
16,1
17,1
21,1
22,1
42,1
45,1
51,1
52,1
53,1
54,1
55,1
57,1
61,1
65,1
67,1
69,1
71,1
72,1
77,1
84,1
88,1
108,1
113,1
114,1
118,1
132,1
139,1
145,1
146,1
151,1
152,1
153,1
164,1
165,1
167,1
168,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
195,1
196,1
197,1
198,1
199,1
201,1
202,1
203,1
205,1
208,1
209,1
213,1
217,1
219,1
232,1
233,1
234,1
235,1
236,1
237,1
276,1
285,1
286,1
288,1
289,1
291,1
300,1
318,1
321,1
322,1
323,1
412,1
413,1
425,1
427,1
428,1
429,1
437,1
442,1
509,1
524,1
526,1
533,1
556,1
557,1
562,1
565,1
590,1
600,1
609,1
610,1
612,1
617,1
618,1
637,1
638,1
639,1
643,1
653,1
656,1
657,1
664,1
665,1
668,1
676,1
678,1
682,1
683,1
694,1
699,1
703,1
704,1
719,1
724,1
726,1
744,1
745,1
746,1
749,1
758,1
775,1
776,1
777,1
816,1
817,1
818,1
819,1
820,1
825,1
828,1
832,1
834,1
835,1
837,1
846,1
847,1
861,1
879,1
880,1
882,1
884,1
885,1
886,1
887,1
888,1
891,1
894,1
897,1
898,1
899,1
900,1
904,1
914,1
915,1
916,1
917,1
918,1
920,1
923,1
924,1
947,1
952,1
953,1
954,1
955,1
961,1
963,1
978,1
982,1
983,1
984,1
987,1
994,1
996,1
997,1
1001,1
1005,1
1011,1
1014,1
1018,1
1021,1
1047,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1067,1
1068,1
1073,1
1095,1
1096,1
1099,1
1129,1
1130,1
1140,1
1142,1
1148,1
1149,1
1262,1
1263,1
1275,1
1278,1
1288,1
1289,1
1299,1
1300,1
1319,1
1409,1
1682,1
1683,1
1684,1
1685,1
1687,1
1692,1
1698,1
1724,1
1744,1
1746,1
1747,1
1748,1
1750,1
1751,1
1759,1
1772,1
1773,1
1794,1
1795,1
1823,1
1825,1
1846,1
1859,1
1872,1
1884,1
1898,1
1899,1
1932,1
2277,1
