counter,crnv
38,1
40,1
41,1
45,1
49,1
56,1
89,1
125,1
151,1
157,1
158,1
162,1
163,1
169,1
170,1
175,1
176,1
177,1
179,1
182,1
183,1
184,1
186,1
187,1
188,1
194,1
197,1
198,1
199,1
200,1
201,1
204,1
208,1
209,1
210,1
212,1
215,1
217,1
218,1
221,1
222,1
223,1
227,1
229,1
235,1
236,1
238,1
239,1
240,1
241,1
242,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
260,1
261,1
269,1
270,1
272,1
278,1
280,1
291,1
298,1
301,1
305,1
308,1
309,1
313,1
316,1
317,1
319,1
321,1
322,1
323,1
325,1
328,1
340,1
341,1
342,1
352,1
366,1
368,1
370,1
371,1
372,1
373,1
375,1
376,1
378,1
384,1
385,1
390,1
399,1
400,1
409,1
421,1
433,1
435,1
448,1
457,1
468,1
469,1
470,1
474,1
475,1
480,1
481,1
490,1
509,1
510,1
514,1
529,1
553,1
572,1
574,1
575,1
603,1
608,1
614,1
632,1
634,1
644,1
659,1
668,1
669,1
673,1
674,1
675,1
687,1
694,1
703,1
705,1
711,1
716,1
717,1
721,1
722,1
723,1
724,1
726,1
727,1
728,1
729,1
731,1
732,1
733,1
736,1
739,1
747,1
756,1
775,1
798,1
807,1
810,1
822,1
823,1
842,1
857,1
858,1
869,1
870,1
871,1
872,1
875,1
877,1
879,1
883,1
884,1
886,1
890,1
902,1
905,1
912,1
916,1
960,1
961,1
971,1
1074,1
1076,1
1091,1
1180,1
1385,1
1429,1
1435,1
1442,1
1444,1
1447,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1458,1
1462,1
1463,1
1465,1
1467,1
1469,1
1473,1
1533,1
1534,1
1536,1
1543,1
1544,1
1572,1
1573,1
1595,1
1596,1
1622,1
1638,1
1639,1
1690,1
1691,1
1693,1
1694,1
1695,1
1697,1
1698,1
1700,1
1701,1
1713,1
1715,1
1717,1
1719,1
1720,1
1722,1
1723,1
1726,1
1728,1
1729,1
1731,1
1732,1
1735,1
1740,1
1741,1
1742,1
1751,1
1752,1
1754,1
1756,1
1758,1
1759,1
1760,1
1761,1
1762,1
1764,1
1794,1
1797,1
1800,1
1816,1
1817,1
1822,1
1823,1
1842,1
1844,1
1863,1
1864,1
1870,1
1873,1
1886,1
1887,1
1889,1
1891,1
1892,1
1893,1
1906,1
1910,1
1911,1
1926,1
1927,1
1928,1
1929,1
1930,1
1949,1
2440,1
2441,1
2442,1
2443,1
2444,1
2447,1
2463,1
2464,1
2466,1
2467,1
2468,1
2471,1
2472,1
2473,1
2483,1
2488,1
2489,1
2503,1
2505,1
2513,1
2514,1
2524,1
2531,1
2546,1
2547,1
2550,1
2551,1
2572,1
2573,1
2586,1
2598,1
2602,1
2604,1
2611,1
2614,1
2622,1
2624,1
2637,1
2642,1
2643,1
2653,1
2654,1
2658,1
2669,1
2672,1
2674,1
2677,1
2689,1
2690,1
2700,1
2702,1
2703,1
2711,1
2713,1
2715,1
2716,1
2721,1
2725,1
2734,1
2755,1
2758,1
2759,1
2761,1
2766,1
2767,1
2778,1
2780,1
2781,1
2787,1
2789,1
2790,1
2795,1
2798,1
2799,1
2803,1
2818,1
2819,1
2826,1
2846,1
2858,1
2868,1
2871,1
2873,1
2876,1
2880,1
2894,1
2900,1
2902,1
2903,1
2905,1
2916,1
2917,1
2926,1
2947,1
2948,1
2952,1
2956,1
2957,1
2958,1
2960,1
2961,1
2964,1
2977,1
3003,1
3006,1
3007,1
3008,1
3063,1
3066,1
3072,1
3088,1
3090,1
3092,1
3094,1
3098,1
3100,1
3101,1
3115,1
3118,1
3124,1
3126,1
3127,1
3135,1
3137,1
3138,1
3141,1
3146,1
3148,1
3157,1
3161,1
3163,1
3164,1
3169,1
3186,1
3187,1
3188,1
3201,1
3207,1
3209,1
3210,1
3211,1
3218,1
3219,1
3224,1
3226,1
3238,1
3265,1
3269,1
3281,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3344,1
3345,1
3346,1
3347,1
3349,1
3351,1
3352,1
3371,1
3377,1
3381,1
3382,1
3383,1
3409,1
3452,1
3463,1
3507,1
3508,1
3511,1
3528,1
3559,1
3560,1
3575,1
3576,1
3578,1
3580,1
3581,1
3582,1
3583,1
3584,1
3585,1
3587,1
3590,1
3599,1
3600,1
3601,1
3602,1
3615,1
3617,1
3618,1
3620,1
3622,1
3631,1
3633,1
3635,1
3636,1
3637,1
3638,1
3660,1
3662,1
3667,1
3668,1
3669,1
3687,1
3688,1
3707,1
3715,1
3716,1
3717,1
3727,1
3728,1
3729,1
3731,1
3733,1
3734,1
3736,1
3743,1
3744,1
3756,1
3757,1
3762,1
3770,1
3777,1
3782,1
3786,1
3792,1
3796,1
3804,1
3816,1
3817,1
3818,1
3829,1
3837,1
3841,1
3844,1
3847,1
3853,1
3854,1
3855,1
3865,1
3884,1
3885,1
3886,1
3887,1
3891,1
3903,1
3908,1
3909,1
3918,1
3919,1
3924,1
3925,1
3926,1
3933,1
3934,1
3935,1
3942,1
3943,1
3945,1
3947,1
3949,1
3950,1
3951,1
3965,1
3970,1
3980,1
3981,1
3990,1
4012,1
4013,1
4018,1
4024,1
4154,1
4155,1
4156,1
4161,1
4186,1
4187,1
4197,1
4198,1
4229,1
4231,1
4232,1
4233,1
4234,1
4235,1
4252,1
4254,1
4255,1
4256,1
4258,1
4259,1
4260,1
4262,1
4265,1
4267,1
4271,1
4273,1
4274,1
4276,1
4277,1
4279,1
4280,1
4281,1
4283,1
4284,1
4286,1
4288,1
4289,1
4290,1
4291,1
4294,1
4295,1
4300,1
4304,1
4306,1
4307,1
4308,1
4309,1
4310,1
4311,1
4312,1
4313,1
4314,1
4316,1
4317,1
4321,1
4322,1
4323,1
4325,1
4327,1
4328,1
4330,1
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4342,1
4347,1
4348,1
4352,1
4353,1
4354,1
4355,1
4356,1
4357,1
4359,1
4360,1
4361,1
4362,1
4363,1
4368,1
4370,1
4371,1
4372,1
4374,1
4382,1
4383,1
4384,1
4388,1
4389,1
4390,1
4391,1
4392,1
4393,1
4394,1
4397,1
4398,1
4399,1
4400,1
4401,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,1
4411,1
4412,1
4413,1
4415,1
4417,1
4418,1
4420,1
4421,1
4422,1
4423,1
4427,1
4428,1
4429,1
4430,1
4431,1
4432,1
4433,1
4434,1
4435,1
4437,1
4440,1
4441,1
4444,1
4445,1
4446,1
4451,1
4456,1
4458,1
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4473,1
4474,1
4475,1
4476,1
4477,1
4505,1
4506,1
4509,1
4527,1
4529,1
4530,1
4531,1
4533,1
4534,1
4535,1
4553,1
4558,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4567,1
4568,1
4569,1
4570,1
4571,1
4574,1
4582,1
4583,1
4585,1
4588,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,1
4601,1
4602,1
4603,1
4605,1
4608,1
4612,1
4613,1
4614,1
4615,1
4617,1
4620,1
4660,1
4672,1
4673,1
4676,1
4678,1
4721,1
4726,1
4767,1
4768,1
4775,1
4776,1
4784,1
4786,1
4787,1
4797,1
4801,1
4867,1
4869,1
4872,1
4874,1
4878,1
4914,1
4915,1
4919,1
4946,1
4948,1
4957,1
4958,1
4960,1
4966,1
4970,1
4974,1
4991,1
5011,1
5041,1
5047,1
5048,1
5069,1
5073,1
5075,1
5088,1
5089,1
5094,1
5107,1
5112,1
5127,1
5128,1
5130,1
5135,1
5143,1
5144,1
5170,1
5171,1
5187,1
5192,1
5237,1
5238,1
5243,1
5244,1
5245,1
5261,1
5263,1
5266,1
5271,1
5272,1
5277,1
5278,1
5279,1
5280,1
5285,1
5301,1
5306,1
5308,1
5309,1
5317,1
5324,1
5325,1
5339,1
5343,1
5351,1
5379,1
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,1
5389,1
5391,1
5392,1
5419,1
5430,1
5431,1
5433,1
5436,1
5437,1
5438,1
5444,1
5445,1
