counter,crnv
2,1
3,1
4,1
5,1
7,1
9,1
11,1
14,1
17,1
22,1
25,1
26,1
27,1
29,1
30,1
41,1
46,1
49,1
55,1
57,1
58,1
92,1
97,1
100,1
102,1
104,1
105,1
107,1
113,1
121,1
124,1
126,1
145,1
170,1
174,1
175,1
195,1
212,1
215,1
218,1
227,1
228,1
229,1
230,1
232,1
233,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
247,1
248,1
249,1
250,1
251,1
253,1
254,1
255,1
267,1
268,1
278,1
283,1
284,1
285,1
286,1
288,1
289,1
290,1
295,1
298,1
302,1
304,1
305,1
310,1
312,1
314,1
315,1
316,1
320,1
321,1
322,1
333,1
334,1
336,1
340,1
341,1
346,1
347,1
351,1
354,1
357,1
363,1
367,1
383,1
395,1
414,1
415,1
417,1
418,1
419,1
420,1
441,1
443,1
449,1
468,1
469,1
474,1
479,1
493,1
495,1
508,1
509,1
514,1
519,1
520,1
525,1
527,1
528,1
529,1
531,1
533,1
536,1
537,1
539,1
541,1
548,1
551,1
552,1
553,1
554,1
558,1
572,1
573,1
574,1
576,1
577,1
578,1
581,1
582,1
583,1
590,1
592,1
593,1
594,1
603,1
609,1
610,1
614,1
616,1
655,1
657,1
663,1
675,1
680,1
681,1
683,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
698,1
700,1
710,1
716,1
717,1
741,1
746,1
747,1
767,1
772,1
773,1
777,1
781,1
785,1
797,1
798,1
799,1
812,1
813,1
822,1
824,1
825,1
826,1
828,1
833,1
834,1
835,1
836,1
838,1
839,1
841,1
843,1
847,1
851,1
852,1
862,1
868,1
871,1
873,1
874,1
875,1
894,1
897,1
899,1
905,1
906,1
909,1
916,1
926,1
932,1
937,1
947,1
952,1
957,1
958,1
968,1
969,1
970,1
971,1
972,1
975,1
980,1
995,1
997,1
998,1
999,1
1000,1
1002,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1034,1
1038,1
1039,1
1048,1
1050,1
1051,1
1076,1
1088,1
1091,1
1095,1
1108,1
1109,1
1111,1
1112,1
1113,1
1115,1
1117,1
1132,1
1134,1
1137,1
1138,1
1140,1
1143,1
1158,1
1159,1
1162,1
1172,1
1174,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1185,1
1186,1
1187,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1200,1
1202,1
1206,1
1213,1
1219,1
1231,1
1234,1
1239,1
1243,1
