counter,crmv
0,1
113,1
123,1
124,1
125,1
127,1
129,1
130,1
131,1
193,1
216,1
294,1
501,1
585,1
587,1
588,1
589,1
590,1
592,1
593,1
594,1
599,1
618,1
627,1
628,1
635,1
639,1
670,1
695,1
745,1
756,1
769,1
793,1
794,1
800,1
801,1
819,1
820,1
824,1
947,1
977,1
978,1
1020,1
1024,1
1346,1
1352,1
1356,1
1358,1
1363,1
1373,1
1375,1
1379,1
1380,1
1381,1
1468,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1483,1
1485,1
1486,1
1489,1
1492,1
1498,1
1499,1
1500,1
1501,1
1504,1
1506,1
1508,1
1509,1
1510,1
1511,1
1514,1
1517,1
1518,1
1532,1
1535,1
1560,1
1562,1
1571,1
1573,1
1574,1
1575,1
1576,1
1577,1
1580,1
1582,1
1586,1
1589,1
1591,1
1592,1
1597,1
1601,1
1633,1
1634,1
1635,1
1637,1
1638,1
1639,1
1641,1
1645,1
1656,1
1660,1
1661,1
1663,1
1678,1
1700,1
1701,1
1735,1
1737,1
1740,1
1741,1
1743,1
1744,1
1830,1
2001,1
2002,1
2012,1
2086,1
2127,1
2131,1
2132,1
2133,1
2135,1
2139,1
2140,1
2141,1
2142,1
2143,1
2160,1
2183,1
2193,1
2194,1
2196,1
2212,1
2220,1
2273,1
2278,1
2293,1
2294,1
2295,1
2305,1
2317,1
2318,1
2340,1
2346,1
2351,1
2358,1
2366,1
2374,1
2378,1
2386,1
2396,1
2397,1
2399,1
2403,1
2406,1
2421,1
2422,1
2430,1
2434,1
2437,1
2446,1
2460,1
2484,1
2485,1
2486,1
2490,1
2495,1
2496,1
2783,1
2866,1
2867,1
2874,1
2877,1
2878,1
2879,1
2887,1
2892,1
2917,1
3000,1
3003,1
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,1
3016,1
3020,1
3023,1
3029,1
3030,1
3031,1
3035,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3050,1
3055,1
3056,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3066,1
3068,1
3069,1
3071,1
3077,1
3079,1
3087,1
3096,1
3097,1
3099,1
3100,1
3111,1
3112,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3124,1
3126,1
3139,1
3140,1
3141,1
3142,1
3145,1
3150,1
3155,1
3158,1
3159,1
3161,1
3162,1
3163,1
3165,1
3166,1
3167,1
3168,1
3190,1
3194,1
3234,1
3238,1
3244,1
3245,1
3246,1
3248,1
3250,1
3251,1
3253,1
3257,1
3258,1
3261,1
3264,1
3272,1
3274,1
3275,1
3278,1
3282,1
3286,1
3290,1
3295,1
3296,1
3297,1
3300,1
3305,1
3307,1
3311,1
3314,1
3320,1
3321,1
3323,1
3328,1
3332,1
3336,1
3341,1
3343,1
3345,1
3346,1
3348,1
3354,1
3356,1
3363,1
3367,1
3368,1
3370,1
3372,1
3374,1
3376,1
3377,1
3381,1
3382,1
3387,1
3388,1
3390,1
3391,1
3395,1
3397,1
3400,1
3404,1
3407,1
3409,1
3411,1
3414,1
3416,1
3423,1
3427,1
3433,1
3434,1
3436,1
3438,1
3442,1
3454,1
3457,1
3458,1
3459,1
3461,1
3463,1
3464,1
3469,1
3475,1
3476,1
3481,1
3492,1
3493,1
3495,1
3497,1
3501,1
3506,1
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3518,1
3522,1
3531,1
3534,1
3538,1
3541,1
3544,1
3547,1
3548,1
3553,1
3554,1
3556,1
3557,1
3558,1
3561,1
3562,1
3563,1
3569,1
3570,1
3584,1
3587,1
3588,1
3597,1
3602,1
3606,1
3607,1
3611,1
3615,1
3616,1
3617,1
3618,1
3622,1
3623,1
3627,1
3628,1
3631,1
3635,1
3636,1
3637,1
3639,1
3642,1
3643,1
3651,1
3652,1
3654,1
3655,1
3665,1
3667,1
3669,1
3670,1
3671,1
3672,1
3673,1
3676,1
3677,1
3678,1
3679,1
3680,1
3682,1
3683,1
3684,1
3685,1
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3698,1
3700,1
3703,1
3705,1
3719,1
3720,1
3721,1
3722,1
3724,1
3728,1
3737,1
3785,1
3786,1
3794,1
3798,1
3799,1
3800,1
3802,1
3805,1
3864,1
3882,1
3957,1
3973,1
3993,1
4022,1
4047,1
4086,1
4087,1
4094,1
4095,1
4115,1
4116,1
4161,1
4164,1
4166,1
4172,1
4173,1
4177,1
4179,1
4184,1
4185,1
4186,1
4189,1
4190,1
4192,1
4193,1
4194,1
4196,1
4199,1
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4207,1
4210,1
4211,1
4212,1
4215,1
4217,1
4219,1
4228,1
4233,1
4234,1
4236,1
4238,1
4239,1
4240,1
4241,1
4246,1
4247,1
4248,1
4250,1
4262,1
4263,1
4264,1
4265,1
4271,1
4274,1
4275,1
4276,1
4277,1
4285,1
4286,1
4293,1
4295,1
4297,1
4309,1
4310,1
4313,1
4315,1
4316,1
4334,1
4337,1
4343,1
4344,1
4349,1
4352,1
4356,1
4358,1
4363,1
4365,1
4374,1
4376,1
4378,1
4380,1
4383,1
4384,1
4386,1
4390,1
4400,1
4404,1
4405,1
4407,1
4411,1
4413,1
4414,1
4418,1
4420,1
4422,1
4427,1
4428,1
4429,1
4438,1
4439,1
4441,1
4451,1
4453,1
4469,1
4475,1
4477,1
4479,1
4488,1
4489,1
4490,1
4491,1
4493,1
4495,1
4496,1
4497,1
4498,1
4499,1
4502,1
4503,1
4504,1
4508,1
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4518,1
4519,1
4520,1
4523,1
4525,1
4526,1
4527,1
4528,1
4530,1
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4539,1
4540,1
4542,1
4543,1
4544,1
4545,1
4549,1
4550,1
4552,1
4553,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4566,1
4567,1
4568,1
4570,1
4571,1
4572,1
4574,1
4575,1
4576,1
4577,1
4627,1
4628,1
4640,1
4641,1
4682,1
4684,1
4685,1
4709,1
4710,1
4712,1
4713,1
4715,1
4733,1
4734,1
4735,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4753,1
4754,1
4755,1
4757,1
4758,1
4759,1
4760,1
4763,1
4765,1
4766,1
4767,1
4768,1
4769,1
4771,1
4773,1
4774,1
4775,1
4776,1
4777,1
5240,1
5299,1
5309,1
5310,1
5327,1
5367,1
5378,1
5401,1
5432,1
5527,1
5606,1
5641,1
5719,1
5720,1
5721,1
5723,1
5724,1
5771,1
5774,1
5775,1
5797,1
5804,1
5812,1
5834,1
5835,1
5837,1
5839,1
5841,1
5842,1
5843,1
5845,1
5856,1
5857,1
5858,1
5871,1
5877,1
5878,1
5883,1
5889,1
5895,1
5896,1
5902,1
5906,1
5907,1
5908,1
5910,1
5911,1
5912,1
5913,1
5914,1
5915,1
5916,1
5917,1
5918,1
5919,1
5920,1
5921,1
5922,1
5923,1
5924,1
5925,1
5926,1
5927,1
5928,1
5929,1
5930,1
5931,1
5935,1
5936,1
5937,1
5945,1
5948,1
5950,1
5952,1
5961,1
5967,1
5968,1
5969,1
5970,1
5971,1
5973,1
6002,1
6011,1
6012,1
6067,1
6073,1
6196,1
6315,1
6316,1
6409,1
6484,1
6616,1
6617,1
6618,1
6619,1
6620,1
6621,1
6654,1
6658,1
6739,1
6754,1
6820,1
6822,1
6823,1
6825,1
6826,1
6829,1
6831,1
6833,1
6841,1
6850,1
6862,1
6956,1
7055,1
7070,1
7071,1
7074,1
7077,1
7078,1
7079,1
7080,1
7081,1
7083,1
7084,1
7085,1
7086,1
7087,1
7088,1
7089,1
7090,1
7092,1
7095,1
7096,1
7097,1
7098,1
7099,1
7104,1
7105,1
7107,1
7165,1
7166,1
7167,1
7168,1
7183,1
7184,1
7185,1
7186,1
7187,1
7191,1
7192,1
7193,1
7194,1
7196,1
7199,1
7200,1
7252,1
7255,1
7256,1
7257,1
7258,1
7262,1
7265,1
7266,1
7267,1
7268,1
7269,1
7285,1
7286,1
7290,1
7291,1
7293,1
7295,1
7296,1
7298,1
7300,1
7302,1
7303,1
7307,1
7308,1
7309,1
7311,1
7312,1
7313,1
7325,1
7326,1
7327,1
7328,1
7332,1
7335,1
7338,1
7342,1
7343,1
7348,1
7349,1
7350,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7366,1
7367,1
7368,1
7372,1
7379,1
7380,1
7406,1
7407,1
7413,1
7436,1
7437,1
7444,1
7446,1
7450,1
7460,1
7461,1
7462,1
7463,1
7464,1
7466,1
7480,1
7482,1
7483,1
7484,1
7485,1
7502,1
7503,1
7504,1
7505,1
7513,1
7584,1
7603,1
7642,1
7645,1
7650,1
7654,1
7655,1
7667,1
7669,1
7671,1
7674,1
7683,1
7685,1
7686,1
7693,1
7694,1
7700,1
7703,1
7704,1
7705,1
7724,1
7725,1
7732,1
7738,1
7744,1
7757,1
7763,1
7765,1
7769,1
7770,1
7776,1
7777,1
7779,1
7782,1
7789,1
7790,1
7794,1
7798,1
7799,1
7807,1
7824,1
7831,1
7832,1
7842,1
7850,1
7851,1
7853,1
7857,1
7863,1
7868,1
7872,1
7874,1
7875,1
7877,1
7878,1
7879,1
7883,1
7884,1
7889,1
7891,1
7892,1
7899,1
7903,1
7919,1
7928,1
7931,1
7953,1
7956,1
7961,1
7963,1
7967,1
7968,1
7973,1
7980,1
7981,1
7991,1
7996,1
8007,1
8013,1
8020,1
8030,1
8041,1
8047,1
8077,1
8079,1
8090,1
8097,1
8102,1
8103,1
8106,1
8111,1
8117,1
8118,1
8127,1
8128,1
8131,1
8132,1
8133,1
8137,1
8144,1
8145,1
8149,1
8150,1
8151,1
8168,1
8169,1
8192,1
8199,1
8200,1
8201,1
8202,1
8203,1
8204,1
8209,1
8212,1
8213,1
8214,1
8215,1
8217,1
8221,1
8229,1
8232,1
8356,1
8357,1
8358,1
8399,1
8436,1
8439,1
8462,1
8464,1
8465,1
8466,1
8467,1
8510,1
8511,1
8513,1
8525,1
8527,1
8539,1
8571,1
8572,1
8574,1
8575,1
8576,1
8579,1
8580,1
8581,1
8582,1
8583,1
8584,1
8585,1
8586,1
8587,1
8588,1
8589,1
8590,1
8592,1
8593,1
8594,1
8595,1
8596,1
8597,1
8598,1
8599,1
8600,1
8601,1
8602,1
8603,1
8605,1
8607,1
8620,1
8627,1
8628,1
8629,1
8630,1
8631,1
8632,1
8636,1
8642,1
8644,1
8651,1
8658,1
8659,1
8660,1
8664,1
8758,1
8761,1
8762,1
8763,1
8765,1
8766,1
8809,1
8821,1
8855,1
8856,1
8858,1
8859,1
8860,1
8862,1
8888,1
8889,1
8891,1
8894,1
8899,1
8900,1
8905,1
8907,1
8918,1
8921,1
8923,1
8924,1
8925,1
8935,1
8942,1
9022,1
9028,1
9032,1
9036,1
9038,1
9214,1
9250,1
9251,1
9252,1
9269,1
9299,1
9302,1
9303,1
9306,1
9309,1
9312,1
9320,1
9326,1
9341,1
9342,1
9360,1
9370,1
9389,1
9401,1
9405,1
9406,1
9408,1
9411,1
9439,1
9443,1
9446,1
9479,1
9483,1
9489,1
9490,1
9498,1
9519,1
9544,1
9557,1
9559,1
9581,1
9590,1
9604,1
9605,1
9606,1
9638,1
9648,1
9664,1
9666,1
9669,1
9670,1
9671,1
9674,1
9675,1
9676,1
9682,1
9683,1
9687,1
9698,1
9699,1
9712,1
9716,1
9717,1
9719,1
9720,1
9722,1
9726,1
9781,1
9786,1
9787,1
9791,1
9803,1
9804,1
9860,1
9865,1
9867,1
9869,1
9870,1
9873,1
9875,1
9879,1
9880,1
9884,1
9885,1
9890,1
9895,1
9896,1
9906,1
10128,1
10129,1
10142,1
10160,1
10163,1
10164,1
10173,1
10177,1
10180,1
10182,1
10184,1
10188,1
10191,1
10196,1
10200,1
10201,1
10215,1
10218,1
10222,1
10226,1
10239,1
10242,1
10458,1
10467,1
10483,1
10484,1
10489,1
10508,1
10511,1
10512,1
10514,1
10572,1
10580,1
10616,1
10619,1
10621,1
10623,1
10647,1
10648,1
10649,1
10652,1
10672,1
10687,1
10689,1
10691,1
10692,1
10695,1
10697,1
10698,1
10700,1
10701,1
10702,1
10714,1
10715,1
10720,1
10722,1
10725,1
10734,1
10749,1
10753,1
10764,1
10765,1
10806,1
10807,1
10808,1
10811,1
10821,1
10842,1
10849,1
10864,1
10892,1
10936,1
10940,1
10941,1
11094,1
11313,1
11338,1
11451,1
11452,1
11569,1
11570,1
11718,1
11724,1
11729,1
11730,1
11734,1
11735,1
