counter,crmv
62,1
63,1
76,1
94,1
107,1
125,1
126,1
131,1
134,1
136,1
137,1
138,1
139,1
140,1
141,1
145,1
153,1
191,1
198,1
200,1
202,1
204,1
277,1
283,1
332,1
366,1
566,1
633,1
1071,1
1131,1
1132,1
1138,1
1141,1
1146,1
1153,1
1154,1
1164,1
1166,1
1173,1
1177,1
1181,1
1185,1
1186,1
1189,1
1190,1
1192,1
1196,1
1197,1
1198,1
1215,1
1216,1
1217,1
1386,1
1387,1
1388,1
1390,1
1392,1
1532,1
1534,1
1535,1
1536,1
1538,1
1539,1
1540,1
1542,1
1543,1
1544,1
1545,1
1547,1
1558,1
1559,1
1560,1
1563,1
1589,1
1601,1
1613,1
1639,1
1641,1
1643,1
1645,1
1646,1
1647,1
1648,1
1649,1
1651,1
1652,1
1654,1
1655,1
1656,1
1658,1
1659,1
1660,1
1661,1
1662,1
1665,1
1667,1
1672,1
1673,1
1676,1
1677,1
1678,1
1679,1
1689,1
1692,1
1694,1
1695,1
1696,1
1777,1
1810,1
1834,1
2048,1
2052,1
2057,1
2068,1
2070,1
2071,1
2072,1
2075,1
2081,1
2085,1
2241,1
2242,1
2587,1
2588,1
2589,1
2590,1
2592,1
2593,1
2594,1
2595,1
2596,1
2775,1
2792,1
2794,1
2795,1
2796,1
2797,1
2799,1
2800,1
2831,1
2843,1
2850,1
2865,1
2886,1
2887,1
2899,1
2908,1
2916,1
2920,1
2921,1
2930,1
2931,1
2932,1
2933,1
2937,1
2939,1
2943,1
2944,1
2945,1
2946,1
2948,1
2949,1
2956,1
2957,1
2993,1
2994,1
2997,1
3035,1
3036,1
3037,1
3038,1
3043,1
3046,1
3055,1
3056,1
3070,1
3079,1
3081,1
3086,1
3091,1
3101,1
3103,1
3121,1
3124,1
3129,1
3141,1
3146,1
3148,1
3155,1
3163,1
3164,1
3169,1
3170,1
3171,1
3179,1
3180,1
3182,1
3185,1
3199,1
3241,1
3243,1
3259,1
3269,1
3270,1
3274,1
3281,1
3286,1
3288,1
3289,1
3290,1
3291,1
3292,1
3295,1
