counter,crmv
26,1
28,1
31,1
32,1
222,1
224,1
230,1
242,1
253,1
254,1
255,1
258,1
260,1
261,1
262,1
263,1
269,1
271,1
272,1
314,1
315,1
316,1
337,1
339,1
356,1
357,1
358,1
363,1
364,1
366,1
367,1
368,1
380,1
386,1
389,1
406,1
407,1
454,1
455,1
456,1
457,1
458,1
459,1
464,1
465,1
467,1
468,1
469,1
470,1
473,1
483,1
489,1
492,1
498,1
513,1
536,1
537,1
541,1
542,1
574,1
586,1
627,1
630,1
631,1
634,1
659,1
660,1
697,1
714,1
716,1
792,1
793,1
796,1
797,1
798,1
799,1
801,1
804,1
805,1
843,1
844,1
858,1
863,1
906,1
909,1
910,1
911,1
912,1
926,1
927,1
928,1
931,1
932,1
936,1
937,1
939,1
940,1
942,1
943,1
991,1
1027,1
1028,1
1030,1
1034,1
1036,1
1070,1
1071,1
1092,1
1093,1
1101,1
1107,1
1110,1
1111,1
1112,1
1114,1
1115,1
1136,1
1137,1
1138,1
1154,1
1156,1
1157,1
1159,1
1163,1
1165,1
1168,1
1170,1
1172,1
1174,1
1175,1
1177,1
1180,1
1182,1
1186,1
1191,1
1192,1
1194,1
1195,1
1198,1
1199,1
1222,1
1246,1
1250,1
1251,1
1252,1
1253,1
1255,1
1257,1
1259,1
1265,1
1266,1
1267,1
1268,1
1269,1
1272,1
1273,1
1303,1
1307,1
1308,1
1309,1
1310,1
1312,1
1313,1
1314,1
1316,1
1317,1
1328,1
1333,1
1334,1
1336,1
1340,1
1345,1
1346,1
1350,1
1351,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1367,1
1372,1
1373,1
1375,1
1377,1
1382,1
1383,1
1384,1
1385,1
1392,1
1394,1
1395,1
1416,1
1417,1
1421,1
1424,1
1425,1
1426,1
1436,1
1438,1
1439,1
1441,1
1443,1
1445,1
1446,1
1447,1
1449,1
1454,1
1458,1
1460,1
1462,1
1465,1
1467,1
1472,1
1473,1
1476,1
1481,1
1483,1
1485,1
1490,1
1492,1
1495,1
1496,1
1497,1
1504,1
1507,1
1509,1
1511,1
1512,1
1513,1
1522,1
1523,1
1524,1
1526,1
1532,1
1533,1
1534,1
1536,1
1537,1
1539,1
1540,1
1541,1
1542,1
1543,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1561,1
1565,1
1566,1
1568,1
1569,1
1571,1
1574,1
1576,1
1583,1
1585,1
1593,1
1596,1
1597,1
1607,1
1619,1
1629,1
1638,1
1650,1
1652,1
1677,1
1679,1
1694,1
1700,1
1703,1
1715,1
1718,1
1721,1
1722,1
1729,1
1735,1
1740,1
1764,1
1775,1
1803,1
1813,1
1831,1
1836,1
1837,1
1840,1
1841,1
1842,1
1843,1
1861,1
1874,1
1886,1
1889,1
1891,1
1892,1
1893,1
1909,1
1917,1
1926,1
1949,1
1958,1
1959,1
1965,1
1969,1
1974,1
1978,1
1980,1
1982,1
1984,1
1988,1
1994,1
1996,1
2000,1
2012,1
2016,1
2018,1
2019,1
2023,1
2033,1
2035,1
2042,1
2066,1
2070,1
2072,1
2078,1
2085,1
2086,1
2087,1
2090,1
2094,1
2098,1
2111,1
2112,1
2113,1
2114,1
2118,1
2121,1
2127,1
2129,1
2138,1
2140,1
2145,1
2147,1
2150,1
2155,1
2157,1
2159,1
2162,1
2170,1
2178,1
2182,1
2184,1
2188,1
2190,1
2193,1
2196,1
2200,1
2209,1
2212,1
2214,1
2222,1
2229,1
2231,1
2236,1
2240,1
2250,1
2252,1
2260,1
2264,1
2266,1
2274,1
2318,1
2321,1
2323,1
2340,1
2342,1
2347,1
2369,1
2379,1
2382,1
2386,1
2389,1
2393,1
2399,1
2401,1
2414,1
2423,1
2424,1
2426,1
2479,1
2480,1
2502,1
2511,1
2519,1
2520,1
2526,1
2528,1
2535,1
2536,1
2537,1
2540,1
2541,1
2542,1
2543,1
2548,1
2556,1
2568,1
2577,1
2578,1
2579,1
2583,1
2586,1
2588,1
2591,1
2592,1
2593,1
2594,1
2595,1
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2604,1
2605,1
2606,1
2608,1
2609,1
2610,1
2612,1
2613,1
2614,1
2615,1
2617,1
2618,1
2619,1
2621,1
2623,1
2626,1
2628,1
2629,1
2630,1
2631,1
2632,1
2635,1
2636,1
2637,1
2638,1
2639,1
2641,1
2642,1
2643,1
2644,1
2645,1
2647,1
2648,1
2654,1
2682,1
2683,1
2696,1
2729,1
2744,1
2745,1
2747,1
2762,1
2763,1
2764,1
2766,1
2768,1
2770,1
2771,1
2773,1
2774,1
2775,1
2776,1
2777,1
2784,1
2787,1
2788,1
2791,1
2795,1
2798,1
2803,1
2804,1
2805,1
3324,1
3325,1
3326,1
3330,1
3368,1
3370,1
3375,1
3376,1
3378,1
3379,1
3391,1
3397,1
3400,1
3507,1
3544,1
3545,1
3552,1
3558,1
3698,1
3887,1
3995,1
4083,1
4084,1
4085,1
4087,1
4088,1
4089,1
4103,1
4124,1
4155,1
4156,1
4157,1
4158,1
4159,1
4161,1
4162,1
4163,1
4164,1
4165,1
4166,1
4167,1
4168,1
4173,1
4174,1
4177,1
4180,1
4182,1
4211,1
4221,1
4365,1
4366,1
4382,1
4383,1
4429,1
4430,1
4440,1
4443,1
4454,1
4459,1
4460,1
4503,1
4505,1
4506,1
4509,1
4514,1
4526,1
4527,1
4528,1
4536,1
4547,1
4551,1
4561,1
4562,1
4563,1
4564,1
4566,1
4567,1
4592,1
4595,1
4602,1
4614,1
4615,1
4616,1
4618,1
4620,1
4621,1
4622,1
4623,1
4624,1
4636,1
4637,1
4638,1
4656,1
4673,1
4674,1
4703,1
4721,1
4738,1
4774,1
4775,1
4776,1
4795,1
4819,1
4838,1
4839,1
4877,1
4878,1
4879,1
4951,1
4953,1
4955,1
4960,1
4961,1
4963,1
4964,1
4975,1
5008,1
5025,1
5031,1
5055,1
5056,1
5059,1
5061,1
5062,1
5065,1
5066,1
5067,1
5069,1
5072,1
5073,1
5075,1
5076,1
5088,1
5094,1
5097,1
5102,1
5103,1
5120,1
5126,1
5127,1
5176,1
5189,1
5197,1
5209,1
5210,1
5213,1
5217,1
5218,1
5259,1
5260,1
5283,1
5496,1
5497,1
5498,1
5534,1
5558,1
5559,1
5560,1
5566,1
5580,1
5589,1
5591,1
5601,1
5608,1
5624,1
5633,1
5635,1
5646,1
5647,1
5654,1
5657,1
5670,1
5675,1
5676,1
5701,1
5706,1
5727,1
5734,1
5740,1
5751,1
5780,1
5810,1
5814,1
5820,1
5871,1
5872,1
5881,1
5882,1
5934,1
5935,1
5936,1
5938,1
5941,1
5942,1
6447,1
6468,1
6469,1
6470,1
6473,1
6485,1
6490,1
6492,1
6500,1
6502,1
6505,1
6509,1
6510,1
6520,1
6535,1
6567,1
6574,1
6577,1
6578,1
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,1
6587,1
6588,1
6589,1
6599,1
6600,1
6641,1
6644,1
6645,1
6662,1
6663,1
6665,1
6667,1
6681,1
6697,1
6736,1
6761,1
6762,1
6763,1
6766,1
6795,1
6839,1
6954,1
6955,1
6956,1
6966,1
7022,1
7051,1
7061,1
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,1
7129,1
7130,1
7131,1
7132,1
7133,1
7134,1
7135,1
7136,1
7137,1
7148,1
7164,1
7171,1
