counter,crmv
19,1
20,1
21,1
28,1
90,1
91,1
122,1
123,1
250,1
272,1
275,1
277,1
278,1
460,1
480,1
481,1
546,1
547,1
590,1
602,1
609,1
610,1
618,1
639,1
703,1
805,1
806,1
807,1
836,1
930,1
933,1
935,1
936,1
942,1
949,1
1023,1
1024,1
1025,1
1070,1
1131,1
1160,1
1264,1
1293,1
1299,1
1304,1
1308,1
1367,1
1376,1
1377,1
1379,1
1384,1
1466,1
1469,1
1529,1
1544,1
1549,1
1551,1
1552,1
1555,1
1577,1
1578,1
1579,1
1582,1
1615,1
1616,1
1630,1
1631,1
1632,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1773,1
2002,1
2058,1
2357,1
2358,1
2359,1
2474,1
2476,1
2477,1
2478,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,1
2489,1
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,1
2511,1
2512,1
2528,1
2554,1
2672,1
2673,1
2674,1
2676,1
2775,1
2776,1
2777,1
2852,1
2873,1
2974,1
3024,1
3025,1
3026,1
3027,1
3028,1
3030,1
3291,1
3292,1
3295,1
3296,1
3465,1
3466,1
3467,1
3469,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3656,1
3658,1
3659,1
3660,1
3661,1
3662,1
3663,1
3664,1
3665,1
3666,1
3667,1
3689,1
3691,1
3746,1
3747,1
3748,1
3751,1
3871,1
3925,1
3926,1
3943,1
3944,1
3945,1
3947,1
3948,1
3949,1
3950,1
3958,1
4000,1
4001,1
4002,1
4004,1
4106,1
4268,1
4269,1
4270,1
4346,1
4347,1
4349,1
4350,1
4351,1
4387,1
4388,1
4389,1
4433,1
4435,1
4483,1
4484,1
4610,1
4839,1
4883,1
4919,1
4931,1
5038,1
5057,1
5114,1
5195,1
5208,1
5220,1
5225,1
5226,1
5227,1
5228,1
5230,1
5231,1
5236,1
5239,1
5287,1
5288,1
5352,1
5353,1
5374,1
5430,1
5431,1
5432,1
5433,1
5447,1
5449,1
5489,1
5584,1
5589,1
5644,1
5645,1
5690,1
5701,1
5706,1
5708,1
5709,1
5711,1
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5738,1
5742,1
5743,1
5746,1
5747,1
5748,1
5757,1
5883,1
6090,1
6211,1
6236,1
6254,1
6255,1
6281,1
6304,1
6312,1
6319,1
6320,1
6321,1
6325,1
6403,1
6412,1
6413,1
6445,1
6453,1
6483,1
6492,1
6493,1
6494,1
6495,1
6497,1
6498,1
6499,1
6500,1
6501,1
6502,1
6504,1
6505,1
6506,1
6507,1
6508,1
6509,1
6510,1
6512,1
6513,1
6514,1
6549,1
6602,1
6604,1
6606,1
6607,1
6659,1
6682,1
6684,1
6883,1
6884,1
6885,1
6886,1
6887,1
6888,1
6889,1
6891,1
6892,1
6893,1
6894,1
6895,1
6896,1
6902,1
6904,1
6908,1
6910,1
6912,1
6913,1
6921,1
6922,1
6924,1
6926,1
6927,1
6960,1
6979,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,1
7219,1
7223,1
7224,1
7225,1
7377,1
7379,1
7380,1
7381,1
7382,1
7384,1
7389,1
7626,1
7632,1
7635,1
7645,1
7685,1
7716,1
7718,1
7719,1
7725,1
7730,1
7839,1
7848,1
7849,1
7850,1
7851,1
7860,1
7871,1
7878,1
7881,1
7884,1
7899,1
7924,1
7959,1
7972,1
7974,1
7978,1
7979,1
7982,1
8005,1
8006,1
8027,1
8031,1
8032,1
8057,1
8058,1
8065,1
8068,1
8073,1
8084,1
8086,1
8091,1
8093,1
8097,1
8102,1
8104,1
8108,1
8110,1
8111,1
8112,1
8113,1
8114,1
8127,1
8129,1
8132,1
8134,1
8135,1
8138,1
8139,1
8140,1
8143,1
8144,1
8146,1
8245,1
8253,1
8279,1
8284,1
8285,1
8288,1
8291,1
8293,1
8320,1
8322,1
8346,1
8386,1
8387,1
8389,1
8390,1
8391,1
8392,1
8417,1
8418,1
8428,1
8430,1
8479,1
8502,1
8506,1
8515,1
8519,1
8621,1
8631,1
8632,1
8638,1
8640,1
8642,1
8646,1
8647,1
8649,1
8650,1
8651,1
8664,1
8673,1
8674,1
8679,1
8691,1
8694,1
8695,1
8702,1
8715,1
8722,1
8725,1
8730,1
8743,1
8752,1
8753,1
8766,1
8770,1
8773,1
8774,1
8779,1
8803,1
8827,1
8856,1
8866,1
8869,1
8875,1
8878,1
8887,1
8891,1
8902,1
8913,1
8914,1
8916,1
8920,1
8944,1
8956,1
8958,1
9058,1
9075,1
9079,1
9085,1
9147,1
9148,1
9151,1
9152,1
9153,1
9177,1
9183,1
9187,1
9188,1
9190,1
9216,1
9228,1
9250,1
9257,1
9270,1
9272,1
9273,1
9274,1
9351,1
9496,1
9497,1
9540,1
9677,1
9692,1
9742,1
9763,1
9853,1
9855,1
9858,1
9859,1
9860,1
9861,1
9862,1
9865,1
9866,1
9867,1
9869,1
9879,1
9880,1
9889,1
9890,1
9914,1
9915,1
9916,1
9959,1
9969,1
9970,1
9971,1
