counter,crmv
132,1
206,1
207,1
210,1
211,1
212,1
213,1
214,1
238,1
264,1
265,1
278,1
280,1
284,1
285,1
286,1
293,1
307,1
308,1
309,1
310,1
312,1
315,1
316,1
319,1
323,1
349,1
350,1
440,1
441,1
444,1
446,1
448,1
449,1
505,1
525,1
528,1
530,1
579,1
580,1
581,1
582,1
583,1
605,1
608,1
609,1
612,1
613,1
614,1
615,1
616,1
633,1
636,1
802,1
835,1
836,1
837,1
934,1
935,1
1130,1
1131,1
1132,1
1133,1
1136,1
1137,1
1138,1
1139,1
1141,1
1142,1
1143,1
1144,1
1215,1
1241,1
1301,1
1318,1
1323,1
1622,1
1623,1
1670,1
1699,1
1700,1
1703,1
1704,1
1705,1
1708,1
1710,1
1711,1
1712,1
1765,1
1780,1
1784,1
1838,1
1842,1
1843,1
1847,1
1905,1
1929,1
1936,1
1974,1
1985,1
1993,1
1994,1
2102,1
2196,1
2197,1
2202,1
2211,1
2215,1
2226,1
2253,1
2255,1
2272,1
2305,1
2326,1
2327,1
2411,1
2412,1
2493,1
2509,1
2510,1
2512,1
2514,1
2515,1
2516,1
2546,1
2669,1
2675,1
2686,1
2688,1
2690,1
2765,1
2768,1
2770,1
2772,1
2774,1
2778,1
2780,1
2781,1
2794,1
3141,1
3155,1
3157,1
3158,1
3160,1
3185,1
3190,1
3193,1
3229,1
3230,1
3239,1
3353,1
3378,1
3379,1
3380,1
3381,1
3389,1
3390,1
3402,1
3428,1
3434,1
3445,1
3459,1
3463,1
3464,1
3494,1
3555,1
3577,1
3578,1
3737,1
3745,1
3746,1
3747,1
3748,1
3749,1
3757,1
3835,1
3851,1
3906,1
3947,1
3961,1
3978,1
4033,1
4038,1
4042,1
4043,1
4044,1
4045,1
4048,1
4050,1
4051,1
4053,1
4105,1
4112,1
4163,1
4238,1
4527,1
