counter,crmv
172,1
182,1
184,1
188,1
198,1
334,1
335,1
337,1
345,1
404,1
405,1
411,1
415,1
416,1
418,1
423,1
448,1
468,1
471,1
472,1
484,1
486,1
494,1
496,1
497,1
498,1
499,1
520,1
549,1
724,1
725,1
726,1
727,1
741,1
743,1
747,1
749,1
750,1
751,1
753,1
754,1
755,1
756,1
758,1
759,1
761,1
762,1
763,1
766,1
767,1
777,1
778,1
781,1
784,1
785,1
787,1
789,1
790,1
791,1
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
813,1
814,1
821,1
822,1
823,1
831,1
834,1
849,1
1070,1
1076,1
1077,1
1078,1
1079,1
1081,1
1082,1
1083,1
1084,1
1097,1
1115,1
1253,1
1254,1
1255,1
1267,1
1269,1
1270,1
1272,1
1298,1
1299,1
1312,1
1314,1
1320,1
1322,1
1324,1
1328,1
1329,1
1330,1
1334,1
1336,1
1337,1
1338,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1353,1
1355,1
1582,1
1593,1
1595,1
1599,1
1614,1
1624,1
1683,1
1751,1
1763,1
1764,1
2013,1
2052,1
2053,1
2060,1
2063,1
2071,1
2075,1
2076,1
2081,1
2083,1
2084,1
2085,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2098,1
2099,1
2105,1
2111,1
2113,1
2116,1
2117,1
2118,1
2125,1
2159,1
2160,1
2163,1
2164,1
2165,1
2167,1
2169,1
2171,1
2172,1
2173,1
2174,1
2175,1
2176,1
2179,1
2185,1
2186,1
2199,1
2200,1
2208,1
2209,1
2211,1
2212,1
2213,1
2224,1
2225,1
2226,1
2233,1
2247,1
2249,1
2251,1
2252,1
2254,1
2255,1
2257,1
2258,1
2259,1
2260,1
2261,1
2262,1
2265,1
2270,1
2272,1
2273,1
2275,1
2279,1
2302,1
2303,1
2307,1
2308,1
2309,1
2310,1
2311,1
2317,1
2318,1
2319,1
2321,1
2322,1
2323,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2342,1
2343,1
2540,1
2544,1
2547,1
2558,1
2562,1
2563,1
2565,1
2568,1
2569,1
2573,1
2574,1
2576,1
2584,1
2585,1
2603,1
2604,1
2610,1
2614,1
2616,1
2619,1
2621,1
2624,1
2628,1
2632,1
2634,1
2636,1
2647,1
2650,1
2651,1
2686,1
2691,1
2692,1
2694,1
2697,1
2701,1
2705,1
2706,1
2707,1
2709,1
2736,1
2778,1
2781,1
2784,1
2785,1
2786,1
2787,1
2788,1
2817,1
2827,1
