counter,crmv
112,1
114,1
129,1
131,1
133,1
134,1
165,1
172,1
188,1
212,1
269,1
296,1
389,1
390,1
417,1
418,1
419,1
421,1
476,1
584,1
596,1
597,1
599,1
602,1
603,1
604,1
804,1
805,1
806,1
825,1
928,1
929,1
934,1
935,1
937,1
941,1
991,1
1038,1
1039,1
1177,1
1178,1
1179,1
1333,1
1334,1
1488,1
1489,1
1637,1
1782,1
1783,1
1785,1
1786,1
1787,1
1788,1
1829,1
1832,1
1837,1
1839,1
2034,1
2122,1
2300,1
2301,1
2322,1
2394,1
2395,1
2396,1
2397,1
2398,1
2490,1
2491,1
2563,1
2578,1
2605,1
2608,1
2650,1
2690,1
2691,1
2720,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2896,1
2975,1
2976,1
3045,1
3046,1
3071,1
3072,1
3075,1
3137,1
3138,1
3139,1
3142,1
3198,1
3225,1
3227,1
3356,1
3490,1
3608,1
3609,1
3665,1
3668,1
3720,1
3725,1
3726,1
3727,1
3744,1
3793,1
3794,1
3796,1
3797,1
3798,1
3799,1
3802,1
3803,1
3804,1
3841,1
3842,1
3862,1
3863,1
3864,1
3865,1
3974,1
4032,1
4033,1
4040,1
4042,1
4043,1
4044,1
4047,1
4061,1
4075,1
4077,1
4079,1
4080,1
4081,1
4082,1
4097,1
4098,1
4099,1
4100,1
4103,1
4119,1
4126,1
4451,1
4452,1
4474,1
4499,1
4523,1
4524,1
4539,1
4540,1
4546,1
4561,1
4574,1
4577,1
4579,1
4588,1
4641,1
4645,1
4646,1
4648,1
4680,1
4764,1
4765,1
4842,1
4843,1
4914,1
4984,1
4985,1
4986,1
4987,1
5001,1
5151,1
5152,1
5156,1
5157,1
5159,1
5178,1
5179,1
5180,1
5181,1
5182,1
5246,1
5262,1
5310,1
5362,1
5837,1
5838,1
5848,1
5951,1
6022,1
6023,1
6391,1
6577,1
6582,1
6584,1
6585,1
6716,1
6761,1
6838,1
6840,1
6841,1
6842,1
6843,1
6880,1
6884,1
6888,1
6889,1
6890,1
6892,1
6965,1
6996,1
7013,1
7016,1
7017,1
7020,1
7166,1
7167,1
7169,1
7173,1
7179,1
7181,1
7183,1
7184,1
7186,1
7188,1
7189,1
7190,1
7191,1
7192,1
7193,1
7194,1
7205,1
7206,1
7207,1
7208,1
7209,1
7210,1
7248,1
7250,1
7251,1
7252,1
7253,1
7254,1
7255,1
7256,1
7257,1
7267,1
7268,1
7283,1
7290,1
7302,1
7303,1
7307,1
7308,1
7309,1
7310,1
7311,1
7323,1
7324,1
7325,1
7337,1
7376,1
7396,1
7397,1
7440,1
7528,1
7533,1
7536,1
7537,1
7538,1
7541,1
7557,1
7558,1
7560,1
7561,1
7562,1
7578,1
7585,1
7642,1
7648,1
7670,1
7710,1
7849,1
